001	1941-12-01	Да
001	1941-12-01	Да	КарФ
001	1941-12-01	Да	КарФ	14 армия
007	1941-12-01	Да	ЛФ	8 армия	34 миб
008	1941-12-01	Да	ЛФ	23 армия
008	1941-12-01	Да	ЛФ	23 армия	123 сд
008	1941-12-01	Да	ЛФ	23 армия	142 сд
008	1941-12-01	Да	ЛФ	23 армия	198 сд
008	1941-12-01	Да	ЛФ	23 армия	291 сд
008	1941-12-01	Да	ЛФ	23 армия	577 гап РВГК
008	1941-12-01	Да	ЛФ	23 армия	27 озад
008	1941-12-01	Да	ЛФ	23 армия	241 озад
008	1941-12-01	Да	ЛФ	23 армия	48 отб
008	1941-12-01	Да	ЛФ	23 армия	106 отб
008	1941-12-01	Да	ЛФ	23 армия	5 сад
008	1941-12-01	Да	ЛФ	23 армия	234 осб
009	1941-12-01	Да	ЛФ	42 армия
009	1941-12-01	Да	ЛФ	42 армия	13 сд
009	1941-12-01	Да	ЛФ	42 армия	56 сд
009	1941-12-01	Да	ЛФ	42 армия	189 сд
009	1941-12-01	Да	ЛФ	42 армия	247 опаб
009	1941-12-01	Да	ЛФ	42 армия	291 опаб
009	1941-12-01	Да	ЛФ	42 армия	292 опаб
009	1941-12-01	Да	ЛФ	42 армия	14 арт. бригада ПТО
009	1941-12-01	Да	ЛФ	42 армия	73 ап
009	1941-12-01	Да	ЛФ	42 армия	1 ап ПТО
009	1941-12-01	Да	ЛФ	42 армия	2 ап ПТО
009	1941-12-01	Да	ЛФ	42 армия	3 ап ПТО
009	1941-12-01	Да	ЛФ	42 армия	4 ап ПТО
009	1941-12-01	Да	ЛФ	42 армия	5 ап ПТО
009	1941-12-01	Да	ЛФ	42 армия	51 отб
009	1941-12-01	Да	ЛФ	42 армия	106 миб
009	1941-12-01	Да	ЛФ	42 армия	29 осб
010	1941-12-01	Да	ЛФ	54 армия
010	1941-12-01	Да	ЛФ	54 армия	5 гв. мп
010	1941-12-01	Да	ЛФ	54 армия	2 д
010	1941-12-01	Да	ЛФ	54 армия	4 гв. мп
010	1941-12-01	Да	ЛФ	54 армия	4 д
010	1941-12-01	Да	ЛФ	54 армия	21 тд
010	1941-12-01	Да	ЛФ	54 армия	122 тбр
010	1941-12-01	Да	ЛФ	54 армия	523 иап
010	1941-12-01	Да	ЛФ	54 армия	563 иап
010	1941-12-01	Да	ЛФ	54 армия	5 миб
010	1941-12-01	Да	ЛФ	54 армия	109 миб
010	1941-12-01	Да	ЛФ	54 армия	135 миб
010	1941-12-01	Да	ЛФ	54 армия	136 миб
010	1941-12-01	Да	ЛФ	54 армия	539 мсб
011	1941-12-01	Да	ЛФ	55 армия
011	1941-12-01	Да	ЛФ	55 армия	517 сд
011	1941-12-01	Да	ЛФ	55 армия	5 сп
011	1941-12-01	Да	ЛФ	55 армия	29 УР
011	1941-12-01	Да	ЛФ	55 армия	24 ап РВГК
011	1941-12-01	Да	ЛФ	55 армия	28 ап РВГК
011	1941-12-01	Да	ЛФ	55 армия	690 ап ПТО
011	1941-12-01	Да	ЛФ	55 армия	198 озад
011	1941-12-01	Да	ЛФ	55 армия	84 отб
011	1941-12-01	Да	ЛФ	55 армия	86 отб
011	1941-12-01	Да	ЛФ	55 армия	2 осб
011	1941-12-01	Да	ЛФ	55 армия	367 осб
012	1941-12-01	Да	ЛФ	Приморская опер. группа
012	1941-12-01	Да	ЛФ	Приморская опер. группа	48 сд
012	1941-12-01	Да	ЛФ	Приморская опер. группа	5 бр. морской пехоты
012	1941-12-01	Да	ЛФ	Приморская опер. группа	519 гап РВГК
012	1941-12-01	Да	ЛФ	Приморская опер. группа	103 озад
012	1941-12-01	Да	ЛФ	Приморская опер. группа	127 иап
012	1941-12-01	Да	ЛФ	Приморская опер. группа	286 иап
012	1941-12-01	Да	ЛФ	Приморская опер. группа	42 каэ
012	1941-12-01	Да	ЛФ	Приморская опер. группа	50 каэ
012	1941-12-01	Да	ЛФ	Приморская опер. группа	91 сад
012	1941-12-01	Да	ЛФ	Приморская опер. группа	295 осб
013	1941-12-01	Да	ЛФ	115 сд
013	1941-12-01	Да	ЛФ	177 сд
013	1941-12-01	Да	ЛФ	281 сд
013	1941-12-01	Да	ЛФ	8 сбр
013	1941-12-01	Да	ЛФ	9 сбр
013	1941-12-01	Да	ЛФ	1 оад о/м РВГК
013	1941-12-01	Да	ЛФ	2 оад о/м РВГК
013	1941-12-01	Да	ЛФ	3 оад о/м РВГК
013	1941-12-01	Да	ЛФ	4 оад о/м РВГК
013	1941-12-01	Да	ЛФ	2 корпус ПВО
013	1941-12-01	Да	ЛФ	123 тбр
013	1941-12-01	Да	ЛФ	124 тбр
013	1941-12-01	Да	ЛФ	7 иак ПВО
013	1941-12-01	Да	ЛФ	39 иад
013	1941-12-01	Да	ЛФ	92 иад
013	1941-12-01	Да	ЛФ	2 рез. авиагруппа
013	1941-12-01	Да	ЛФ	3 рез. авиагруппа
014	1941-12-01	Да	СЗФ
014	1941-12-01	Да	СЗФ	11 армия
014	1941-12-01	Да	СЗФ	11 армия	3 гв. мп
014	1941-12-01	Да	СЗФ	11 армия	2 д
014	1941-12-01	Да	СЗФ	11 армия	103 отб
014	1941-12-01	Да	СЗФ	11 армия	28 оиб
014	1941-12-01	Да	СЗФ	11 армия	38 оиб
015	1941-12-01	Да	СЗФ	27 армия
015	1941-12-01	Да	СЗФ	27 армия	23 сд
015	1941-12-01	Да	СЗФ	27 армия	33 сд
015	1941-12-01	Да	СЗФ	27 армия	241 сд
015	1941-12-01	Да	СЗФ	27 армия	613 ап РВГК
015	1941-12-01	Да	СЗФ	27 армия	210 осб
015	1941-12-01	Да	СЗФ	27 армия	491 осб
015	1941-12-01	Да	СЗФ	27 армия	492 осб
016	1941-12-01	Да	СЗФ	34 армия
016	1941-12-01	Да	СЗФ	34 армия	448 пап РВГК
016	1941-12-01	Да	СЗФ	34 армия	1 д
016	1941-12-01	Да	СЗФ	34 армия	85 отб
016	1941-12-01	Да	СЗФ	34 армия	299 осб
016	1941-12-01	Да	СЗФ	34 армия	338 осб
016	1941-12-01	Да	СЗФ	34 армия	469 осб
017	1941-12-01	Да	СЗФ	Новгородская опер. группа
017	1941-12-01	Да	СЗФ	Новгородская опер. группа	180 сд
017	1941-12-01	Да	СЗФ	Новгородская опер. группа	225 сд
017	1941-12-01	Да	СЗФ	Новгородская опер. группа	305 сд
017	1941-12-01	Да	СЗФ	Новгородская опер. группа	448 пап
017	1941-12-01	Да	СЗФ	Новгородская опер. группа	25 оиб
017	1941-12-01	Да	СЗФ	Новгородская опер. группа	56 пмб
018	1941-12-01	Да	СЗФ	5 гв. мп
018	1941-12-01	Да	СЗФ	1 д
018	1941-12-01	Да	СЗФ	29 озад
018	1941-12-01	Да	СЗФ	239 озад
018	1941-12-01	Да	СЗФ	242 озад
018	1941-12-01	Да	СЗФ	246 озад
018	1941-12-01	Да	СЗФ	248 озад
018	1941-12-01	Да	СЗФ	250 озад
018	1941-12-01	Да	СЗФ	4 сад
018	1941-12-01	Да	СЗФ	6 сад
018	1941-12-01	Да	СЗФ	7 сад
018	1941-12-01	Да	СЗФ	57 сад
018	1941-12-01	Да	СЗФ	221 лбаэ
018	1941-12-01	Да	СЗФ	50 миб
018	1941-12-01	Да	СЗФ	110 миб
018	1941-12-01	Да	СЗФ	134 миб
018	1941-12-01	Да	СЗФ	67 осб
018	1941-12-01	Да	СЗФ	1333 осб
018	1941-12-01	Да	СЗФ	1334 осб
018	1941-12-01	Да	СЗФ	1390 осб
018	1941-12-01	Да	СЗФ	1391 осб
019	1941-12-01	Да	КФ
019	1941-12-01	Да	КФ	22 армия
019	1941-12-01	Да	КФ	22 армия	360 гап РВГК
019	1941-12-01	Да	КФ	22 армия	1 д
019	1941-12-01	Да	КФ	22 армия	183 озад
019	1941-12-01	Да	КФ	22 армия	397 озад
019	1941-12-01	Да	КФ	22 армия	39 оиб
019	1941-12-01	Да	КФ	22 армия	251 осб
020	1941-12-01	Да	КФ	29 армия
020	1941-12-01	Да	КФ	29 армия	174 сд
020	1941-12-01	Да	КФ	29 армия	183 сд
020	1941-12-01	Да	КФ	29 армия	243 сд
020	1941-12-01	Да	КФ	29 армия	246 сд
020	1941-12-01	Да	КФ	29 армия	252 сд
020	1941-12-01	Да	КФ	29 армия	644 ап
020	1941-12-01	Да	КФ	29 армия	873 ап ПТО
020	1941-12-01	Да	КФ	29 армия	213 оад ПТО
020	1941-12-01	Да	КФ	29 армия	71 оиб
020	1941-12-01	Да	КФ	29 армия	267 оиб
021	1941-12-01	Да	КФ	31 армия
021	1941-12-01	Да	КФ	31 армия	5 сд
021	1941-12-01	Да	КФ	31 армия	119 сд
021	1941-12-01	Да	КФ	31 армия	250 сд
021	1941-12-01	Да	КФ	31 армия	256 сд
021	1941-12-01	Да	КФ	31 армия	262 сд
021	1941-12-01	Да	КФ	31 армия	56 ап
021	1941-12-01	Да	КФ	31 армия	72 оиб
022	1941-12-01	Да	КФ	3 гв. мп
022	1941-12-01	Да	КФ	3 д
022	1941-12-01	Да	КФ	221 озад
022	1941-12-01	Да	КФ	5 гв.
022	1941-12-01	Да	КФ	133 иап
022	1941-12-01	Да	КФ	569 шап
022	1941-12-01	Да	КФ	22 оиб
022	1941-12-01	Да	КФ	69 оиб
022	1941-12-01	Да	КФ	57 мпмб
023	1941-12-01	Да	ЗФ
023	1941-12-01	Да	ЗФ	1 ударная армия
023	1941-12-01	Да	ЗФ	1 ударная армия	133 сд
023	1941-12-01	Да	ЗФ	1 ударная армия	44 сбр
023	1941-12-01	Да	ЗФ	1 ударная армия	47 сбр
023	1941-12-01	Да	ЗФ	1 ударная армия	50 сбр
023	1941-12-01	Да	ЗФ	1 ударная армия	55 сбр
023	1941-12-01	Да	ЗФ	1 ударная армия	56 сбр
023	1941-12-01	Да	ЗФ	1 ударная армия	71 сбр
023	1941-12-01	Да	ЗФ	1 ударная армия	84 сбр
023	1941-12-01	Да	ЗФ	1 ударная армия	1 олыжб
023	1941-12-01	Да	ЗФ	1 ударная армия	3 олыжб
023	1941-12-01	Да	ЗФ	1 ударная армия	4 олыжб
023	1941-12-01	Да	ЗФ	1 ударная армия	5 олыжб
023	1941-12-01	Да	ЗФ	1 ударная армия	6 олыжб
023	1941-12-01	Да	ЗФ	1 ударная армия	7 олыжб
023	1941-12-01	Да	ЗФ	1 ударная армия	8 олыжб
023	1941-12-01	Да	ЗФ	1 ударная армия	16 олыжб
023	1941-12-01	Да	ЗФ	1 ударная армия	18 олыжб
023	1941-12-01	Да	ЗФ	1 ударная армия	19 олыжб
023	1941-12-01	Да	ЗФ	1 ударная армия	20 олыжб
023	1941-12-01	Да	ЗФ	1 ударная армия	701 ап РВГК
023	1941-12-01	Да	ЗФ	1 ударная армия	14 огв. мд
023	1941-12-01	Да	ЗФ	1 ударная армия	38 огв. мд
023	1941-12-01	Да	ЗФ	1 ударная армия	123 отб
023	1941-12-01	Да	ЗФ	1 ударная армия	133 отб
023	1941-12-01	Да	ЗФ	1 ударная армия	711 лбап
023	1941-12-01	Да	ЗФ	1 ударная армия	214 осб
024	1941-12-01	Да	ЗФ	5 армия
024	1941-12-01	Да	ЗФ	5 армия	18 сд
024	1941-12-01	Да	ЗФ	5 армия	1310 сп
024	1941-12-01	Да	ЗФ	5 армия	300 опулб
024	1941-12-01	Да	ЗФ	5 армия	301 опулб
024	1941-12-01	Да	ЗФ	5 армия	27 огн. роты
024	1941-12-01	Да	ЗФ	5 армия	29 огн. роты
024	1941-12-01	Да	ЗФ	5 армия	537 ап
024	1941-12-01	Да	ЗФ	5 армия	995 ап
024	1941-12-01	Да	ЗФ	5 армия	554 пап РВГК
024	1941-12-01	Да	ЗФ	5 армия	572 пап РВГК
024	1941-12-01	Да	ЗФ	5 армия	9 гв. мп
024	1941-12-01	Да	ЗФ	5 армия	3 д
024	1941-12-01	Да	ЗФ	5 армия	5 огв. мд
024	1941-12-01	Да	ЗФ	5 армия	18 огв. мд
024	1941-12-01	Да	ЗФ	5 армия	18 тбр
024	1941-12-01	Да	ЗФ	5 армия	20 тбр
024	1941-12-01	Да	ЗФ	5 армия	22 тбр
024	1941-12-01	Да	ЗФ	5 армия	705 лбап
024	1941-12-01	Да	ЗФ	5 армия	129 миб
025	1941-12-01	Да	ЗФ	10 армия
025	1941-12-01	Да	ЗФ	10 армия	322 сд
025	1941-12-01	Да	ЗФ	10 армия	323 сд
025	1941-12-01	Да	ЗФ	10 армия	324 сд
025	1941-12-01	Да	ЗФ	10 армия	325 сд
025	1941-12-01	Да	ЗФ	10 армия	326 сд
025	1941-12-01	Да	ЗФ	10 армия	328 сд
025	1941-12-01	Да	ЗФ	10 армия	330 сд
025	1941-12-01	Да	ЗФ	10 армия	75 кд
025	1941-12-01	Да	ЗФ	10 армия	10 огв. мд
026	1941-12-01	Да	ЗФ	16 армия
026	1941-12-01	Да	ЗФ	16 армия	19 сд
026	1941-12-01	Да	ЗФ	16 армия	282 сп
026	1941-12-01	Да	ЗФ	16 армия	2 гв. кк 
026	1941-12-01	Да	ЗФ	16 армия	3 гв.
026	1941-12-01	Да	ЗФ	16 армия	4 гв.
026	1941-12-01	Да	ЗФ	16 армия	44 гкд
026	1941-12-01	Да	ЗФ	16 армия	302 опулб
026	1941-12-01	Да	ЗФ	16 армия	39 ап
026	1941-12-01	Да	ЗФ	16 армия	138 ап
026	1941-12-01	Да	ЗФ	16 армия	471 ап
026	1941-12-01	Да	ЗФ	16 армия	528 пап РВГК
026	1941-12-01	Да	ЗФ	16 армия	296 ап ПТО
026	1941-12-01	Да	ЗФ	16 армия	483 ап ПТО
026	1941-12-01	Да	ЗФ	16 армия	509 ап ПТО
026	1941-12-01	Да	ЗФ	16 армия	533 ап ПТО
026	1941-12-01	Да	ЗФ	16 армия	641 ап ПТО
026	1941-12-01	Да	ЗФ	16 армия	694 ап ПТО
026	1941-12-01	Да	ЗФ	16 армия	768 ап ПТО
026	1941-12-01	Да	ЗФ	16 армия	863 ап ПТО
026	1941-12-01	Да	ЗФ	16 армия	871 ап ПТО
026	1941-12-01	Да	ЗФ	16 армия	14 гв. мп
026	1941-12-01	Да	ЗФ	16 армия	2 д
026	1941-12-01	Да	ЗФ	16 армия	13 огв. мд
026	1941-12-01	Да	ЗФ	16 армия	17 огв. мд
026	1941-12-01	Да	ЗФ	16 армия	26 огв. мд
026	1941-12-01	Да	ЗФ	16 армия	35 огв. мд
026	1941-12-01	Да	ЗФ	16 армия	37 огв. мд
026	1941-12-01	Да	ЗФ	16 армия	1 гв.
026	1941-12-01	Да	ЗФ	16 армия	25 тбр
026	1941-12-01	Да	ЗФ	16 армия	27 тбр
026	1941-12-01	Да	ЗФ	16 армия	28 тбр
026	1941-12-01	Да	ЗФ	16 армия	33 тбр
026	1941-12-01	Да	ЗФ	16 армия	145 тбр
026	1941-12-01	Да	ЗФ	16 армия	146 тбр
026	1941-12-01	Да	ЗФ	16 армия	21 отд. д
026	1941-12-01	Да	ЗФ	16 армия	22 отд. д
026	1941-12-01	Да	ЗФ	16 армия	42 миб
026	1941-12-01	Да	ЗФ	16 армия	51 миб
027	1941-12-01	Да	ЗФ	20 армия
027	1941-12-01	Да	ЗФ	20 армия	331 сд
027	1941-12-01	Да	ЗФ	20 армия	352 сд
027	1941-12-01	Да	ЗФ	20 армия	35 сбр
027	1941-12-01	Да	ЗФ	20 армия	64 сбр
027	1941-12-01	Да	ЗФ	20 армия	517 ап РВГК
027	1941-12-01	Да	ЗФ	20 армия	15 огв. мд
027	1941-12-01	Да	ЗФ	20 армия	134 отб
027	1941-12-01	Да	ЗФ	20 армия	135 отб
027	1941-12-01	Да	ЗФ	20 армия	226 миб
028	1941-12-01	Да	ЗФ	30 армия
028	1941-12-01	Да	ЗФ	30 армия	14 гв. мп
028	1941-12-01	Да	ЗФ	30 армия	30 отд. гв. мин. батарея
028	1941-12-01	Да	ЗФ	30 армия	58 тд
028	1941-12-01	Да	ЗФ	30 армия	8 тбр
028	1941-12-01	Да	ЗФ	30 армия	21 тбр
028	1941-12-01	Да	ЗФ	30 армия	11 мцп
028	1941-12-01	Да	ЗФ	30 армия	46 мцп
028	1941-12-01	Да	ЗФ	30 армия	133 оиб
029	1941-12-01	Да	ЗФ	33 армия
029	1941-12-01	Да	ЗФ	33 армия	364 кап
029	1941-12-01	Да	ЗФ	33 армия	2 д
029	1941-12-01	Да	ЗФ	33 армия	13 гв. мп
029	1941-12-01	Да	ЗФ	33 армия	25 огв. мд
029	1941-12-01	Да	ЗФ	33 армия	5 тбр
029	1941-12-01	Да	ЗФ	33 армия	606 лбап
029	1941-12-01	Да	ЗФ	33 армия	537 мсб
030	1941-12-01	Да	ЗФ	43 армия
030	1941-12-01	Да	ЗФ	43 армия	5 вдк
030	1941-12-01	Да	ЗФ	43 армия	10 вдбр
030	1941-12-01	Да	ЗФ	43 армия	201 вдбр
030	1941-12-01	Да	ЗФ	43 армия	298 опулб
030	1941-12-01	Да	ЗФ	43 армия	45 огн. роты
030	1941-12-01	Да	ЗФ	43 армия	48 огн. роты
030	1941-12-01	Да	ЗФ	43 армия	590 гап б/м
030	1941-12-01	Да	ЗФ	43 армия	403 ап РВГК
030	1941-12-01	Да	ЗФ	43 армия	998 ап РВГК
030	1941-12-01	Да	ЗФ	43 армия	869 ап ПТО
030	1941-12-01	Да	ЗФ	43 армия	24 оминб
030	1941-12-01	Да	ЗФ	43 армия	22 огв. мд
030	1941-12-01	Да	ЗФ	43 армия	71 озад
030	1941-12-01	Да	ЗФ	43 армия	152 озад
030	1941-12-01	Да	ЗФ	43 армия	164 озад
030	1941-12-01	Да	ЗФ	43 армия	230 озад
030	1941-12-01	Да	ЗФ	43 армия	275 озад
030	1941-12-01	Да	ЗФ	43 армия	281 озад
030	1941-12-01	Да	ЗФ	43 армия	304 озад
030	1941-12-01	Да	ЗФ	43 армия	26 тбр
030	1941-12-01	Да	ЗФ	43 армия	9 мпмб
030	1941-12-01	Да	ЗФ	43 армия	273 осб
030	1941-12-01	Да	ЗФ	43 армия	312 осб
031	1941-12-01	Да	ЗФ	49 армия
031	1941-12-01	Да	ЗФ	49 армия	5 гв.
031	1941-12-01	Да	ЗФ	49 армия	194 сд
031	1941-12-01	Да	ЗФ	49 армия	238 сд
031	1941-12-01	Да	ЗФ	49 армия	340 сд
031	1941-12-01	Да	ЗФ	49 армия	415 сд
031	1941-12-01	Да	ЗФ	49 армия	40 огн. рота
031	1941-12-01	Да	ЗФ	49 армия	440 пап
031	1941-12-01	Да	ЗФ	49 армия	564 пап
031	1941-12-01	Да	ЗФ	49 армия	570 пап
031	1941-12-01	Да	ЗФ	49 армия	304 ап ПТО
031	1941-12-01	Да	ЗФ	49 армия	551 ап ПТО
031	1941-12-01	Да	ЗФ	49 армия	593 ап ПТО
031	1941-12-01	Да	ЗФ	49 армия	992 ап ПТО
031	1941-12-01	Да	ЗФ	49 армия	20 огв. мд
031	1941-12-01	Да	ЗФ	49 армия	21 огв. мд
031	1941-12-01	Да	ЗФ	49 армия	23 огв. мд
031	1941-12-01	Да	ЗФ	49 армия	36 огв. мд
031	1941-12-01	Да	ЗФ	49 армия	112 тд
031	1941-12-01	Да	ЗФ	49 армия	686 лбап
031	1941-12-01	Да	ЗФ	49 армия	103 миб
032	1941-12-01	Да	ЗФ	50 армия
032	1941-12-01	Да	ЗФ	50 армия	154 сд
032	1941-12-01	Да	ЗФ	50 армия	217 сд
032	1941-12-01	Да	ЗФ	50 армия	258 сд
032	1941-12-01	Да	ЗФ	50 армия	290 сд
032	1941-12-01	Да	ЗФ	50 армия	299 сд
032	1941-12-01	Да	ЗФ	50 армия	413 сд
032	1941-12-01	Да	ЗФ	50 армия	31 кд
032	1941-12-01	Да	ЗФ	50 армия	41 кд
032	1941-12-01	Да	ЗФ	50 армия	156 осп НКВД
032	1941-12-01	Да	ЗФ	50 армия	447 ап РВГК
032	1941-12-01	Да	ЗФ	50 армия	34 огв. мд
032	1941-12-01	Да	ЗФ	50 армия	86 озад
032	1941-12-01	Да	ЗФ	50 армия	168 озад
032	1941-12-01	Да	ЗФ	50 армия	108 тд
032	1941-12-01	Да	ЗФ	50 армия	32 тбр
032	1941-12-01	Да	ЗФ	50 армия	611 лбап
032	1941-12-01	Да	ЗФ	50 армия	4 осб
032	1941-12-01	Да	ЗФ	50 армия	451 осб
032	1941-12-01	Да	ЗФ	50 армия	466 осб
033	1941-12-01	Да	ЗФ	1 гв. кк
033	1941-12-01	Да	ЗФ	1 гв. кд
033	1941-12-01	Да	ЗФ	2 гв. кд
033	1941-12-01	Да	ЗФ	544 гап б/м РВГК
033	1941-12-01	Да	ЗФ	316 ап ПТО
033	1941-12-01	Да	ЗФ	540 ап ПТО
033	1941-12-01	Да	ЗФ	610 ап ПТО
033	1941-12-01	Да	ЗФ	766 ап ПТО
033	1941-12-01	Да	ЗФ	11 огв. мд
033	1941-12-01	Да	ЗФ	12 огв. мд
033	1941-12-01	Да	ЗФ	751 зенап
033	1941-12-01	Да	ЗФ	215 озад
033	1941-12-01	Да	ЗФ	9 тбр
033	1941-12-01	Да	ЗФ	17 тбр
033	1941-12-01	Да	ЗФ	23 тбр
033	1941-12-01	Да	ЗФ	24 тбр
033	1941-12-01	Да	ЗФ	31 тбр
033	1941-12-01	Да	ЗФ	12 сад
033	1941-12-01	Да	ЗФ	31 сад
033	1941-12-01	Да	ЗФ	43 сад
033	1941-12-01	Да	ЗФ	46 сад
033	1941-12-01	Да	ЗФ	47 сад
033	1941-12-01	Да	ЗФ	77 сад
033	1941-12-01	Да	ЗФ	38 бад
033	1941-12-01	Да	ЗФ	6 миб
033	1941-12-01	Да	ЗФ	111 миб
033	1941-12-01	Да	ЗФ	113 миб
033	1941-12-01	Да	ЗФ	226 миб
033	1941-12-01	Да	ЗФ	62 пмб
033	1941-12-01	Да	ЗФ	64 пмб
033	1941-12-01	Да	ЗФ	136 осб
033	1941-12-01	Да	ЗФ	145 осб
033	1941-12-01	Да	ЗФ	246 осб
033	1941-12-01	Да	ЗФ	291 осб
033	1941-12-01	Да	ЗФ	381 осб
034	1941-12-01	Да	ЮЗФ
034	1941-12-01	Да	ЮЗФ	3 армия
034	1941-12-01	Да	ЮЗФ	3 армия	6 гв.
034	1941-12-01	Да	ЮЗФ	3 армия	212 сд
034	1941-12-01	Да	ЮЗФ	3 армия	269 сд
034	1941-12-01	Да	ЮЗФ	3 армия	283 сд
034	1941-12-01	Да	ЮЗФ	3 армия	52 кд
034	1941-12-01	Да	ЮЗФ	3 армия	569 ап ПТО
034	1941-12-01	Да	ЮЗФ	3 армия	42 озад
034	1941-12-01	Да	ЮЗФ	3 армия	150 тбр
034	1941-12-01	Да	ЮЗФ	3 армия	78 оиб
035	1941-12-01	Да	ЮЗФ	6 армия
035	1941-12-01	Да	ЮЗФ	6 армия	255 сд
035	1941-12-01	Да	ЮЗФ	6 армия	270 сд
035	1941-12-01	Да	ЮЗФ	6 армия	275 сд
035	1941-12-01	Да	ЮЗФ	6 армия	393 сд
035	1941-12-01	Да	ЮЗФ	6 армия	411 сд
035	1941-12-01	Да	ЮЗФ	6 армия	229 ап
035	1941-12-01	Да	ЮЗФ	6 армия	274 ап
035	1941-12-01	Да	ЮЗФ	6 армия	582 ап ПТО
035	1941-12-01	Да	ЮЗФ	6 армия	591 ап ПТО
035	1941-12-01	Да	ЮЗФ	6 армия	1 оиб
035	1941-12-01	Да	ЮЗФ	6 армия	2 оиб
035	1941-12-01	Да	ЮЗФ	6 армия	523 осб
036	1941-12-01	Да	ЮЗФ	13 армия
036	1941-12-01	Да	ЮЗФ	13 армия	6 гв. мп
036	1941-12-01	Да	ЮЗФ	13 армия	1 д
036	1941-12-01	Да	ЮЗФ	13 армия	38 мцп
036	1941-12-01	Да	ЮЗФ	13 армия	27 оиб
036	1941-12-01	Да	ЮЗФ	13 армия	275 оиб
037	1941-12-01	Да	ЮЗФ	21 армия
037	1941-12-01	Да	ЮЗФ	21 армия	1 гв. сд
037	1941-12-01	Да	ЮЗФ	21 армия	81 сд
037	1941-12-01	Да	ЮЗФ	21 армия	226 сд
037	1941-12-01	Да	ЮЗФ	21 армия	297 сд
037	1941-12-01	Да	ЮЗФ	21 армия	642 пап
037	1941-12-01	Да	ЮЗФ	21 армия	21 озад
037	1941-12-01	Да	ЮЗФ	21 армия	1 тбр
037	1941-12-01	Да	ЮЗФ	21 армия	540 мсб
038	1941-12-01	Да	ЮЗФ	38 армия
038	1941-12-01	Да	ЮЗФ	38 армия	47 гсд
038	1941-12-01	Да	ЮЗФ	38 армия	76 гсд
038	1941-12-01	Да	ЮЗФ	38 армия	199 сд
038	1941-12-01	Да	ЮЗФ	38 армия	300 сд
038	1941-12-01	Да	ЮЗФ	38 армия	304 сд
038	1941-12-01	Да	ЮЗФ	38 армия	555 пап РВГК
038	1941-12-01	Да	ЮЗФ	38 армия	594 пап РВГК
038	1941-12-01	Да	ЮЗФ	38 армия	602 пап РВГК
038	1941-12-01	Да	ЮЗФ	38 армия	47 озад
038	1941-12-01	Да	ЮЗФ	38 армия	505 озад
038	1941-12-01	Да	ЮЗФ	38 армия	14 тбр
038	1941-12-01	Да	ЮЗФ	38 армия	45 миб
038	1941-12-01	Да	ЮЗФ	38 армия	37 мпмб
039	1941-12-01	Да	ЮЗФ	40 армия
039	1941-12-01	Да	ЮЗФ	40 армия	4 гв. мп
