001	1943-06-01	ДА
001	1943-06-01	ДА	КарФ
001	1943-06-01	ДА	КарФ	14 армия
007	1943-06-01	ДА	ЛФ	2 ударная армия	464 зенап
007	1943-06-01	ДА	ЛФ	2 ударная армия	1463 зенап
007	1943-06-01	ДА	ЛФ	2 ударная армия	1464 зенап
007	1943-06-01	ДА	ЛФ	2 ударная армия	108 озадн
007	1943-06-01	ДА	ЛФ	2 ударная армия	98 тбр
007	1943-06-01	ДА	ЛФ	2 ударная армия	118 отб
007	1943-06-01	ДА	ЛФ	2 ударная армия	507 отб
007	1943-06-01	ДА	ЛФ	2 ударная армия	770 оиб
008	1943-06-01	ДА	ЛФ	23 армия
008	1943-06-01	ДА	ЛФ	23 армия	10 сбр
008	1943-06-01	ДА	ЛФ	23 армия	92 сбр
008	1943-06-01	ДА	ЛФ	23 армия	142 сбр
008	1943-06-01	ДА	ЛФ	23 армия	201 сбр
008	1943-06-01	ДА	ЛФ	23 армия	22 УР
008	1943-06-01	ДА	ЛФ	23 армия	260 пап
008	1943-06-01	ДА	ЛФ	23 армия	336 пап
008	1943-06-01	ДА	ЛФ	23 армия	94 иптап
008	1943-06-01	ДА	ЛФ	23 армия	883 иптап
008	1943-06-01	ДА	ЛФ	23 армия	114 минп
008	1943-06-01	ДА	ЛФ	23 армия	5 оаэсб
008	1943-06-01	ДА	ЛФ	23 армия	234 оиб
008	1943-06-01	ДА	ЛФ	23 армия	363 оиб
009	1943-06-01	ДА	ЛФ	42 армия
009	1943-06-01	ДА	ЛФ	42 армия	18 ад
009	1943-06-01	ДА	ЛФ	42 армия	65 лабр
009	1943-06-01	ДА	ЛФ	42 армия	38 габр
009	1943-06-01	ДА	ЛФ	42 армия	12 гв.
009	1943-06-01	ДА	ЛФ	42 армия	14 гв.
009	1943-06-01	ДА	ЛФ	42 армия	1486 пап
009	1943-06-01	ДА	ЛФ	42 армия	304 иптап
009	1943-06-01	ДА	ЛФ	42 армия	384 иптап
009	1943-06-01	ДА	ЛФ	42 армия	509 иптап
009	1943-06-01	ДА	ЛФ	42 армия	705 иптап
009	1943-06-01	ДА	ЛФ	42 армия	760 иптап
009	1943-06-01	ДА	ЛФ	42 армия	533 минп
009	1943-06-01	ДА	ЛФ	42 армия	7 зенад 
009	1943-06-01	ДА	ЛФ	42 армия	465 зенап
009	1943-06-01	ДА	ЛФ	42 армия	474 зенап
009	1943-06-01	ДА	ЛФ	42 армия	602 зенап
009	1943-06-01	ДА	ЛФ	42 армия	632 зенап
009	1943-06-01	ДА	ЛФ	42 армия	72 озадн
009	1943-06-01	ДА	ЛФ	42 армия	1 тбр
009	1943-06-01	ДА	ЛФ	42 армия	1439 сап
009	1943-06-01	ДА	ЛФ	42 армия	72 одн брп
009	1943-06-01	ДА	ЛФ	42 армия	54 оиб
009	1943-06-01	ДА	ЛФ	42 армия	585 оиб
010	1943-06-01	ДА	ЛФ	55 армия
010	1943-06-01	ДА	ЛФ	55 армия	28 ад
010	1943-06-01	ДА	ЛФ	55 армия	79 лабр
010	1943-06-01	ДА	ЛФ	55 армия	80 габр
010	1943-06-01	ДА	ЛФ	55 армия	301 отпадн
010	1943-06-01	ДА	ЛФ	55 армия	690 иптап
010	1943-06-01	ДА	ЛФ	55 армия	134 минп
010	1943-06-01	ДА	ЛФ	55 армия	175 минп
010	1943-06-01	ДА	ЛФ	55 армия	322 гв. мп
010	1943-06-01	ДА	ЛФ	55 армия	71 озадн
010	1943-06-01	ДА	ЛФ	55 армия	613 озадн
010	1943-06-01	ДА	ЛФ	55 армия	152 тбр
010	1943-06-01	ДА	ЛФ	55 армия	72 одн брп
010	1943-06-01	ДА	ЛФ	55 армия	325 оиб
010	1943-06-01	ДА	ЛФ	55 армия	367 оиб
011	1943-06-01	ДА	ЛФ	67 армия
011	1943-06-01	ДА	ЛФ	67 армия	30 гв. ск
011	1943-06-01	ДА	ЛФ	67 армия	45 гв. сд
011	1943-06-01	ДА	ЛФ	67 армия	63 гв. сд
011	1943-06-01	ДА	ЛФ	67 армия	64 гв. сд
011	1943-06-01	ДА	ЛФ	67 армия	120 сд
011	1943-06-01	ДА	ЛФ	67 армия	123 сд
011	1943-06-01	ДА	ЛФ	67 армия	124 сд
011	1943-06-01	ДА	ЛФ	67 армия	268 сд
011	1943-06-01	ДА	ЛФ	67 армия	602 отд. тяжелая пушечная арт. батарея
011	1943-06-01	ДА	ЛФ	67 армия	988 зенап
011	1943-06-01	ДА	ЛФ	67 армия	30 гв.
011	1943-06-01	ДА	ЛФ	67 армия	31 гв. отп
011	1943-06-01	ДА	ЛФ	67 армия	53 оиб
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	48 сд
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	98 сд
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	168 сд
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	71 морские сбр
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	73 опаб
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	338 опаб
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	519 гап
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	190 опадн БМ
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	196 опадн БМ
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	197 опадн БМ
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	1127 отд. противотанковые батареи
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	116 озадн
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	287 отб
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	39 оаэсб
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	42 оаэсб
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	267 оиб
012	1943-06-01	ДА	ЛФ	Приморская оперативная группа	295 оиб
013	1943-06-01	ДА	ЛФ	13 воздушная армия
013	1943-06-01	ДА	ЛФ	13 воздушная армия	276 бад
013	1943-06-01	ДА	ЛФ	13 воздушная армия	240 иад
013	1943-06-01	ДА	ЛФ	13 воздушная армия	275 иад
013	1943-06-01	ДА	ЛФ	13 воздушная армия	286 иап
014	1943-06-01	ДА	ЛФ	90 сд
014	1943-06-01	ДА	ЛФ	123 опаб внутренней обороны Ленинграда
014	1943-06-01	ДА	ЛФ	124 опаб внутренней обороны Ленинграда
014	1943-06-01	ДА	ЛФ	129 опаб внутренней обороны Ленинграда
014	1943-06-01	ДА	ЛФ	130 опаб внутренней обороны Ленинграда
014	1943-06-01	ДА	ЛФ	131 опаб внутренней обороны Ленинграда
014	1943-06-01	ДА	ЛФ	132 опаб внутренней обороны Ленинграда
014	1943-06-01	ДА	ЛФ	168 гап БМ
014	1943-06-01	ДА	ЛФ	6 гв. мбр
014	1943-06-01	ДА	ЛФ	318 гв. мп
014	1943-06-01	ДА	ЛФ	493 отд. противотанковые арт. батареи
014	1943-06-01	ДА	ЛФ	519 отд. противотанковые арт. батареи
014	1943-06-01	ДА	ЛФ	520 отд. противотанковые арт. батареи
014	1943-06-01	ДА	ЛФ	803 зенап
014	1943-06-01	ДА	ЛФ	222 тбр
014	1943-06-01	ДА	ЛФ	260 отп
014	1943-06-01	ДА	ЛФ	2 ибр с/н
014	1943-06-01	ДА	ЛФ	52 исбр
014	1943-06-01	ДА	ЛФ	7 гв. батальон минеров
014	1943-06-01	ДА	ЛФ	1 гв.
014	1943-06-01	ДА	ЛФ	42 пмб
015	1943-06-01	ДА	ВолФ
015	1943-06-01	ДА	ВолФ	4 армия
015	1943-06-01	ДА	ВолФ	4 армия	20 гв. мп
015	1943-06-01	ДА	ВолФ	4 армия	211 д
015	1943-06-01	ДА	ВолФ	4 армия	32 одн брп
015	1943-06-01	ДА	ВолФ	4 армия	55 пмб
016	1943-06-01	ДА	ВолФ	8 армия
016	1943-06-01	ДА	ВолФ	8 армия	2 ад
016	1943-06-01	ДА	ВолФ	8 армия	20 лабр
016	1943-06-01	ДА	ВолФ	8 армия	4 габр
016	1943-06-01	ДА	ВолФ	8 армия	71 гв.
016	1943-06-01	ДА	ВолФ	8 армия	70 пап
016	1943-06-01	ДА	ВолФ	8 армия	1197 гап БМ
016	1943-06-01	ДА	ВолФ	8 армия	29 гв. мп
016	1943-06-01	ДА	ВолФ	8 армия	319 гв. мп
016	1943-06-01	ДА	ВолФ	8 армия	244 зенап
016	1943-06-01	ДА	ВолФ	8 армия	245 зенап
016	1943-06-01	ДА	ВолФ	8 армия	463 зенап
016	1943-06-01	ДА	ВолФ	8 армия	45 зенад 
016	1943-06-01	ДА	ВолФ	8 армия	737 зенап
016	1943-06-01	ДА	ВолФ	8 армия	1465 зенап
016	1943-06-01	ДА	ВолФ	8 армия	1466 зенап
016	1943-06-01	ДА	ВолФ	8 армия	213 озадн
016	1943-06-01	ДА	ВолФ	8 армия	461 озадн
016	1943-06-01	ДА	ВолФ	8 армия	185 тбр
016	1943-06-01	ДА	ВолФ	8 армия	35 гв.
016	1943-06-01	ДА	ВолФ	8 армия	50 гв.
016	1943-06-01	ДА	ВолФ	8 армия	107 отб
016	1943-06-01	ДА	ВолФ	8 армия	502 отб
016	1943-06-01	ДА	ВолФ	8 армия	49 оабрб
016	1943-06-01	ДА	ВолФ	8 армия	32 оаэсб
016	1943-06-01	ДА	ВолФ	8 армия	44 оаэсб
016	1943-06-01	ДА	ВолФ	8 армия	112 оиб
017	1943-06-01	ДА	ВолФ	54 армия
017	1943-06-01	ДА	ВолФ	54 армия	41 зенад
017	1943-06-01	ДА	ВолФ	54 армия	634 зенап
017	1943-06-01	ДА	ВолФ	54 армия	124 тбр
017	1943-06-01	ДА	ВолФ	54 армия	38 пмб
018	1943-06-01	ДА	ВолФ	59 армия
018	1943-06-01	ДА	ВолФ	59 армия	2 сд
018	1943-06-01	ДА	ВолФ	59 армия	65 сд
018	1943-06-01	ДА	ВолФ	59 армия	191 сд
018	1943-06-01	ДА	ВолФ	59 армия	225 сд
018	1943-06-01	ДА	ВолФ	59 армия	229 сд
018	1943-06-01	ДА	ВолФ	59 армия	239 сд
018	1943-06-01	ДА	ВолФ	59 армия	310 сд
018	1943-06-01	ДА	ВолФ	59 армия	377 сд
018	1943-06-01	ДА	ВолФ	59 армия	150 УР
018	1943-06-01	ДА	ВолФ	59 армия	367 пап
018	1943-06-01	ДА	ВолФ	59 армия	448 пап
018	1943-06-01	ДА	ВолФ	59 армия	506 минп
018	1943-06-01	ДА	ВолФ	59 армия	1467 зенап
018	1943-06-01	ДА	ВолФ	59 армия	1468 зенап
018	1943-06-01	ДА	ВолФ	59 армия	29 тбр
018	1943-06-01	ДА	ВолФ	59 армия	32 пмб
018	1943-06-01	ДА	ВолФ	59 армия	771 оиб
019	1943-06-01	ДА	ВолФ	14 воздушная армия
019	1943-06-01	ДА	ВолФ	14 воздушная армия	1606 зенап
019	1943-06-01	ДА	ВолФ	14 воздушная армия	1607 зенап
019	1943-06-01	ДА	ВолФ	14 воздушная армия	280 бад
019	1943-06-01	ДА	ВолФ	14 воздушная армия	844 трап
019	1943-06-01	ДА	ВолФ	14 воздушная армия	44 каэ
020	1943-06-01	ДА	ВолФ	43 зенад
020	1943-06-01	ДА	ВолФ	635 зенап
020	1943-06-01	ДА	ВолФ	45 зенад 
020	1943-06-01	ДА	ВолФ	707 зенап
020	1943-06-01	ДА	ВолФ	168 озадн
020	1943-06-01	ДА	ВолФ	216 озадн
020	1943-06-01	ДА	ВолФ	7 гв.
020	1943-06-01	ДА	ВолФ	122 тбр
020	1943-06-01	ДА	ВолФ	1433 сап
020	1943-06-01	ДА	ВолФ	1434 сап
020	1943-06-01	ДА	ВолФ	501 отб
020	1943-06-01	ДА	ВолФ	503 отб
020	1943-06-01	ДА	ВолФ	53 оаэсб
020	1943-06-01	ДА	ВолФ	1 иминбр
020	1943-06-01	ДА	ВолФ	8 гв. батальон минеров
020	1943-06-01	ДА	ВолФ	40 оиб
020	1943-06-01	ДА	ВолФ	135 оиб
020	1943-06-01	ДА	ВолФ	36 пмб
020	1943-06-01	ДА	ВолФ	159 пмб
021	1943-06-01	ДА	СЗФ
021	1943-06-01	ДА	СЗФ	1 ударная армия
021	1943-06-01	ДА	СЗФ	1 ударная армия	78 лабр
021	1943-06-01	ДА	СЗФ	1 ударная армия	589 лап
021	1943-06-01	ДА	СЗФ	1 ударная армия	701 пап
021	1943-06-01	ДА	СЗФ	1 ударная армия	32 минбр 
021	1943-06-01	ДА	СЗФ	1 ударная армия	282 минп
021	1943-06-01	ДА	СЗФ	1 ударная армия	274 аминп
021	1943-06-01	ДА	СЗФ	1 ударная армия	490 минп
021	1943-06-01	ДА	СЗФ	1 ударная армия	42 зенад 
021	1943-06-01	ДА	СЗФ	1 ударная армия	620 зенап
021	1943-06-01	ДА	СЗФ	1 ударная армия	714 зенап
021	1943-06-01	ДА	СЗФ	1 ударная армия	729 зенап
021	1943-06-01	ДА	СЗФ	1 ударная армия	27 отп
021	1943-06-01	ДА	СЗФ	1 ударная армия	37 отп
021	1943-06-01	ДА	СЗФ	1 ударная армия	226 отп
021	1943-06-01	ДА	СЗФ	1 ударная армия	2 оиб
021	1943-06-01	ДА	СЗФ	1 ударная армия	28 оиб
021	1943-06-01	ДА	СЗФ	1 ударная армия	134 оиб
021	1943-06-01	ДА	СЗФ	1 ударная армия	92 пмб
022	1943-06-01	ДА	СЗФ	22 армия
022	1943-06-01	ДА	СЗФ	22 армия	8 гв.
022	1943-06-01	ДА	СЗФ	22 армия	117 сд
022	1943-06-01	ДА	СЗФ	22 армия	15 гв. морские сбр
022	1943-06-01	ДА	СЗФ	22 армия	46 сбр
022	1943-06-01	ДА	СЗФ	22 армия	54 сбр
022	1943-06-01	ДА	СЗФ	22 армия	270 пап
022	1943-06-01	ДА	СЗФ	22 армия	440 пап
022	1943-06-01	ДА	СЗФ	22 армия	613 пап
022	1943-06-01	ДА	СЗФ	22 армия	1198 гап БМ
022	1943-06-01	ДА	СЗФ	22 армия	1040 иптап
022	1943-06-01	ДА	СЗФ	22 армия	561 минп
022	1943-06-01	ДА	СЗФ	22 армия	562 минп
022	1943-06-01	ДА	СЗФ	22 армия	563 минп
022	1943-06-01	ДА	СЗФ	22 армия	43 огв. мдн
022	1943-06-01	ДА	СЗФ	22 армия	106 огв. мдн
022	1943-06-01	ДА	СЗФ	22 армия	1472 зенап
022	1943-06-01	ДА	СЗФ	22 армия	1473 зенап
022	1943-06-01	ДА	СЗФ	22 армия	81 тбр
022	1943-06-01	ДА	СЗФ	22 армия	515 отб
022	1943-06-01	ДА	СЗФ	22 армия	56 исбр
022	1943-06-01	ДА	СЗФ	22 армия	903 оиб
023	1943-06-01	ДА	СЗФ	34 армия
023	1943-06-01	ДА	СЗФ	34 армия	12 гв. ск
023	1943-06-01	ДА	СЗФ	34 армия	1 гв. вдд
023	1943-06-01	ДА	СЗФ	34 армия	10 гв. вдд
023	1943-06-01	ДА	СЗФ	34 армия	26 сд
023	1943-06-01	ДА	СЗФ	34 армия	37 сд
023	1943-06-01	ДА	СЗФ	34 армия	171 сд
023	1943-06-01	ДА	СЗФ	34 армия	182 сд
023	1943-06-01	ДА	СЗФ	34 армия	245 сд
023	1943-06-01	ДА	СЗФ	34 армия	370 сд
023	1943-06-01	ДА	СЗФ	34 армия	144 сбр
023	1943-06-01	ДА	СЗФ	34 армия	151 сбр
023	1943-06-01	ДА	СЗФ	34 армия	26 ад 
023	1943-06-01	ДА	СЗФ	34 армия	75 лабр
023	1943-06-01	ДА	СЗФ	34 армия	77 габр
023	1943-06-01	ДА	СЗФ	34 армия	27 ад 
023	1943-06-01	ДА	СЗФ	34 армия	78 лабр
023	1943-06-01	ДА	СЗФ	34 армия	74 габр
023	1943-06-01	ДА	СЗФ	34 армия	11 гв.
023	1943-06-01	ДА	СЗФ	34 армия	1235 пап
023	1943-06-01	ДА	СЗФ	34 армия	989 гап
023	1943-06-01	ДА	СЗФ	34 армия	641 иптап
023	1943-06-01	ДА	СЗФ	34 армия	578 иптап
023	1943-06-01	ДА	СЗФ	34 армия	283 минп
023	1943-06-01	ДА	СЗФ	34 армия	482 минп
023	1943-06-01	ДА	СЗФ	34 армия	26 гв. мп
023	1943-06-01	ДА	СЗФ	34 армия	27 гв. мп
023	1943-06-01	ДА	СЗФ	34 армия	70 гв. мп
023	1943-06-01	ДА	СЗФ	34 армия	503 зенап
023	1943-06-01	ДА	СЗФ	34 армия	708 зенап
023	1943-06-01	ДА	СЗФ	34 армия	710 зенап
023	1943-06-01	ДА	СЗФ	34 армия	1274 зенап
023	1943-06-01	ДА	СЗФ	34 армия	242 озадн
023	1943-06-01	ДА	СЗФ	34 армия	467 озадн
023	1943-06-01	ДА	СЗФ	34 армия	60 тбр
023	1943-06-01	ДА	СЗФ	34 армия	32 отп
023	1943-06-01	ДА	СЗФ	34 армия	38 отп
023	1943-06-01	ДА	СЗФ	34 армия	65 отп
023	1943-06-01	ДА	СЗФ	34 армия	227 отп
023	1943-06-01	ДА	СЗФ	34 армия	239 отп
023	1943-06-01	ДА	СЗФ	34 армия	249 отп
023	1943-06-01	ДА	СЗФ	34 армия	514 отб
023	1943-06-01	ДА	СЗФ	34 армия	35 одн брп
023	1943-06-01	ДА	СЗФ	34 армия	13 иминбр
023	1943-06-01	ДА	СЗФ	34 армия	238 оиб
023	1943-06-01	ДА	СЗФ	34 армия	1391 оиб
023	1943-06-01	ДА	СЗФ	34 армия	54 пмб
023	1943-06-01	ДА	СЗФ	34 армия	56 пмб
023	1943-06-01	ДА	СЗФ	34 армия	58 пмб
023	1943-06-01	ДА	СЗФ	34 армия	86 пмб
024	1943-06-01	ДА	СЗФ	6 воздушная армия
024	1943-06-01	ДА	СЗФ	6 воздушная армия	1596 зенап
024	1943-06-01	ДА	СЗФ	6 воздушная армия	1597 зенап
024	1943-06-01	ДА	СЗФ	6 воздушная армия	1608 зенап
024	1943-06-01	ДА	СЗФ	6 воздушная армия	3 гв. шад
024	1943-06-01	ДА	СЗФ	6 воздушная армия	242 нбад
024	1943-06-01	ДА	СЗФ	6 воздушная армия	58 бап
024	1943-06-01	ДА	СЗФ	6 воздушная армия	699 трап
025	1943-06-01	ДА	СЗФ	14 гв. ск
025	1943-06-01	ДА	СЗФ	7 гв. мд
025	1943-06-01	ДА	СЗФ	53 гв. мд
025	1943-06-01	ДА	СЗФ	44 ск
025	1943-06-01	ДА	СЗФ	37 гв. кап
025	1943-06-01	ДА	СЗФ	1427 иптап
025	1943-06-01	ДА	СЗФ	1585 зенап
025	1943-06-01	ДА	СЗФ	1586 зенап
025	1943-06-01	ДА	СЗФ	1591 зенап
025	1943-06-01	ДА	СЗФ	1592 зенап
025	1943-06-01	ДА	СЗФ	42 зенад 
025	1943-06-01	ДА	СЗФ	709 зенап
025	1943-06-01	ДА	СЗФ	250 озадн
025	1943-06-01	ДА	СЗФ	11 оаэсб
025	1943-06-01	ДА	СЗФ	18 оаэсб
025	1943-06-01	ДА	СЗФ	19 оаэсб
025	1943-06-01	ДА	СЗФ	35 оаэсб
025	1943-06-01	ДА	СЗФ	36 оаэсб
025	1943-06-01	ДА	СЗФ	57 оаэсб
025	1943-06-01	ДА	СЗФ	66 оаэсб
025	1943-06-01	ДА	СЗФ	41 ибр с/н
025	1943-06-01	ДА	СЗФ	223 оиб
026	1943-06-01	ДА	КФ
026	1943-06-01	ДА	КФ	3 ударная армия
026	1943-06-01	ДА	КФ	3 ударная армия	5 гв. ск
026	1943-06-01	ДА	КФ	3 ударная армия	19 гв.
026	1943-06-01	ДА	КФ	3 ударная армия	46 гв.
026	1943-06-01	ДА	КФ	3 ударная армия	21 гв.
026	1943-06-01	ДА	КФ	3 ударная армия	32 сд
026	1943-06-01	ДА	КФ	3 ударная армия	357 сд
026	1943-06-01	ДА	КФ	3 ударная армия	31 сбр
026	1943-06-01	ДА	КФ	3 ударная армия	100 сбр
026	1943-06-01	ДА	КФ	3 ударная армия	145 сбр
026	1943-06-01	ДА	КФ	3 ударная армия	41 гв. кап
026	1943-06-01	ДА	КФ	3 ударная армия	1094 пап
026	1943-06-01	ДА	КФ	3 ударная армия	1190 пап
026	1943-06-01	ДА	КФ	3 ударная армия	550 минп
026	1943-06-01	ДА	КФ	3 ударная армия	603 минп
026	1943-06-01	ДА	КФ	3 ударная армия	240 огв. мдн
026	1943-06-01	ДА	КФ	3 ударная армия	1622 зенап
026	1943-06-01	ДА	КФ	3 ударная армия	609 зенап
026	1943-06-01	ДА	КФ	3 ударная армия	46 мбр
026	1943-06-01	ДА	КФ	3 ударная армия	57 одн брп
026	1943-06-01	ДА	КФ	3 ударная армия	62 одн брп
026	1943-06-01	ДА	КФ	3 ударная армия	225 оиб
026	1943-06-01	ДА	КФ	3 ударная армия	289 оиб
027	1943-06-01	ДА	КФ	4 ударная армия
027	1943-06-01	ДА	КФ	4 ударная армия	46 зенад
027	1943-06-01	ДА	КФ	4 ударная армия	617 зенап
027	1943-06-01	ДА	КФ	4 ударная армия	1625 зенап
027	1943-06-01	ДА	КФ	4 ударная армия	236 тбр
027	1943-06-01	ДА	КФ	4 ударная армия	210 оиб
027	1943-06-01	ДА	КФ	4 ударная армия	290 оиб
028	1943-06-01	ДА	КФ	39 армия
028	1943-06-01	ДА	КФ	39 армия	46 зенад
028	1943-06-01	ДА	КФ	39 армия	618 зенап
028	1943-06-01	ДА	КФ	39 армия	601 зенап
028	1943-06-01	ДА	КФ	39 армия	621 зенап
028	1943-06-01	ДА	КФ	39 армия	28 гв.
028	1943-06-01	ДА	КФ	39 армия	17 оиб
028	1943-06-01	ДА	КФ	39 армия	20 оиб
028	1943-06-01	ДА	КФ	39 армия	228 оиб
028	1943-06-01	ДА	КФ	39 армия	251 оиб
028	1943-06-01	ДА	КФ	39 армия	292 оиб
028	1943-06-01	ДА	КФ	39 армия	293 оиб
028	1943-06-01	ДА	КФ	39 армия	737 оиб
028	1943-06-01	ДА	КФ	39 армия	125 пмб
029	1943-06-01	ДА	КФ	43 армия
029	1943-06-01	ДА	КФ	43 армия	46 зенад
029	1943-06-01	ДА	КФ	43 армия	717 зенап
029	1943-06-01	ДА	КФ	43 армия	1626 зенап
029	1943-06-01	ДА	КФ	43 армия	104 тбр
029	1943-06-01	ДА	КФ	43 армия	273 оиб
029	1943-06-01	ДА	КФ	43 армия	312 оиб
030	1943-06-01	ДА	КФ	3 воздушная армия
030	1943-06-01	ДА	КФ	3 воздушная армия	2 шак
030	1943-06-01	ДА	КФ	3 воздушная армия	231 шад
030	1943-06-01	ДА	КФ	3 воздушная армия	232 шад
030	1943-06-01	ДА	КФ	3 воздушная армия	6 гв. шап
030	1943-06-01	ДА	КФ	3 воздушная армия	21 иап
030	1943-06-01	ДА	КФ	3 воздушная армия	13 каэ
030	1943-06-01	ДА	КФ	3 воздушная армия	36 каэ
