001	1943-02-01	ДА
001	1943-02-01	ДА	КарФ
001	1943-02-01	ДА	КарФ	14 армия
009	1943-02-01	ДА	ЛФ	55 армия	45 гв.
009	1943-02-01	ДА	ЛФ	55 армия	56 сд
009	1943-02-01	ДА	ЛФ	55 армия	72 сд
009	1943-02-01	ДА	ЛФ	55 армия	12 гв. аап
009	1943-02-01	ДА	ЛФ	55 армия	690 иптап
009	1943-02-01	ДА	ЛФ	55 армия	474 зенап
009	1943-02-01	ДА	ЛФ	55 армия	71 одн брп
009	1943-02-01	ДА	ЛФ	55 армия	987 сап
009	1943-02-01	ДА	ЛФ	55 армия	325 оиб
009	1943-02-01	ДА	ЛФ	55 армия	367 оиб
010	1943-02-01	ДА	ЛФ	67 армия
010	1943-02-01	ДА	ЛФ	67 армия	28 ад
010	1943-02-01	ДА	ЛФ	67 армия	79 лабр
010	1943-02-01	ДА	ЛФ	67 армия	80 габр
010	1943-02-01	ДА	ЛФ	67 армия	28 аап
010	1943-02-01	ДА	ЛФ	67 армия	599 гап
010	1943-02-01	ДА	ЛФ	67 армия	754 гап
010	1943-02-01	ДА	ЛФ	67 армия	882 иптап
010	1943-02-01	ДА	ЛФ	67 армия	134 аминп
010	1943-02-01	ДА	ЛФ	67 армия	144 аминп
010	1943-02-01	ДА	ЛФ	67 армия	175 минп
010	1943-02-01	ДА	ЛФ	67 армия	6 огв. мбр
010	1943-02-01	ДА	ЛФ	67 армия	575 огв. мдн
010	1943-02-01	ДА	ЛФ	67 армия	576 огв. мдн
010	1943-02-01	ДА	ЛФ	67 армия	585 огв. мдн
010	1943-02-01	ДА	ЛФ	67 армия	465 зенап
010	1943-02-01	ДА	ЛФ	67 армия	632 зенап
010	1943-02-01	ДА	ЛФ	67 армия	785 зенап
010	1943-02-01	ДА	ЛФ	67 армия	803 зенап
010	1943-02-01	ДА	ЛФ	67 армия	613 озадн
010	1943-02-01	ДА	ЛФ	67 армия	1 тбр
010	1943-02-01	ДА	ЛФ	67 армия	61 тбр
010	1943-02-01	ДА	ЛФ	67 армия	152 тбр
010	1943-02-01	ДА	ЛФ	67 армия	220 тбр
010	1943-02-01	ДА	ЛФ	67 армия	46 гв. отп
010	1943-02-01	ДА	ЛФ	67 армия	118 отб
010	1943-02-01	ДА	ЛФ	67 армия	3 оабрб
010	1943-02-01	ДА	ЛФ	67 армия	407 сап
010	1943-02-01	ДА	ЛФ	67 армия	53 оиб
011	1943-02-01	ДА	ЛФ	Приморская оперативная группа
011	1943-02-01	ДА	ЛФ	Приморская оперативная группа	48 сд
011	1943-02-01	ДА	ЛФ	Приморская оперативная группа	168 сд
011	1943-02-01	ДА	ЛФ	Приморская оперативная группа	48 морские сбр
011	1943-02-01	ДА	ЛФ	Приморская оперативная группа	71 морские сбр
011	1943-02-01	ДА	ЛФ	Приморская оперативная группа	338 опаб
011	1943-02-01	ДА	ЛФ	Приморская оперативная группа	519 гап
011	1943-02-01	ДА	ЛФ	Приморская оперативная группа	287 отб
011	1943-02-01	ДА	ЛФ	Приморская оперативная группа	295 оиб
012	1943-02-01	ДА	ЛФ	13 воздушная армия
012	1943-02-01	ДА	ЛФ	13 воздушная армия	273 иад
012	1943-02-01	ДА	ЛФ	13 воздушная армия	275 иад
012	1943-02-01	ДА	ЛФ	13 воздушная армия	277 шад
012	1943-02-01	ДА	ЛФ	13 воздушная армия	12 каэ
013	1943-02-01	ДА	ЛФ	63 гв.
013	1943-02-01	ДА	ЛФ	123 сд
013	1943-02-01	ДА	ЛФ	268 сд
013	1943-02-01	ДА	ЛФ	260 бр морской пехоты
013	1943-02-01	ДА	ЛФ	122 опаб внутренней обороны Ленинграда
013	1943-02-01	ДА	ЛФ	123 опаб внутренней обороны Ленинграда
013	1943-02-01	ДА	ЛФ	124 опаб внутренней обороны Ленинграда
013	1943-02-01	ДА	ЛФ	130 опаб внутренней обороны Ленинграда
013	1943-02-01	ДА	ЛФ	131 опаб внутренней обороны Ленинграда
013	1943-02-01	ДА	ЛФ	136 опаб внутренней обороны Ленинграда
013	1943-02-01	ДА	ЛФ	38 гв. мп
013	1943-02-01	ДА	ЛФ	320 гв. мп
013	1943-02-01	ДА	ЛФ	322 гв. мп
013	1943-02-01	ДА	ЛФ	988 зенап
013	1943-02-01	ДА	ЛФ	89 озадн
013	1943-02-01	ДА	ЛФ	92 озадн
013	1943-02-01	ДА	ЛФ	116 озадн
013	1943-02-01	ДА	ЛФ	260 отп
013	1943-02-01	ДА	ЛФ	261 отп
013	1943-02-01	ДА	ЛФ	72 одн брп
013	1943-02-01	ДА	ЛФ	2 ибр с/н
013	1943-02-01	ДА	ЛФ	52 исбр
013	1943-02-01	ДА	ЛФ	21 пмб
013	1943-02-01	ДА	ЛФ	41 пмб
013	1943-02-01	ДА	ЛФ	42 пмб
013	1943-02-01	ДА	ЛФ	267 оиб
014	1943-02-01	ДА	ВолФ
014	1943-02-01	ДА	ВолФ	2 ударная армия
014	1943-02-01	ДА	ВолФ	2 ударная армия	43 зенад
014	1943-02-01	ДА	ВолФ	2 ударная армия	464 зенап
014	1943-02-01	ДА	ВолФ	2 ударная армия	635 зенап
014	1943-02-01	ДА	ВолФ	2 ударная армия	1463 зенап
014	1943-02-01	ДА	ВолФ	2 ударная армия	1464 зенап
014	1943-02-01	ДА	ВолФ	2 ударная армия	45 зенад 
014	1943-02-01	ДА	ВолФ	2 ударная армия	737 зенап
014	1943-02-01	ДА	ВолФ	2 ударная армия	1465 зенап
014	1943-02-01	ДА	ВолФ	2 ударная армия	1466 зенап
014	1943-02-01	ДА	ВолФ	2 ударная армия	213 озадн
014	1943-02-01	ДА	ВолФ	2 ударная армия	16 тбр
014	1943-02-01	ДА	ВолФ	2 ударная армия	98 тбр
014	1943-02-01	ДА	ВолФ	2 ударная армия	500 отб
014	1943-02-01	ДА	ВолФ	2 ударная армия	501 отб
014	1943-02-01	ДА	ВолФ	2 ударная армия	503 отб
014	1943-02-01	ДА	ВолФ	2 ударная армия	507 отб
014	1943-02-01	ДА	ВолФ	2 ударная армия	44 оаэсб
014	1943-02-01	ДА	ВолФ	2 ударная армия	696 сап
014	1943-02-01	ДА	ВолФ	2 ударная армия	32 пмб
014	1943-02-01	ДА	ВолФ	2 ударная армия	770 оиб
015	1943-02-01	ДА	ВолФ	4 армия
015	1943-02-01	ДА	ВолФ	4 армия	20 гв. мп
015	1943-02-01	ДА	ВолФ	4 армия	211 д
015	1943-02-01	ДА	ВолФ	4 армия	32 одн брп
015	1943-02-01	ДА	ВолФ	4 армия	689 сап
015	1943-02-01	ДА	ВолФ	4 армия	365 оиб
016	1943-02-01	ДА	ВолФ	8 армия
016	1943-02-01	ДА	ВолФ	8 армия	5 минбр
016	1943-02-01	ДА	ВолФ	8 армия	145 минп
016	1943-02-01	ДА	ВолФ	8 армия	146 аминп
016	1943-02-01	ДА	ВолФ	8 армия	500 аминп
016	1943-02-01	ДА	ВолФ	8 армия	501 аминп
016	1943-02-01	ДА	ВолФ	8 армия	41 зенад 
016	1943-02-01	ДА	ВолФ	8 армия	244 зенап
016	1943-02-01	ДА	ВолФ	8 армия	245 зенап
016	1943-02-01	ДА	ВолФ	8 армия	463 зенап
016	1943-02-01	ДА	ВолФ	8 армия	634 зенап
016	1943-02-01	ДА	ВолФ	8 армия	25 отп
016	1943-02-01	ДА	ВолФ	8 армия	502 отб
016	1943-02-01	ДА	ВолФ	8 армия	49 оабрб
016	1943-02-01	ДА	ВолФ	8 армия	4 обрп
016	1943-02-01	ДА	ВолФ	8 армия	935 сап
016	1943-02-01	ДА	ВолФ	8 армия	112 оиб
017	1943-02-01	ДА	ВолФ	52 армия
017	1943-02-01	ДА	ВолФ	52 армия	28 гв. мп
017	1943-02-01	ДА	ВолФ	52 армия	231 д
017	1943-02-01	ДА	ВолФ	52 армия	34 оаэсб
017	1943-02-01	ДА	ВолФ	52 армия	53 оаэсб
017	1943-02-01	ДА	ВолФ	52 армия	662 сап
017	1943-02-01	ДА	ВолФ	52 армия	109 оиб
017	1943-02-01	ДА	ВолФ	52 армия	366 оиб
018	1943-02-01	ДА	ВолФ	54 армия
018	1943-02-01	ДА	ВолФ	54 армия	115 сд
018	1943-02-01	ДА	ВолФ	54 армия	177 сд
018	1943-02-01	ДА	ВолФ	54 армия	198 сд
018	1943-02-01	ДА	ВолФ	54 армия	281 сд
018	1943-02-01	ДА	ВолФ	54 армия	285 сд
018	1943-02-01	ДА	ВолФ	54 армия	294 сд
018	1943-02-01	ДА	ВолФ	54 армия	311 сд
018	1943-02-01	ДА	ВолФ	54 армия	6 бр морской пехоты
018	1943-02-01	ДА	ВолФ	54 армия	319 гв. мп
018	1943-02-01	ДА	ВолФ	54 армия	124 тбр
018	1943-02-01	ДА	ВолФ	54 армия	691 сап
018	1943-02-01	ДА	ВолФ	54 армия	364 оиб
019	1943-02-01	ДА	ВолФ	59 армия
019	1943-02-01	ДА	ВолФ	59 армия	2 сд
019	1943-02-01	ДА	ВолФ	59 армия	377 сд
019	1943-02-01	ДА	ВолФ	59 армия	378 сд
019	1943-02-01	ДА	ВолФ	59 армия	382 сд
019	1943-02-01	ДА	ВолФ	59 армия	42 опаб
019	1943-02-01	ДА	ВолФ	59 армия	47 опаб
019	1943-02-01	ДА	ВолФ	59 армия	215 опаб
019	1943-02-01	ДА	ВолФ	59 армия	367 аап
019	1943-02-01	ДА	ВолФ	59 армия	28 гв. мп 
019	1943-02-01	ДА	ВолФ	59 армия	29 тбр
019	1943-02-01	ДА	ВолФ	59 армия	660 сап
019	1943-02-01	ДА	ВолФ	59 армия	539 оминсб
020	1943-02-01	ДА	ВолФ	14 воздушная армия
020	1943-02-01	ДА	ВолФ	14 воздушная армия	1 бак
020	1943-02-01	ДА	ВолФ	14 воздушная армия	263 бад
020	1943-02-01	ДА	ВолФ	14 воздушная армия	293 бад
020	1943-02-01	ДА	ВолФ	14 воздушная армия	2 иак 
020	1943-02-01	ДА	ВолФ	14 воздушная армия	209 иад
020	1943-02-01	ДА	ВолФ	14 воздушная армия	215 иад
020	1943-02-01	ДА	ВолФ	14 воздушная армия	281 шад
020	1943-02-01	ДА	ВолФ	14 воздушная армия	280 бад
020	1943-02-01	ДА	ВолФ	14 воздушная армия	8 драэ
021	1943-02-01	ДА	ВолФ	2 ад
021	1943-02-01	ДА	ВолФ	20 лабр
021	1943-02-01	ДА	ВолФ	4 габр
021	1943-02-01	ДА	ВолФ	8 гв. аап
021	1943-02-01	ДА	ВолФ	1467 зенап
021	1943-02-01	ДА	ВолФ	1468 зенап
021	1943-02-01	ДА	ВолФ	1469 зенап
021	1943-02-01	ДА	ВолФ	1470 зенап
021	1943-02-01	ДА	ВолФ	45 зенад 
021	1943-02-01	ДА	ВолФ	707 зенап
021	1943-02-01	ДА	ВолФ	216 озадн
021	1943-02-01	ДА	ВолФ	7 гв.
021	1943-02-01	ДА	ВолФ	185 тбр
021	1943-02-01	ДА	ВолФ	23 одн брп
021	1943-02-01	ДА	ВолФ	1 иминбр
021	1943-02-01	ДА	ВолФ	53 исбр
021	1943-02-01	ДА	ВолФ	8 гв. батальоны минеров
021	1943-02-01	ДА	ВолФ	36 пмб
021	1943-02-01	ДА	ВолФ	38 пмб
021	1943-02-01	ДА	ВолФ	55 пмб
021	1943-02-01	ДА	ВолФ	159 пмб
021	1943-02-01	ДА	ВолФ	135 оиб
021	1943-02-01	ДА	ВолФ	136 оиб
022	1943-02-01	ДА	СЗФ
022	1943-02-01	ДА	СЗФ	1 ударная армия
022	1943-02-01	ДА	СЗФ	1 ударная армия	78 лабр
022	1943-02-01	ДА	СЗФ	1 ударная армия	589 лап 
022	1943-02-01	ДА	СЗФ	1 ударная армия	37 гв. кап
022	1943-02-01	ДА	СЗФ	1 ударная армия	641 иптап
022	1943-02-01	ДА	СЗФ	1 ударная армия	70 гв. мп
022	1943-02-01	ДА	СЗФ	1 ударная армия	230 д
022	1943-02-01	ДА	СЗФ	1 ударная армия	42 зенад 
022	1943-02-01	ДА	СЗФ	1 ударная армия	709 зенап
022	1943-02-01	ДА	СЗФ	1 ударная армия	714 зенап
022	1943-02-01	ДА	СЗФ	1 ударная армия	103 отб
022	1943-02-01	ДА	СЗФ	1 ударная армия	55 исбр
022	1943-02-01	ДА	СЗФ	1 ударная армия	28 оиб
022	1943-02-01	ДА	СЗФ	1 ударная армия	67 оиб
023	1943-02-01	ДА	СЗФ	11 армия
023	1943-02-01	ДА	СЗФ	11 армия	12 гв. ск
023	1943-02-01	ДА	СЗФ	11 армия	26 сд
023	1943-02-01	ДА	СЗФ	11 армия	202 сд
023	1943-02-01	ДА	СЗФ	11 армия	282 сд
023	1943-02-01	ДА	СЗФ	11 армия	28 гв.
023	1943-02-01	ДА	СЗФ	11 армия	43 гв.
023	1943-02-01	ДА	СЗФ	11 армия	163 сд
023	1943-02-01	ДА	СЗФ	11 армия	188 сд
023	1943-02-01	ДА	СЗФ	11 армия	254 сд
023	1943-02-01	ДА	СЗФ	11 армия	370 сд
023	1943-02-01	ДА	СЗФ	11 армия	87 сбр
023	1943-02-01	ДА	СЗФ	11 армия	126 сбр
023	1943-02-01	ДА	СЗФ	11 армия	26 ад 
023	1943-02-01	ДА	СЗФ	11 армия	75 лабр
023	1943-02-01	ДА	СЗФ	11 армия	77 габр
023	1943-02-01	ДА	СЗФ	11 армия	11 гв. аап
023	1943-02-01	ДА	СЗФ	11 армия	191 гап БМ
023	1943-02-01	ДА	СЗФ	11 армия	8 огв. мбр
023	1943-02-01	ДА	СЗФ	11 армия	26 гв. мп
023	1943-02-01	ДА	СЗФ	11 армия	39 гв. мп
023	1943-02-01	ДА	СЗФ	11 армия	508 зенап
023	1943-02-01	ДА	СЗФ	11 армия	708 зенап
023	1943-02-01	ДА	СЗФ	11 армия	710 зенап
023	1943-02-01	ДА	СЗФ	11 армия	1274 зенап
023	1943-02-01	ДА	СЗФ	11 армия	60 тбр
023	1943-02-01	ДА	СЗФ	11 армия	56 отп
023	1943-02-01	ДА	СЗФ	11 армия	227 отп
023	1943-02-01	ДА	СЗФ	11 армия	239 отп
023	1943-02-01	ДА	СЗФ	11 армия	13 иминбр
023	1943-02-01	ДА	СЗФ	11 армия	202 оиб
023	1943-02-01	ДА	СЗФ	11 армия	223 оиб
023	1943-02-01	ДА	СЗФ	11 армия	277 оиб
024	1943-02-01	ДА	СЗФ	27 армия
024	1943-02-01	ДА	СЗФ	27 армия	75 лабр
024	1943-02-01	ДА	СЗФ	27 армия	719 лап
024	1943-02-01	ДА	СЗФ	27 армия	1199 гап БМ
024	1943-02-01	ДА	СЗФ	27 армия	26 минбр
024	1943-02-01	ДА	СЗФ	27 армия	27 гв. мп
024	1943-02-01	ДА	СЗФ	27 армия	150 отб
024	1943-02-01	ДА	СЗФ	27 армия	18 оаэсб
024	1943-02-01	ДА	СЗФ	27 армия	35 оаэсб
024	1943-02-01	ДА	СЗФ	27 армия	25 оиб
024	1943-02-01	ДА	СЗФ	27 армия	38 оиб
024	1943-02-01	ДА	СЗФ	27 армия	86 пмб
025	1943-02-01	ДА	СЗФ	34 армия
025	1943-02-01	ДА	СЗФ	34 армия	75 лабр
025	1943-02-01	ДА	СЗФ	34 армия	458 лап
025	1943-02-01	ДА	СЗФ	34 армия	78 лабр 
025	1943-02-01	ДА	СЗФ	34 армия	698 лап
025	1943-02-01	ДА	СЗФ	34 армия	76 пабр 
025	1943-02-01	ДА	СЗФ	34 армия	387 пап
025	1943-02-01	ДА	СЗФ	34 армия	1200 гап БМ
025	1943-02-01	ДА	СЗФ	34 армия	9 гв. мбр
025	1943-02-01	ДА	СЗФ	34 армия	83 тбр
025	1943-02-01	ДА	СЗФ	34 армия	597 бап
025	1943-02-01	ДА	СЗФ	34 армия	238 оиб
025	1943-02-01	ДА	СЗФ	34 армия	1391 оиб
026	1943-02-01	ДА	СЗФ	53 армия
026	1943-02-01	ДА	СЗФ	53 армия	78 лабр
026	1943-02-01	ДА	СЗФ	53 армия	573 лап
026	1943-02-01	ДА	СЗФ	53 армия	151 пап
026	1943-02-01	ДА	СЗФ	53 армия	111 минп
026	1943-02-01	ДА	СЗФ	53 армия	24 минбр 
026	1943-02-01	ДА	СЗФ	53 армия	115 минп
026	1943-02-01	ДА	СЗФ	53 армия	490 минп
026	1943-02-01	ДА	СЗФ	53 армия	1 гв. мбр
026	1943-02-01	ДА	СЗФ	53 армия	2 гв. мбр
026	1943-02-01	ДА	СЗФ	53 армия	307 гв. мп
026	1943-02-01	ДА	СЗФ	53 армия	308 гв. мп
026	1943-02-01	ДА	СЗФ	53 армия	309 гв. мп
026	1943-02-01	ДА	СЗФ	53 армия	177 тбр
026	1943-02-01	ДА	СЗФ	53 армия	19 оаэсб
026	1943-02-01	ДА	СЗФ	53 армия	36 оаэсб
026	1943-02-01	ДА	СЗФ	53 армия	11 оиб
026	1943-02-01	ДА	СЗФ	53 армия	17 оиб
026	1943-02-01	ДА	СЗФ	53 армия	134 оиб
027	1943-02-01	ДА	СЗФ	6 воздушная армия
027	1943-02-01	ДА	СЗФ	6 воздушная армия	239 иад
027	1943-02-01	ДА	СЗФ	6 воздушная армия	240 иад
027	1943-02-01	ДА	СЗФ	6 воздушная армия	243 шад
027	1943-02-01	ДА	СЗФ	6 воздушная армия	72 рап
028	1943-02-01	ДА	СЗФ	27 ад
028	1943-02-01	ДА	СЗФ	78 лабр
028	1943-02-01	ДА	СЗФ	74 габр
028	1943-02-01	ДА	СЗФ	42 зенад 
028	1943-02-01	ДА	СЗФ	620 зенап
028	1943-02-01	ДА	СЗФ	729 зенап
028	1943-02-01	ДА	СЗФ	239 озадн
028	1943-02-01	ДА	СЗФ	242 озадн
028	1943-02-01	ДА	СЗФ	250 озадн
028	1943-02-01	ДА	СЗФ	467 озадн
028	1943-02-01	ДА	СЗФ	543 отб
028	1943-02-01	ДА	СЗФ	41 ибр с/н
028	1943-02-01	ДА	СЗФ	56 пмб
029	1943-02-01	ДА	КФ
029	1943-02-01	ДА	КФ	3 ударная армия
029	1943-02-01	ДА	КФ	3 ударная армия	2 гв. ск
029	1943-02-01	ДА	КФ	3 ударная армия	8 гв.
029	1943-02-01	ДА	КФ	3 ударная армия	117 сд
029	1943-02-01	ДА	КФ	3 ударная армия	5 гв. ск 
029	1943-02-01	ДА	КФ	3 ударная армия	9 гв. сд
029	1943-02-01	ДА	КФ	3 ударная армия	46 гв. сд
029	1943-02-01	ДА	КФ	3 ударная армия	19 гв.
029	1943-02-01	ДА	КФ	3 ударная армия	21 гв.
029	1943-02-01	ДА	КФ	3 ударная армия	32 сд
029	1943-02-01	ДА	КФ	3 ударная армия	150 сд
029	1943-02-01	ДА	КФ	3 ударная армия	257 сд
029	1943-02-01	ДА	КФ	3 ударная армия	357 сд
029	1943-02-01	ДА	КФ	3 ударная армия	360 сд
029	1943-02-01	ДА	КФ	3 ударная армия	381 сд
029	1943-02-01	ДА	КФ	3 ударная армия	26 сбр
029	1943-02-01	ДА	КФ	3 ударная армия	31 сбр
029	1943-02-01	ДА	КФ	3 ударная армия	46 сбр
029	1943-02-01	ДА	КФ	3 ударная армия	54 сбр
029	1943-02-01	ДА	КФ	3 ударная армия	100 сбр
029	1943-02-01	ДА	КФ	3 ударная армия	145 сбр
029	1943-02-01	ДА	КФ	3 ударная армия	38 гв. кап
029	1943-02-01	ДА	КФ	3 ударная армия	41 гв. кап
029	1943-02-01	ДА	КФ	3 ударная армия	455 аап
029	1943-02-01	ДА	КФ	3 ударная армия	613 аап
029	1943-02-01	ДА	КФ	3 ударная армия	1190 пап
029	1943-02-01	ДА	КФ	3 ударная армия	1198 гап БМ
029	1943-02-01	ДА	КФ	3 ударная армия	171 иптап
029	1943-02-01	ДА	КФ	3 ударная армия	316 иптап
029	1943-02-01	ДА	КФ	3 ударная армия	389 иптап
029	1943-02-01	ДА	КФ	3 ударная армия	483 иптап
029	1943-02-01	ДА	КФ	3 ударная армия	699 иптап
029	1943-02-01	ДА	КФ	3 ударная армия	561 аминп
029	1943-02-01	ДА	КФ	3 ударная армия	603 аминп
029	1943-02-01	ДА	КФ	3 ударная армия	551 минп
029	1943-02-01	ДА	КФ	3 ударная армия	61 гв. мп
029	1943-02-01	ДА	КФ	3 ударная армия	77 гв. мп
029	1943-02-01	ДА	КФ	3 ударная армия	106 огв. мдн
029	1943-02-01	ДА	КФ	3 ударная армия	107 огв. мдн
029	1943-02-01	ДА	КФ	3 ударная армия	205 огв. мдн
029	1943-02-01	ДА	КФ	3 ударная армия	240 огв. мдн
029	1943-02-01	ДА	КФ	3 ударная армия	582 зенап
029	1943-02-01	ДА	КФ	3 ударная армия	609 зенап
029	1943-02-01	ДА	КФ	3 ударная армия	2 мк 
029	1943-02-01	ДА	КФ	3 ударная армия	18 мбр
029	1943-02-01	ДА	КФ	3 ударная армия	34 мбр
029	1943-02-01	ДА	КФ	3 ударная армия	43 мбр
029	1943-02-01	ДА	КФ	3 ударная армия	36 тбр
029	1943-02-01	ДА	КФ	3 ударная армия	33 оабрб
029	1943-02-01	ДА	КФ	3 ударная армия	410 огв. мдн
029	1943-02-01	ДА	КФ	3 ударная армия	184 тбр
029	1943-02-01	ДА	КФ	3 ударная армия	236 тбр
029	1943-02-01	ДА	КФ	3 ударная армия	47 мбр
029	1943-02-01	ДА	КФ	3 ударная армия	34 отп
029	1943-02-01	ДА	КФ	3 ударная армия	39 отп
029	1943-02-01	ДА	КФ	3 ударная армия	45 отп
029	1943-02-01	ДА	КФ	3 ударная армия	515 отб
029	1943-02-01	ДА	КФ	3 ударная армия	62 одн брп
029	1943-02-01	ДА	КФ	3 ударная армия	225 оиб
029	1943-02-01	ДА	КФ	3 ударная армия	288 оиб
029	1943-02-01	ДА	КФ	3 ударная армия	289 оиб
029	1943-02-01	ДА	КФ	3 ударная армия	293 оиб
030	1943-02-01	ДА	КФ	4 ударная армия
030	1943-02-01	ДА	КФ	4 ударная армия	47 сд
030	1943-02-01	ДА	КФ	4 ударная армия	332 сд
030	1943-02-01	ДА	КФ	4 ударная армия	334 сд
030	1943-02-01	ДА	КФ	4 ударная армия	358 сд
030	1943-02-01	ДА	КФ	4 ударная армия	26 оибр
030	1943-02-01	ДА	КФ	4 ударная армия	488 аап
030	1943-02-01	ДА	КФ	4 ударная армия	759 иптап
