001	1941-09-01	Да
001	1941-09-01	Да	КарФ
001	1941-09-01	Да	КарФ	7 армия
014	1941-09-01	Да	СЗФ	11 армия	183 сд
014	1941-09-01	Да	СЗФ	11 армия	202 сд
014	1941-09-01	Да	СЗФ	11 армия	254 сд
014	1941-09-01	Да	СЗФ	11 армия	9 арт. бригада ПТО
014	1941-09-01	Да	СЗФ	11 армия	698 ап ПТО
014	1941-09-01	Да	СЗФ	11 армия	23 озад
014	1941-09-01	Да	СЗФ	11 армия	87 отб
014	1941-09-01	Да	СЗФ	11 армия	110 отб
014	1941-09-01	Да	СЗФ	11 армия	7 сад
014	1941-09-01	Да	СЗФ	11 армия	28 оиб
014	1941-09-01	Да	СЗФ	11 армия	38 оиб
015	1941-09-01	Да	СЗФ	27 армия
015	1941-09-01	Да	СЗФ	27 армия	5 сд
015	1941-09-01	Да	СЗФ	27 армия	23 сд
015	1941-09-01	Да	СЗФ	27 армия	181 сд
015	1941-09-01	Да	СЗФ	27 армия	185 сд
015	1941-09-01	Да	СЗФ	27 армия	188 сд
015	1941-09-01	Да	СЗФ	27 армия	256 сд
015	1941-09-01	Да	СЗФ	27 армия	613 кап
015	1941-09-01	Да	СЗФ	27 армия	4 сад
015	1941-09-01	Да	СЗФ	27 армия	268 иап
015	1941-09-01	Да	СЗФ	27 армия	134 миб
015	1941-09-01	Да	СЗФ	27 армия	160 осб
015	1941-09-01	Да	СЗФ	27 армия	188 осб
015	1941-09-01	Да	СЗФ	27 армия	339 осб
016	1941-09-01	Да	СЗФ	34 армия
016	1941-09-01	Да	СЗФ	34 армия	163 сд
016	1941-09-01	Да	СЗФ	34 армия	245 сд
016	1941-09-01	Да	СЗФ	34 армия	257 сд
016	1941-09-01	Да	СЗФ	34 армия	259 сд
016	1941-09-01	Да	СЗФ	34 армия	262 сд
016	1941-09-01	Да	СЗФ	34 армия	3 мсп
016	1941-09-01	Да	СЗФ	34 армия	264 кап 108
016	1941-09-01	Да	СЗФ	34 армия	270 кап 108
016	1941-09-01	Да	СЗФ	34 армия	57 сад
016	1941-09-01	Да	СЗФ	34 армия	47 оиб
016	1941-09-01	Да	СЗФ	34 армия	299 осб
017	1941-09-01	Да	СЗФ	Новгородская опер. группа
017	1941-09-01	Да	СЗФ	Новгородская опер. группа	305 сд
017	1941-09-01	Да	СЗФ	Новгородская опер. группа	448 кап
017	1941-09-01	Да	СЗФ	Новгородская опер. группа	8 озад
017	1941-09-01	Да	СЗФ	Новгородская опер. группа	3 тд
017	1941-09-01	Да	СЗФ	Новгородская опер. группа	28 тд
017	1941-09-01	Да	СЗФ	Новгородская опер. группа	50 оиб
018	1941-09-01	Да	СЗФ	33 сд
018	1941-09-01	Да	СЗФ	84 сд
018	1941-09-01	Да	СЗФ	310 сд
018	1941-09-01	Да	СЗФ	10 арт. бригада ПТО
018	1941-09-01	Да	СЗФ	429 гап РВГК
018	1941-09-01	Да	СЗФ	759 ап ПТО
018	1941-09-01	Да	СЗФ	111 озад
018	1941-09-01	Да	СЗФ	239 озад
018	1941-09-01	Да	СЗФ	246 озад
018	1941-09-01	Да	СЗФ	250 озад
018	1941-09-01	Да	СЗФ	34 мцп
018	1941-09-01	Да	СЗФ	6 сад
018	1941-09-01	Да	СЗФ	25 оиб
018	1941-09-01	Да	СЗФ	50 пмб
018	1941-09-01	Да	СЗФ	55 пмб
018	1941-09-01	Да	СЗФ	56 пмб
018	1941-09-01	Да	СЗФ	57 пмб
019	1941-09-01	Да	ЗФ
019	1941-09-01	Да	ЗФ	16 армия
019	1941-09-01	Да	ЗФ	16 армия	44 ск
019	1941-09-01	Да	ЗФ	16 армия	38 сд
019	1941-09-01	Да	ЗФ	16 армия	108 сд
019	1941-09-01	Да	ЗФ	16 армия	152 сд
019	1941-09-01	Да	ЗФ	16 армия	49 кап
019	1941-09-01	Да	ЗФ	16 армия	471 кап
019	1941-09-01	Да	ЗФ	16 армия	587 кап
019	1941-09-01	Да	ЗФ	16 армия	127 тбр
019	1941-09-01	Да	ЗФ	16 армия	42 миб
019	1941-09-01	Да	ЗФ	16 армия	243 осб
020	1941-09-01	Да	ЗФ	19 армия
020	1941-09-01	Да	ЗФ	19 армия	302
020	1941-09-01	Да	ЗФ	19 армия	4 д
020	1941-09-01	Да	ЗФ	19 армия	7 озад
020	1941-09-01	Да	ЗФ	19 армия	318 озад
020	1941-09-01	Да	ЗФ	19 армия	101 тд
020	1941-09-01	Да	ЗФ	19 армия	111 миб
020	1941-09-01	Да	ЗФ	19 армия	321 осб
021	1941-09-01	Да	ЗФ	20 армия
021	1941-09-01	Да	ЗФ	20 армия	73 сд
021	1941-09-01	Да	ЗФ	20 армия	129 сд
021	1941-09-01	Да	ЗФ	20 армия	144 сд
021	1941-09-01	Да	ЗФ	20 армия	153 сд
021	1941-09-01	Да	ЗФ	20 армия	161 сд
021	1941-09-01	Да	ЗФ	20 армия	229 сд
021	1941-09-01	Да	ЗФ	20 армия	126 кап
021	1941-09-01	Да	ЗФ	20 армия	302 гап РВГК
021	1941-09-01	Да	ЗФ	20 армия	112 озад
021	1941-09-01	Да	ЗФ	20 армия	123 озад
021	1941-09-01	Да	ЗФ	20 армия	185 озад
021	1941-09-01	Да	ЗФ	20 армия	455 озад
021	1941-09-01	Да	ЗФ	20 армия	129 миб
021	1941-09-01	Да	ЗФ	20 армия	226 миб
021	1941-09-01	Да	ЗФ	20 армия	229 миб
022	1941-09-01	Да	ЗФ	22 армия
022	1941-09-01	Да	ЗФ	22 армия	29 ск
022	1941-09-01	Да	ЗФ	22 армия	126 сд
022	1941-09-01	Да	ЗФ	22 армия	179 сд
022	1941-09-01	Да	ЗФ	22 армия	214 сд
022	1941-09-01	Да	ЗФ	22 армия	51 ск 
022	1941-09-01	Да	ЗФ	22 армия	98 сд
022	1941-09-01	Да	ЗФ	22 армия	112 сд
022	1941-09-01	Да	ЗФ	22 армия	170 сд
022	1941-09-01	Да	ЗФ	22 армия	62 ск 
022	1941-09-01	Да	ЗФ	22 армия	174 сд
022	1941-09-01	Да	ЗФ	22 армия	186 сд
022	1941-09-01	Да	ЗФ	22 армия	56 кап
022	1941-09-01	Да	ЗФ	22 армия	545 кап
022	1941-09-01	Да	ЗФ	22 армия	615 кап
022	1941-09-01	Да	ЗФ	22 армия	17 сд 
022	1941-09-01	Да	ЗФ	22 армия	390 гап
022	1941-09-01	Да	ЗФ	22 армия	697 ап ПТО
022	1941-09-01	Да	ЗФ	22 армия	102 оад ПТО
022	1941-09-01	Да	ЗФ	22 армия	111 озад
022	1941-09-01	Да	ЗФ	22 армия	183 озад
022	1941-09-01	Да	ЗФ	22 армия	397 озад
022	1941-09-01	Да	ЗФ	22 армия	48 тд
022	1941-09-01	Да	ЗФ	22 армия	22 оиб
022	1941-09-01	Да	ЗФ	22 армия	39 оиб
023	1941-09-01	Да	ЗФ	29 армия
023	1941-09-01	Да	ЗФ	29 армия	178 сд
023	1941-09-01	Да	ЗФ	29 армия	243 сд
023	1941-09-01	Да	ЗФ	29 армия	246 сд
023	1941-09-01	Да	ЗФ	29 армия	252 сд
023	1941-09-01	Да	ЗФ	29 армия	444 кап
023	1941-09-01	Да	ЗФ	29 армия	644 кап
023	1941-09-01	Да	ЗФ	29 армия	71 оиб
023	1941-09-01	Да	ЗФ	29 армия	72 оиб
024	1941-09-01	Да	ЗФ	30 армия
024	1941-09-01	Да	ЗФ	30 армия	134 сд
024	1941-09-01	Да	ЗФ	30 армия	162 сд
024	1941-09-01	Да	ЗФ	30 армия	242 сд
024	1941-09-01	Да	ЗФ	30 армия	250 сд
024	1941-09-01	Да	ЗФ	30 армия	251 сд
024	1941-09-01	Да	ЗФ	30 армия	392 кап
024	1941-09-01	Да	ЗФ	30 армия	542 кап
024	1941-09-01	Да	ЗФ	30 армия	12 оминб
024	1941-09-01	Да	ЗФ	30 армия	107 тд
024	1941-09-01	Да	ЗФ	30 армия	51 мпмб
025	1941-09-01	Да	ЗФ	95 сд
025	1941-09-01	Да	ЗФ	57 гап
025	1941-09-01	Да	ЗФ	27 тд 
025	1941-09-01	Да	ЗФ	27 гап
025	1941-09-01	Да	ЗФ	7 бригада ПВО
025	1941-09-01	Да	ЗФ	126 тбр
025	1941-09-01	Да	ЗФ	128 тбр
025	1941-09-01	Да	ЗФ	52 отб
025	1941-09-01	Да	ЗФ	54 отб
025	1941-09-01	Да	ЗФ	56 отб
025	1941-09-01	Да	ЗФ	59 отб
025	1941-09-01	Да	ЗФ	64 отб
025	1941-09-01	Да	ЗФ	66 отб
025	1941-09-01	Да	ЗФ	184 отб
025	1941-09-01	Да	ЗФ	186 отб
025	1941-09-01	Да	ЗФ	23 бад
025	1941-09-01	Да	ЗФ	43 сад
025	1941-09-01	Да	ЗФ	46 сад
025	1941-09-01	Да	ЗФ	47 сад
025	1941-09-01	Да	ЗФ	95 бап
025	1941-09-01	Да	ЗФ	134 бап
025	1941-09-01	Да	ЗФ	70 оиб
025	1941-09-01	Да	ЗФ	122 оиб
025	1941-09-01	Да	ЗФ	114 миб
025	1941-09-01	Да	ЗФ	133 миб
025	1941-09-01	Да	ЗФ	63 пмб
025	1941-09-01	Да	ЗФ	64 пмб
026	1941-09-01	Да	РФ
026	1941-09-01	Да	РФ	24 армия
026	1941-09-01	Да	РФ	24 армия	19 сд
026	1941-09-01	Да	РФ	24 армия	100 сд
026	1941-09-01	Да	РФ	24 армия	106 сд
026	1941-09-01	Да	РФ	24 армия	107 сд
026	1941-09-01	Да	РФ	24 армия	120 сд
026	1941-09-01	Да	РФ	24 армия	303 сд
026	1941-09-01	Да	РФ	24 армия	309 сд
026	1941-09-01	Да	РФ	24 армия	275 кап
026	1941-09-01	Да	РФ	24 армия	488 кап
026	1941-09-01	Да	РФ	24 армия	685 кап
026	1941-09-01	Да	РФ	24 армия	573 пап
026	1941-09-01	Да	РФ	24 армия	544 гап РВГК
026	1941-09-01	Да	РФ	24 армия	879 ап ПТО
026	1941-09-01	Да	РФ	24 армия	880 ап ПТО
026	1941-09-01	Да	РФ	24 армия	102 тд
026	1941-09-01	Да	РФ	24 армия	105 тд
026	1941-09-01	Да	РФ	24 армия	38 сад
026	1941-09-01	Да	РФ	24 армия	163 иап
026	1941-09-01	Да	РФ	24 армия	77 шап
026	1941-09-01	Да	РФ	24 армия	37 оиб
026	1941-09-01	Да	РФ	24 армия	88 оиб
026	1941-09-01	Да	РФ	24 армия	103 миб
027	1941-09-01	Да	РФ	31 армия
027	1941-09-01	Да	РФ	31 армия	119 сд
027	1941-09-01	Да	РФ	31 армия	247 сд
027	1941-09-01	Да	РФ	31 армия	249 сд
027	1941-09-01	Да	РФ	31 армия	43 кап
027	1941-09-01	Да	РФ	31 армия	231 батареи морских орудий
027	1941-09-01	Да	РФ	31 армия	232 батареи морских орудий
027	1941-09-01	Да	РФ	31 армия	281 батареи морских орудий
027	1941-09-01	Да	РФ	31 армия	282 батареи морских орудий
027	1941-09-01	Да	РФ	31 армия	537 мсб
028	1941-09-01	Да	РФ	32 армия
028	1941-09-01	Да	РФ	32 армия	2 сд НО
028	1941-09-01	Да	РФ	32 армия	7 сд НО
028	1941-09-01	Да	РФ	32 армия	8 сд НО
028	1941-09-01	Да	РФ	32 армия	13 сд НО
028	1941-09-01	Да	РФ	32 армия	873 ап ПТО
029	1941-09-01	Да	РФ	33 армия
029	1941-09-01	Да	РФ	33 армия	1 сд НО
029	1941-09-01	Да	РФ	33 армия	5 сд НО
029	1941-09-01	Да	РФ	33 армия	9 сд НО
029	1941-09-01	Да	РФ	33 армия	17 сд НО
029	1941-09-01	Да	РФ	33 армия	18 сд НО
029	1941-09-01	Да	РФ	33 армия	21 сд НО
029	1941-09-01	Да	РФ	33 армия	876 ап ПТО
029	1941-09-01	Да	РФ	33 армия	878 ап ПТО
030	1941-09-01	Да	РФ	43 армия
030	1941-09-01	Да	РФ	43 армия	53 сд
030	1941-09-01	Да	РФ	43 армия	149 сд
030	1941-09-01	Да	РФ	43 армия	211 сд
030	1941-09-01	Да	РФ	43 армия	222 сд
030	1941-09-01	Да	РФ	43 армия	364 кап
030	1941-09-01	Да	РФ	43 армия	646 кап
030	1941-09-01	Да	РФ	43 армия	18 ап ПТО
030	1941-09-01	Да	РФ	43 армия	758 ап ПТО
030	1941-09-01	Да	РФ	43 армия	875 ап ПТО
030	1941-09-01	Да	РФ	43 армия	71 озад
030	1941-09-01	Да	РФ	43 армия	230 озад
030	1941-09-01	Да	РФ	43 армия	304 озад
030	1941-09-01	Да	РФ	43 армия	104 тд
030	1941-09-01	Да	РФ	43 армия	109 тд
030	1941-09-01	Да	РФ	43 армия	12 сад
030	1941-09-01	Да	РФ	43 армия	165 иап
030	1941-09-01	Да	РФ	43 армия	9 мпмб
030	1941-09-01	Да	РФ	43 армия	273 осб
030	1941-09-01	Да	РФ	43 армия	312 осб
031	1941-09-01	Да	РФ	49 армия
031	1941-09-01	Да	РФ	49 армия	194 сд
031	1941-09-01	Да	РФ	49 армия	220 сд
031	1941-09-01	Да	РФ	49 армия	248 сд
031	1941-09-01	Да	РФ	49 армия	396 /392 кап
031	1941-09-01	Да	РФ	49 армия	3 /392 кап
032	1941-09-01	Да	РФ	133 сд
032	1941-09-01	Да	РФ	336 кап
032	1941-09-01	Да	РФ	649 кап
032	1941-09-01	Да	РФ	143 тбр
032	1941-09-01	Да	РФ	84 осб
033	1941-09-01	Да	БрФ
033	1941-09-01	Да	БрФ	3 армия
033	1941-09-01	Да	БрФ	3 армия	137 сд
033	1941-09-01	Да	БрФ	3 армия	148 сд
033	1941-09-01	Да	БрФ	3 армия	269 сд
033	1941-09-01	Да	БрФ	3 армия	280 сд
033	1941-09-01	Да	БрФ	3 армия	282 сд
033	1941-09-01	Да	БрФ	3 армия	420 кап
033	1941-09-01	Да	БрФ	3 армия	108 тд
033	1941-09-01	Да	БрФ	3 армия	113 отб
034	1941-09-01	Да	БрФ	13 армия
034	1941-09-01	Да	БрФ	13 армия	45 ск
034	1941-09-01	Да	БрФ	13 армия	6 сд
034	1941-09-01	Да	БрФ	13 армия	155 сд
034	1941-09-01	Да	БрФ	13 армия	307 сд
034	1941-09-01	Да	БрФ	13 армия	121 сд
034	1941-09-01	Да	БрФ	13 армия	132 сд
034	1941-09-01	Да	БрФ	13 армия	143 сд
034	1941-09-01	Да	БрФ	13 армия	4 вдк 
034	1941-09-01	Да	БрФ	13 армия	7 вдбр
034	1941-09-01	Да	БрФ	13 армия	8 вдбр
034	1941-09-01	Да	БрФ	13 армия	462 кап
034	1941-09-01	Да	БрФ	13 армия	699 ап ПТО
034	1941-09-01	Да	БрФ	13 армия	130 озад
034	1941-09-01	Да	БрФ	13 армия	50 тд
034	1941-09-01	Да	БрФ	13 армия	78 оиб
034	1941-09-01	Да	БрФ	13 армия	275 оиб
035	1941-09-01	Да	БрФ	21 армия
035	1941-09-01	Да	БрФ	21 армия	28 ск
035	1941-09-01	Да	БрФ	21 армия	117 сд
035	1941-09-01	Да	БрФ	21 армия	187 сд
035	1941-09-01	Да	БрФ	21 армия	219 сд
035	1941-09-01	Да	БрФ	21 армия	66 ск 
035	1941-09-01	Да	БрФ	21 армия	55 сд
035	1941-09-01	Да	БрФ	21 армия	75 сд
035	1941-09-01	Да	БрФ	21 армия	232 сд
035	1941-09-01	Да	БрФ	21 армия	266 сд
035	1941-09-01	Да	БрФ	21 армия	67 ск 
035	1941-09-01	Да	БрФ	21 армия	24 сд
035	1941-09-01	Да	БрФ	21 армия	42 сд
035	1941-09-01	Да	БрФ	21 армия	277 сд
035	1941-09-01	Да	БрФ	21 армия	32 кд
035	1941-09-01	Да	БрФ	21 армия	43 кд
035	1941-09-01	Да	БрФ	21 армия	47 кд
035	1941-09-01	Да	БрФ	21 армия	435 кап
035	1941-09-01	Да	БрФ	21 армия	6 оминб
035	1941-09-01	Да	БрФ	21 армия	18 отп
035	1941-09-01	Да	БрФ	21 армия	6 отд. д
035	1941-09-01	Да	БрФ	21 армия	23 оиб
036	1941-09-01	Да	БрФ	50 армия
036	1941-09-01	Да	БрФ	50 армия	38 сд
036	1941-09-01	Да	БрФ	50 армия	29 сп 
036	1941-09-01	Да	БрФ	50 армия	151 кап
036	1941-09-01	Да	БрФ	50 армия	207 кап
036	1941-09-01	Да	БрФ	50 армия	645 кап
036	1941-09-01	Да	БрФ	50 армия	86 озад
036	1941-09-01	Да	БрФ	50 армия	5 осб
037	1941-09-01	Да	БрФ	Опер. группа генерала Ермакова
037	1941-09-01	Да	БрФ	Опер. группа генерала Ермакова	283 сд
037	1941-09-01	Да	БрФ	Опер. группа генерала Ермакова	55 кд
037	1941-09-01	Да	БрФ	Опер. группа генерала Ермакова	121 тбр
037	1941-09-01	Да	БрФ	Опер. группа генерала Ермакова	150 тбр
038	1941-09-01	Да	БрФ	Опер. группа полковника Акименко
038	1941-09-01	Да	БрФ	Опер. группа полковника Акименко	127 сд
038	1941-09-01	Да	БрФ	Опер. группа полковника Акименко	160 сд
038	1941-09-01	Да	БрФ	Опер. группа полковника Акименко	753 ап ПТО
039	1941-09-01	Да	БрФ	102 сд
039	1941-09-01	Да	БрФ	151 сд
039	1941-09-01	Да	БрФ	154 сд
039	1941-09-01	Да	БрФ	287 сд
039	1941-09-01	Да	БрФ	298 сд
039	1941-09-01	Да	БрФ	447 кап
039	1941-09-01	Да	БрФ	455 кап
039	1941-09-01	Да	БрФ	546 кап 
039	1941-09-01	Да	БрФ	637 кап 
039	1941-09-01	Да	БрФ	643 кап 
039	1941-09-01	Да	БрФ	11 сад
039	1941-09-01	Да	БрФ	28 сад
039	1941-09-01	Да	БрФ	60 сад
039	1941-09-01	Да	БрФ	61 сад
040	1941-09-01	Да	ЮЗФ
040	1941-09-01	Да	ЮЗФ	5 армия
040	1941-09-01	Да	ЮЗФ	5 армия	15 ск
040	1941-09-01	Да	ЮЗФ	5 армия	45 сд
040	1941-09-01	Да	ЮЗФ	5 армия	62 сд
040	1941-09-01	Да	ЮЗФ	5 армия	31 ск 
040	1941-09-01	Да	ЮЗФ	5 армия	193 сд
040	1941-09-01	Да	ЮЗФ	5 армия	195 сд
040	1941-09-01	Да	ЮЗФ	5 армия	200 сд
040	1941-09-01	Да	ЮЗФ	5 армия	131 сд
040	1941-09-01	Да	ЮЗФ	5 армия	1 вдк 
040	1941-09-01	Да	ЮЗФ	5 армия	1 вдбр
040	1941-09-01	Да	ЮЗФ	5 армия	204 вдбр
040	1941-09-01	Да	ЮЗФ	5 армия	1 арт. бригада ПТО
040	1941-09-01	Да	ЮЗФ	5 армия	368 кап
040	1941-09-01	Да	ЮЗФ	5 армия	458 кап
040	1941-09-01	Да	ЮЗФ	5 армия	460 кап
040	1941-09-01	Да	ЮЗФ	5 армия	543 кап
040	1941-09-01	Да	ЮЗФ	5 армия	331 гап РВГК
040	1941-09-01	Да	ЮЗФ	5 армия	589 гап РВГК
040	1941-09-01	Да	ЮЗФ	5 армия	243 озад
040	1941-09-01	Да	ЮЗФ	5 армия	263 озад
040	1941-09-01	Да	ЮЗФ	5 армия	9 мк 
040	1941-09-01	Да	ЮЗФ	5 армия	20 тд
040	1941-09-01	Да	ЮЗФ	5 армия	35 тд
040	1941-09-01	Да	ЮЗФ	5 армия	22 мк 
040	1941-09-01	Да	ЮЗФ	5 армия	19 тд
040	1941-09-01	Да	ЮЗФ	5 армия	41 тд
040	1941-09-01	Да	ЮЗФ	5 армия	152 отб
040	1941-09-01	Да	ЮЗФ	5 армия	117 миб
040	1941-09-01	Да	ЮЗФ	5 армия	147 осб
041	1941-09-01	Да	ЮЗФ	26 армия
041	1941-09-01	Да	ЮЗФ	26 армия	228 сд
041	1941-09-01	Да	ЮЗФ	26 армия	669 лап
041	1941-09-01	Да	ЮЗФ	26 армия	7 мд
041	1941-09-01	Да	ЮЗФ	26 армия	57 отб
041	1941-09-01	Да	ЮЗФ	26 армия	60 отб
041	1941-09-01	Да	ЮЗФ	26 армия	91 отб
041	1941-09-01	Да	ЮЗФ	26 армия	65 миб
041	1941-09-01	Да	ЮЗФ	26 армия	119 миб
041	1941-09-01	Да	ЮЗФ	26 армия	195 осб
042	1941-09-01	Да	ЮЗФ	37 армия
042	1941-09-01	Да	ЮЗФ	37 армия	27 ск
042	1941-09-01	Да	ЮЗФ	37 армия	64 ск
042	1941-09-01	Да	ЮЗФ	37 армия	87 сд
042	1941-09-01	Да	ЮЗФ	37 армия	124 сд
042	1941-09-01	Да	ЮЗФ	37 армия	146 сд
042	1941-09-01	Да	ЮЗФ	37 армия	147 сд
042	1941-09-01	Да	ЮЗФ	37 армия	165 сд
042	1941-09-01	Да	ЮЗФ	37 армия	171 сд
042	1941-09-01	Да	ЮЗФ	37 армия	175 сд
042	1941-09-01	Да	ЮЗФ	37 армия	206 сд
042	1941-09-01	Да	ЮЗФ	37 армия	228 сд
042	1941-09-01	Да	ЮЗФ	37 армия	284 сд
042	1941-09-01	Да	ЮЗФ	37 армия	285 сд
042	1941-09-01	Да	ЮЗФ	37 армия	272 кап
042	1941-09-01	Да	ЮЗФ	37 армия	377 кап
042	1941-09-01	Да	ЮЗФ	37 армия	135 пап РВГК
042	1941-09-01	Да	ЮЗФ	37 армия	63 отб
042	1941-09-01	Да	ЮЗФ	37 армия	48 оиб
042	1941-09-01	Да	ЮЗФ	37 армия	13 мпмб
043	1941-09-01	Да	ЮЗФ	38 армия
043	1941-09-01	Да	ЮЗФ	38 армия	5 кк
043	1941-09-01	Да	ЮЗФ	38 армия	3 кд
043	1941-09-01	Да	ЮЗФ	38 армия	14 кд
