001	1943-03-01	ДА
001	1943-03-01	ДА	КарФ
001	1943-03-01	ДА	КарФ	14 армия
007	1943-03-01	ДА	ЛФ	2 ударная армия	503 отб
007	1943-03-01	ДА	ЛФ	2 ударная армия	507 отб
007	1943-03-01	ДА	ЛФ	2 ударная армия	44 оаэсб
007	1943-03-01	ДА	ЛФ	2 ударная армия	39 ибр с/н
007	1943-03-01	ДА	ЛФ	2 ударная армия	770 оиб
008	1943-03-01	ДА	ЛФ	23 армия
008	1943-03-01	ДА	ЛФ	23 армия	10 сд
008	1943-03-01	ДА	ЛФ	23 армия	92 сд
008	1943-03-01	ДА	ЛФ	23 армия	224 сд
008	1943-03-01	ДА	ЛФ	23 армия	36 оптб
008	1943-03-01	ДА	ЛФ	23 армия	22 УР
008	1943-03-01	ДА	ЛФ	23 армия	260 аап
008	1943-03-01	ДА	ЛФ	23 армия	94 иптап
008	1943-03-01	ДА	ЛФ	23 армия	883 иптап
008	1943-03-01	ДА	ЛФ	23 армия	618 озадн
008	1943-03-01	ДА	ЛФ	23 армия	5 оаэсб
008	1943-03-01	ДА	ЛФ	23 армия	915 сап
008	1943-03-01	ДА	ЛФ	23 армия	234 оиб
008	1943-03-01	ДА	ЛФ	23 армия	363 оиб
009	1943-03-01	ДА	ЛФ	42 армия
009	1943-03-01	ДА	ЛФ	42 армия	45 гв.
009	1943-03-01	ДА	ЛФ	42 армия	109 сд
009	1943-03-01	ДА	ЛФ	42 армия	125 сд
009	1943-03-01	ДА	ЛФ	42 армия	79 УР
009	1943-03-01	ДА	ЛФ	42 армия	14 гв.
009	1943-03-01	ДА	ЛФ	42 армия	304 иптап
009	1943-03-01	ДА	ЛФ	42 армия	384 иптап
009	1943-03-01	ДА	ЛФ	42 армия	509 иптап
009	1943-03-01	ДА	ЛФ	42 армия	705 иптап
009	1943-03-01	ДА	ЛФ	42 армия	760 иптап
009	1943-03-01	ДА	ЛФ	42 армия	631 зенап
009	1943-03-01	ДА	ЛФ	42 армия	2 оабрб
009	1943-03-01	ДА	ЛФ	42 армия	914 сап
009	1943-03-01	ДА	ЛФ	42 армия	54 оиб
009	1943-03-01	ДА	ЛФ	42 армия	585 оиб
010	1943-03-01	ДА	ЛФ	55 армия
010	1943-03-01	ДА	ЛФ	55 армия	28 ад
010	1943-03-01	ДА	ЛФ	55 армия	81 пабр
010	1943-03-01	ДА	ЛФ	55 армия	12 гв. аап
010	1943-03-01	ДА	ЛФ	55 армия	1486 пап
010	1943-03-01	ДА	ЛФ	55 армия	577 гап
010	1943-03-01	ДА	ЛФ	55 армия	599 гап
010	1943-03-01	ДА	ЛФ	55 армия	289 иптап
010	1943-03-01	ДА	ЛФ	55 армия	690 иптап
010	1943-03-01	ДА	ЛФ	55 армия	127 аминп
010	1943-03-01	ДА	ЛФ	55 армия	134 аминп
010	1943-03-01	ДА	ЛФ	55 армия	534 аминп
010	1943-03-01	ДА	ЛФ	55 армия	175 минп
010	1943-03-01	ДА	ЛФ	55 армия	184 минп
010	1943-03-01	ДА	ЛФ	55 армия	320 гв. мп
010	1943-03-01	ДА	ЛФ	55 армия	322 гв. мп
010	1943-03-01	ДА	ЛФ	55 армия	465 зенап
010	1943-03-01	ДА	ЛФ	55 армия	602 зенап
010	1943-03-01	ДА	ЛФ	55 армия	970 зенап
010	1943-03-01	ДА	ЛФ	55 армия	72 озадн
010	1943-03-01	ДА	ЛФ	55 армия	89 озадн
010	1943-03-01	ДА	ЛФ	55 армия	222 тбр
010	1943-03-01	ДА	ЛФ	55 армия	1 оабрб
010	1943-03-01	ДА	ЛФ	55 армия	3 оабрб
010	1943-03-01	ДА	ЛФ	55 армия	987 сап
010	1943-03-01	ДА	ЛФ	55 армия	325 оиб
010	1943-03-01	ДА	ЛФ	55 армия	367 оиб
011	1943-03-01	ДА	ЛФ	67 армия
011	1943-03-01	ДА	ЛФ	67 армия	28 ад
011	1943-03-01	ДА	ЛФ	67 армия	79 лабр
011	1943-03-01	ДА	ЛФ	67 армия	42 минбр
011	1943-03-01	ДА	ЛФ	67 армия	28 аап
011	1943-03-01	ДА	ЛФ	67 армия	754 гап
011	1943-03-01	ДА	ЛФ	67 армия	144 аминп
011	1943-03-01	ДА	ЛФ	67 армия	321 гв. мп
011	1943-03-01	ДА	ЛФ	67 армия	632 зенап
011	1943-03-01	ДА	ЛФ	67 армия	785 зенап
011	1943-03-01	ДА	ЛФ	67 армия	803 зенап
011	1943-03-01	ДА	ЛФ	67 армия	613 озадн
011	1943-03-01	ДА	ЛФ	67 армия	152 тбр
011	1943-03-01	ДА	ЛФ	67 армия	220 тбр
011	1943-03-01	ДА	ЛФ	67 армия	407 сап
011	1943-03-01	ДА	ЛФ	67 армия	53 оиб
012	1943-03-01	ДА	ЛФ	Приморская оперативная группа
012	1943-03-01	ДА	ЛФ	Приморская оперативная группа	48 сд
012	1943-03-01	ДА	ЛФ	Приморская оперативная группа	168 сд
012	1943-03-01	ДА	ЛФ	Приморская оперативная группа	48 морские сбр
012	1943-03-01	ДА	ЛФ	Приморская оперативная группа	74 морские сбр
012	1943-03-01	ДА	ЛФ	Приморская оперативная группа	388 опаб
012	1943-03-01	ДА	ЛФ	Приморская оперативная группа	519 гап
012	1943-03-01	ДА	ЛФ	Приморская оперативная группа	287 отб
012	1943-03-01	ДА	ЛФ	Приморская оперативная группа	42 оаэсб
012	1943-03-01	ДА	ЛФ	Приморская оперативная группа	267 оиб
012	1943-03-01	ДА	ЛФ	Приморская оперативная группа	295 оиб
013	1943-03-01	ДА	ЛФ	13 воздушная армия
013	1943-03-01	ДА	ЛФ	13 воздушная армия	273 иад
013	1943-03-01	ДА	ЛФ	13 воздушная армия	275 иад
013	1943-03-01	ДА	ЛФ	13 воздушная армия	277 шад
013	1943-03-01	ДА	ЛФ	13 воздушная армия	12 каэ
014	1943-03-01	ДА	ЛФ	18 ад
014	1943-03-01	ДА	ЛФ	65 лабр
014	1943-03-01	ДА	ЛФ	38 табр
014	1943-03-01	ДА	ЛФ	988 зенап
014	1943-03-01	ДА	ЛФ	116 озадн
014	1943-03-01	ДА	ЛФ	30 гв.
014	1943-03-01	ДА	ЛФ	46 гв.
014	1943-03-01	ДА	ЛФ	261 отп
014	1943-03-01	ДА	ЛФ	118 отб
014	1943-03-01	ДА	ЛФ	2 ибр с/н
014	1943-03-01	ДА	ЛФ	52 исбр
014	1943-03-01	ДА	ЛФ	7 гв. батальон минеров
014	1943-03-01	ДА	ЛФ	41 пмб
014	1943-03-01	ДА	ЛФ	42 пмб
014	1943-03-01	ДА	ЛФ	447 осб
015	1943-03-01	ДА	ВолФ
015	1943-03-01	ДА	ВолФ	4 армия
015	1943-03-01	ДА	ВолФ	4 армия	20 гв. мп
015	1943-03-01	ДА	ВолФ	4 армия	211 д
015	1943-03-01	ДА	ВолФ	4 армия	32 одн брп
015	1943-03-01	ДА	ВолФ	4 армия	689 сап
015	1943-03-01	ДА	ВолФ	4 армия	365 оиб
016	1943-03-01	ДА	ВолФ	8 армия
016	1943-03-01	ДА	ВолФ	8 армия	41 зенад
016	1943-03-01	ДА	ВолФ	8 армия	244 зенап
016	1943-03-01	ДА	ВолФ	8 армия	245 зенап
016	1943-03-01	ДА	ВолФ	8 армия	463 зенап
016	1943-03-01	ДА	ВолФ	8 армия	634 зенап
016	1943-03-01	ДА	ВолФ	8 армия	25 отп
016	1943-03-01	ДА	ВолФ	8 армия	502 отб
016	1943-03-01	ДА	ВолФ	8 армия	49 оабрб
016	1943-03-01	ДА	ВолФ	8 армия	4 обрп
016	1943-03-01	ДА	ВолФ	8 армия	935 сап
016	1943-03-01	ДА	ВолФ	8 армия	112 оиб
017	1943-03-01	ДА	ВолФ	52 армия
017	1943-03-01	ДА	ВолФ	52 армия	46 зенад
017	1943-03-01	ДА	ВолФ	52 армия	1467 зенап
017	1943-03-01	ДА	ВолФ	52 армия	1468 зенап
017	1943-03-01	ДА	ВолФ	52 армия	1469 зенап
017	1943-03-01	ДА	ВолФ	52 армия	1470 зенап
017	1943-03-01	ДА	ВолФ	52 армия	34 оаэсб
017	1943-03-01	ДА	ВолФ	52 армия	53 оаэсб
017	1943-03-01	ДА	ВолФ	52 армия	662 сап
017	1943-03-01	ДА	ВолФ	52 армия	32 пмб
017	1943-03-01	ДА	ВолФ	52 армия	55 пмб
017	1943-03-01	ДА	ВолФ	52 армия	366 оиб
018	1943-03-01	ДА	ВолФ	54 армия
018	1943-03-01	ДА	ВолФ	54 армия	45 зенад
018	1943-03-01	ДА	ВолФ	54 армия	737 зенап
018	1943-03-01	ДА	ВолФ	54 армия	1465 зенап
018	1943-03-01	ДА	ВолФ	54 армия	1466 зенап
018	1943-03-01	ДА	ВолФ	54 армия	122 тбр
018	1943-03-01	ДА	ВолФ	54 армия	124 тбр
018	1943-03-01	ДА	ВолФ	54 армия	1434 сап
018	1943-03-01	ДА	ВолФ	54 армия	22 отд. зенит. бронепоезд
018	1943-03-01	ДА	ВолФ	54 армия	691 сап
018	1943-03-01	ДА	ВолФ	54 армия	2 гв. батальоны минеров
018	1943-03-01	ДА	ВолФ	54 армия	8 гв. батальоны минеров
018	1943-03-01	ДА	ВолФ	54 армия	135 оиб
018	1943-03-01	ДА	ВолФ	54 армия	364 оиб
019	1943-03-01	ДА	ВолФ	59 армия
019	1943-03-01	ДА	ВолФ	59 армия	2 сд
019	1943-03-01	ДА	ВолФ	59 армия	191 сд
019	1943-03-01	ДА	ВолФ	59 армия	377 сд
019	1943-03-01	ДА	ВолФ	59 армия	382 сд
019	1943-03-01	ДА	ВолФ	59 армия	47 опаб
019	1943-03-01	ДА	ВолФ	59 армия	208 опаб
019	1943-03-01	ДА	ВолФ	59 армия	215 опаб
019	1943-03-01	ДА	ВолФ	59 армия	29 тбр
019	1943-03-01	ДА	ВолФ	59 армия	660 сап
019	1943-03-01	ДА	ВолФ	59 армия	771 оиб
020	1943-03-01	ДА	ВолФ	14 воздушная армия
020	1943-03-01	ДА	ВолФ	14 воздушная армия	232 шад
020	1943-03-01	ДА	ВолФ	14 воздушная армия	281 шад
020	1943-03-01	ДА	ВолФ	14 воздушная армия	280 бад
020	1943-03-01	ДА	ВолФ	14 воздушная армия	844 трап
021	1943-03-01	ДА	ВолФ	45 зенад
021	1943-03-01	ДА	ВолФ	707 зенап
021	1943-03-01	ДА	ВолФ	213 озадн
021	1943-03-01	ДА	ВолФ	216 озадн
021	1943-03-01	ДА	ВолФ	7 гв.
021	1943-03-01	ДА	ВолФ	23 одн брп
021	1943-03-01	ДА	ВолФ	56 оаэсб
021	1943-03-01	ДА	ВолФ	1 иминбр
021	1943-03-01	ДА	ВолФ	36 пмб
021	1943-03-01	ДА	ВолФ	159 пмб
021	1943-03-01	ДА	ВолФ	136 оиб
022	1943-03-01	ДА	СЗФ
022	1943-03-01	ДА	СЗФ	1 ударная армия
022	1943-03-01	ДА	СЗФ	1 ударная армия	27 ад
022	1943-03-01	ДА	СЗФ	1 ударная армия	78 лабр
022	1943-03-01	ДА	СЗФ	1 ударная армия	74 габр
022	1943-03-01	ДА	СЗФ	1 ударная армия	26 минбр
022	1943-03-01	ДА	СЗФ	1 ударная армия	16 ад 
022	1943-03-01	ДА	СЗФ	1 ударная армия	52 габр
022	1943-03-01	ДА	СЗФ	1 ударная армия	49 лабр 
022	1943-03-01	ДА	СЗФ	1 ударная армия	1426 лап
022	1943-03-01	ДА	СЗФ	1 ударная армия	37 гв. кап
022	1943-03-01	ДА	СЗФ	1 ударная армия	14 минбр 
022	1943-03-01	ДА	СЗФ	1 ударная армия	228 минп
022	1943-03-01	ДА	СЗФ	1 ударная армия	110 аминп
022	1943-03-01	ДА	СЗФ	1 ударная армия	268 аминп
022	1943-03-01	ДА	СЗФ	1 ударная армия	283 аминп
022	1943-03-01	ДА	СЗФ	1 ударная армия	1 гв. мбр
022	1943-03-01	ДА	СЗФ	1 ударная армия	2 гв. мбр
022	1943-03-01	ДА	СЗФ	1 ударная армия	307 гв. мп
022	1943-03-01	ДА	СЗФ	1 ударная армия	308 гв. мп
022	1943-03-01	ДА	СЗФ	1 ударная армия	309 гв. мп
022	1943-03-01	ДА	СЗФ	1 ударная армия	6 гв. мд 
022	1943-03-01	ДА	СЗФ	1 ударная армия	13 гв. мбр
022	1943-03-01	ДА	СЗФ	1 ударная армия	14 гв. мбр
022	1943-03-01	ДА	СЗФ	1 ударная армия	83 гв. мп
022	1943-03-01	ДА	СЗФ	1 ударная армия	42 гв. мп
022	1943-03-01	ДА	СЗФ	1 ударная армия	70 гв. мп
022	1943-03-01	ДА	СЗФ	1 ударная армия	230 д
022	1943-03-01	ДА	СЗФ	1 ударная армия	42 зенад 
022	1943-03-01	ДА	СЗФ	1 ударная армия	620 зенап
022	1943-03-01	ДА	СЗФ	1 ударная армия	709 зенап
022	1943-03-01	ДА	СЗФ	1 ударная армия	714 зенап
022	1943-03-01	ДА	СЗФ	1 ударная армия	729 зенап
022	1943-03-01	ДА	СЗФ	1 ударная армия	27 отп
022	1943-03-01	ДА	СЗФ	1 ударная армия	36 отп
022	1943-03-01	ДА	СЗФ	1 ударная армия	37 отп
022	1943-03-01	ДА	СЗФ	1 ударная армия	54 исбр
022	1943-03-01	ДА	СЗФ	1 ударная армия	28 оиб
022	1943-03-01	ДА	СЗФ	1 ударная армия	67 оиб
022	1943-03-01	ДА	СЗФ	1 ударная армия	92 пмб
023	1943-03-01	ДА	СЗФ	11 армия
023	1943-03-01	ДА	СЗФ	11 армия	26 ад
023	1943-03-01	ДА	СЗФ	11 армия	75 лабр
023	1943-03-01	ДА	СЗФ	11 армия	77 габр
023	1943-03-01	ДА	СЗФ	11 армия	1235 пап
023	1943-03-01	ДА	СЗФ	11 армия	481 минп
023	1943-03-01	ДА	СЗФ	11 армия	95 гв. мп
023	1943-03-01	ДА	СЗФ	11 армия	508 зенап
023	1943-03-01	ДА	СЗФ	11 армия	708 зенап
023	1943-03-01	ДА	СЗФ	11 армия	710 зенап
023	1943-03-01	ДА	СЗФ	11 армия	1274 зенап
023	1943-03-01	ДА	СЗФ	11 армия	60 тбр
023	1943-03-01	ДА	СЗФ	11 армия	56 отп
023	1943-03-01	ДА	СЗФ	11 армия	227 отп
023	1943-03-01	ДА	СЗФ	11 армия	239 отп
023	1943-03-01	ДА	СЗФ	11 армия	13 иминбр
023	1943-03-01	ДА	СЗФ	11 армия	223 оиб
023	1943-03-01	ДА	СЗФ	11 армия	277 оиб
024	1943-03-01	ДА	СЗФ	27 армия
024	1943-03-01	ДА	СЗФ	27 армия	12 гв. ск
024	1943-03-01	ДА	СЗФ	27 армия	127 сбр
024	1943-03-01	ДА	СЗФ	27 армия	161 сбр
024	1943-03-01	ДА	СЗФ	27 армия	19 лыжбр
024	1943-03-01	ДА	СЗФ	27 армия	40 лыжбр
024	1943-03-01	ДА	СЗФ	27 армия	28 гв.
024	1943-03-01	ДА	СЗФ	27 армия	43 гв.
024	1943-03-01	ДА	СЗФ	27 армия	170 сд
024	1943-03-01	ДА	СЗФ	27 армия	171 сд
024	1943-03-01	ДА	СЗФ	27 армия	182 сд
024	1943-03-01	ДА	СЗФ	27 армия	202 сд
024	1943-03-01	ДА	СЗФ	27 армия	253 сд
024	1943-03-01	ДА	СЗФ	27 армия	370 сд
024	1943-03-01	ДА	СЗФ	27 армия	309 опаб
024	1943-03-01	ДА	СЗФ	27 армия	362 опаб
024	1943-03-01	ДА	СЗФ	27 армия	366 опаб
024	1943-03-01	ДА	СЗФ	27 армия	15 ад 
024	1943-03-01	ДА	СЗФ	27 армия	69 лабр
024	1943-03-01	ДА	СЗФ	27 армия	35 габр
024	1943-03-01	ДА	СЗФ	27 армия	75 лабр 
024	1943-03-01	ДА	СЗФ	27 армия	719 лап
024	1943-03-01	ДА	СЗФ	27 армия	11 гв. аап
024	1943-03-01	ДА	СЗФ	27 армия	1200 гап БМ
024	1943-03-01	ДА	СЗФ	27 армия	27 ад 
024	1943-03-01	ДА	СЗФ	27 армия	26 минбр
024	1943-03-01	ДА	СЗФ	27 армия	9 огв. мбр
024	1943-03-01	ДА	СЗФ	27 армия	26 гв. мп
024	1943-03-01	ДА	СЗФ	27 армия	27 гв. мп
024	1943-03-01	ДА	СЗФ	27 армия	28 отп
024	1943-03-01	ДА	СЗФ	27 армия	29 отп
024	1943-03-01	ДА	СЗФ	27 армия	32 отп
024	1943-03-01	ДА	СЗФ	27 армия	38 отп
024	1943-03-01	ДА	СЗФ	27 армия	11 оаэсб
024	1943-03-01	ДА	СЗФ	27 армия	18 оаэсб
024	1943-03-01	ДА	СЗФ	27 армия	35 оаэсб
024	1943-03-01	ДА	СЗФ	27 армия	25 оиб
024	1943-03-01	ДА	СЗФ	27 армия	38 оиб
024	1943-03-01	ДА	СЗФ	27 армия	86 пмб
025	1943-03-01	ДА	СЗФ	34 армия
025	1943-03-01	ДА	СЗФ	34 армия	75 лабр
025	1943-03-01	ДА	СЗФ	34 армия	458 лап
025	1943-03-01	ДА	СЗФ	34 армия	78 лабр 
025	1943-03-01	ДА	СЗФ	34 армия	698 лап
025	1943-03-01	ДА	СЗФ	34 армия	482 минп
025	1943-03-01	ДА	СЗФ	34 армия	29 одн брп
025	1943-03-01	ДА	СЗФ	34 армия	597 бап
025	1943-03-01	ДА	СЗФ	34 армия	238 оиб
025	1943-03-01	ДА	СЗФ	34 армия	1391 оиб
026	1943-03-01	ДА	СЗФ	53 армия
026	1943-03-01	ДА	СЗФ	53 армия	13 ад
026	1943-03-01	ДА	СЗФ	53 армия	42 лабр
026	1943-03-01	ДА	СЗФ	53 армия	47 габр
026	1943-03-01	ДА	СЗФ	53 армия	78 лабр 
026	1943-03-01	ДА	СЗФ	53 армия	589 лап
026	1943-03-01	ДА	СЗФ	53 армия	151 пап
026	1943-03-01	ДА	СЗФ	53 армия	115 минп
026	1943-03-01	ДА	СЗФ	53 армия	57 отп
026	1943-03-01	ДА	СЗФ	53 армия	226 отп
026	1943-03-01	ДА	СЗФ	53 армия	36 оаэсб
026	1943-03-01	ДА	СЗФ	53 армия	55 исбр
026	1943-03-01	ДА	СЗФ	53 армия	17 оиб
027	1943-03-01	ДА	СЗФ	68 армия
027	1943-03-01	ДА	СЗФ	68 армия	37 сд
027	1943-03-01	ДА	СЗФ	68 армия	5 гв. вдд
027	1943-03-01	ДА	СЗФ	68 армия	7 гв. вдд
027	1943-03-01	ДА	СЗФ	68 армия	8 гв. вдд
027	1943-03-01	ДА	СЗФ	68 армия	10 гв. вдд
027	1943-03-01	ДА	СЗФ	68 армия	137 сбр
027	1943-03-01	ДА	СЗФ	68 армия	25 лыжбр
027	1943-03-01	ДА	СЗФ	68 армия	26 лыжбр
027	1943-03-01	ДА	СЗФ	68 армия	27 лыжбр
027	1943-03-01	ДА	СЗФ	68 армия	266 аап
027	1943-03-01	ДА	СЗФ	68 армия	1104 пап
027	1943-03-01	ДА	СЗФ	68 армия	1040 иптап
027	1943-03-01	ДА	СЗФ	68 армия	1427 иптап
027	1943-03-01	ДА	СЗФ	68 армия	65 отп
027	1943-03-01	ДА	СЗФ	68 армия	249 отп
027	1943-03-01	ДА	СЗФ	68 армия	122 оиб
027	1943-03-01	ДА	СЗФ	68 армия	175 оиб
028	1943-03-01	ДА	СЗФ	1 танковая армия
028	1943-03-01	ДА	СЗФ	1 танковая армия	11 зенад
028	1943-03-01	ДА	СЗФ	1 танковая армия	804 зенап
028	1943-03-01	ДА	СЗФ	1 танковая армия	976 зенап
028	1943-03-01	ДА	СЗФ	1 танковая армия	987 зенап
028	1943-03-01	ДА	СЗФ	1 танковая армия	996 зенап
028	1943-03-01	ДА	СЗФ	1 танковая армия	3 мк 
028	1943-03-01	ДА	СЗФ	1 танковая армия	1 мбр
028	1943-03-01	ДА	СЗФ	1 танковая армия	3 мбр
028	1943-03-01	ДА	СЗФ	1 танковая армия	10 мбр
028	1943-03-01	ДА	СЗФ	1 танковая армия	49 тбр
028	1943-03-01	ДА	СЗФ	1 танковая армия	6 тк 
028	1943-03-01	ДА	СЗФ	1 танковая армия	22 тбр
028	1943-03-01	ДА	СЗФ	1 танковая армия	100 тбр
028	1943-03-01	ДА	СЗФ	1 танковая армия	200 тбр
028	1943-03-01	ДА	СЗФ	1 танковая армия	7 отп
028	1943-03-01	ДА	СЗФ	1 танковая армия	62 отп
028	1943-03-01	ДА	СЗФ	1 танковая армия	63 отп
028	1943-03-01	ДА	СЗФ	1 танковая армия	64 отп
028	1943-03-01	ДА	СЗФ	1 танковая армия	71 оиб
028	1943-03-01	ДА	СЗФ	1 танковая армия	267 оиб
029	1943-03-01	ДА	СЗФ	6 воздушная армия
029	1943-03-01	ДА	СЗФ	6 воздушная армия	1 бак
029	1943-03-01	ДА	СЗФ	6 воздушная армия	263 бад
029	1943-03-01	ДА	СЗФ	6 воздушная армия	293 бад
029	1943-03-01	ДА	СЗФ	6 воздушная армия	240 иад
029	1943-03-01	ДА	СЗФ	6 воздушная армия	243 шад
029	1943-03-01	ДА	СЗФ	6 воздушная армия	72 рап
030	1943-03-01	ДА	СЗФ	14 гв. ск
030	1943-03-01	ДА	СЗФ	6 гв. вдд
030	1943-03-01	ДА	СЗФ	9 гв. вдд
030	1943-03-01	ДА	СЗФ	26 сд
030	1943-03-01	ДА	СЗФ	20 лыжбр
030	1943-03-01	ДА	СЗФ	16 ад 
030	1943-03-01	ДА	СЗФ	49 лабр
030	1943-03-01	ДА	СЗФ	14 минбр
030	1943-03-01	ДА	СЗФ	989 гап
030	1943-03-01	ДА	СЗФ	1186 иптап
030	1943-03-01	ДА	СЗФ	274 минп
030	1943-03-01	ДА	СЗФ	21 зенад 
030	1943-03-01	ДА	СЗФ	1044 зенап
030	1943-03-01	ДА	СЗФ	1334 зенап
030	1943-03-01	ДА	СЗФ	1340 зенап
030	1943-03-01	ДА	СЗФ	1346 зенап
030	1943-03-01	ДА	СЗФ	23 зенад 
030	1943-03-01	ДА	СЗФ	1064 зенап
030	1943-03-01	ДА	СЗФ	1336 зенап
030	1943-03-01	ДА	СЗФ	1342 зенап
030	1943-03-01	ДА	СЗФ	1348 зенап
030	1943-03-01	ДА	СЗФ	47 зенад 
030	1943-03-01	ДА	СЗФ	1585 зенап
030	1943-03-01	ДА	СЗФ	1586 зенап
030	1943-03-01	ДА	СЗФ	1591 зенап
030	1943-03-01	ДА	СЗФ	1592 зенап
030	1943-03-01	ДА	СЗФ	239 озадн
030	1943-03-01	ДА	СЗФ	250 озадн
030	1943-03-01	ДА	СЗФ	467 озадн
030	1943-03-01	ДА	СЗФ	184 отп
030	1943-03-01	ДА	СЗФ	10 иминбр
030	1943-03-01	ДА	СЗФ	59 исбр
030	1943-03-01	ДА	СЗФ	56 пмб
030	1943-03-01	ДА	СЗФ	134 оиб
030	1943-03-01	ДА	СЗФ	222 оиб
031	1943-03-01	ДА	КФ
031	1943-03-01	ДА	КФ	3 ударная армия
031	1943-03-01	ДА	КФ	3 ударная армия	5 гв. ск
