001	1941-11-01	Да
001	1941-11-01	Да	КарФ
001	1941-11-01	Да	КарФ	14 армия
006	1941-11-01	Да	ЛФ	8 армия	519 гап РВГК
006	1941-11-01	Да	ЛФ	8 армия	2 оминб
006	1941-11-01	Да	ЛФ	8 армия	3 оминб
006	1941-11-01	Да	ЛФ	8 армия	103 озад
006	1941-11-01	Да	ЛФ	8 армия	251 озад
006	1941-11-01	Да	ЛФ	8 армия	2 отп
006	1941-11-01	Да	ЛФ	8 армия	65 каэ
006	1941-11-01	Да	ЛФ	8 армия	34 миб
007	1941-11-01	Да	ЛФ	23 армия
007	1941-11-01	Да	ЛФ	23 армия	123 сд
007	1941-11-01	Да	ЛФ	23 армия	142 сд
007	1941-11-01	Да	ЛФ	23 армия	198 сд
007	1941-11-01	Да	ЛФ	23 армия	291 сд
007	1941-11-01	Да	ЛФ	23 армия	577 гап РВГК
007	1941-11-01	Да	ЛФ	23 армия	27 озад
007	1941-11-01	Да	ЛФ	23 армия	241 озад
007	1941-11-01	Да	ЛФ	23 армия	485 озад
007	1941-11-01	Да	ЛФ	23 армия	48 отб
007	1941-11-01	Да	ЛФ	23 армия	106 отб
007	1941-11-01	Да	ЛФ	23 армия	5 сад
007	1941-11-01	Да	ЛФ	23 армия	234 осб
008	1941-11-01	Да	ЛФ	42 армия
008	1941-11-01	Да	ЛФ	42 армия	13 сд
008	1941-11-01	Да	ЛФ	42 армия	56 сд
008	1941-11-01	Да	ЛФ	42 армия	189 сд
008	1941-11-01	Да	ЛФ	42 армия	9 сбр
008	1941-11-01	Да	ЛФ	42 армия	268 опаб
008	1941-11-01	Да	ЛФ	42 армия	282 опаб
008	1941-11-01	Да	ЛФ	42 армия	291 опаб
008	1941-11-01	Да	ЛФ	42 армия	14 арт. бригада ПТО
008	1941-11-01	Да	ЛФ	42 армия	47 кап
008	1941-11-01	Да	ЛФ	42 армия	73 кап
008	1941-11-01	Да	ЛФ	42 армия	296 оад ПТО
008	1941-11-01	Да	ЛФ	42 армия	51 отб
008	1941-11-01	Да	ЛФ	42 армия	54 оиб
008	1941-11-01	Да	ЛФ	42 армия	29 осб
009	1941-11-01	Да	ЛФ	54 армия
009	1941-11-01	Да	ЛФ	54 армия	5 гв. мп
009	1941-11-01	Да	ЛФ	54 армия	2 д
009	1941-11-01	Да	ЛФ	54 армия	4 гв. мп
009	1941-11-01	Да	ЛФ	54 армия	4 д
009	1941-11-01	Да	ЛФ	54 армия	21 тд
009	1941-11-01	Да	ЛФ	54 армия	122 тбр
009	1941-11-01	Да	ЛФ	54 армия	60 отд. бронепоезда
009	1941-11-01	Да	ЛФ	54 армия	5 миб
009	1941-11-01	Да	ЛФ	54 армия	109 миб
009	1941-11-01	Да	ЛФ	54 армия	135 миб
009	1941-11-01	Да	ЛФ	54 армия	136 миб
009	1941-11-01	Да	ЛФ	54 армия	539 мсб
010	1941-11-01	Да	ЛФ	55 армия
010	1941-11-01	Да	ЛФ	55 армия	17 сд
010	1941-11-01	Да	ЛФ	55 армия	55 сп
010	1941-11-01	Да	ЛФ	55 армия	29 УР
010	1941-11-01	Да	ЛФ	55 армия	24 кап
010	1941-11-01	Да	ЛФ	55 армия	690 ап ПТО
010	1941-11-01	Да	ЛФ	55 армия	198 озад
010	1941-11-01	Да	ЛФ	55 армия	84 отб
010	1941-11-01	Да	ЛФ	55 армия	86 отб
010	1941-11-01	Да	ЛФ	55 армия	2 осб
010	1941-11-01	Да	ЛФ	55 армия	367 осб
011	1941-11-01	Да	ЛФ	1 Невская опер. группа
011	1941-11-01	Да	ЛФ	1 Невская опер. группа	577 гап РВГК
011	1941-11-01	Да	ЛФ	1 Невская опер. группа	1 д
011	1941-11-01	Да	ЛФ	1 Невская опер. группа	20 оминб
011	1941-11-01	Да	ЛФ	1 Невская опер. группа	107 отб
011	1941-11-01	Да	ЛФ	1 Невская опер. группа	21 пмб
012	1941-11-01	Да	ЛФ	Приморская опер. группа
012	1941-11-01	Да	ЛФ	Приморская опер. группа	48 сд
012	1941-11-01	Да	ЛФ	Приморская опер. группа	5 бр. морской пехоты
012	1941-11-01	Да	ЛФ	Приморская опер. группа	295 осб
013	1941-11-01	Да	ЛФ	10 сд
013	1941-11-01	Да	ЛФ	43 сд
013	1941-11-01	Да	ЛФ	80 сд
013	1941-11-01	Да	ЛФ	85 сд
013	1941-11-01	Да	ЛФ	168 сд
013	1941-11-01	Да	ЛФ	281 сд
013	1941-11-01	Да	ЛФ	101 гап РВГК
013	1941-11-01	Да	ЛФ	541 гап РВГК
013	1941-11-01	Да	ЛФ	2 корпус ПВО
013	1941-11-01	Да	ЛФ	123 тбр
013	1941-11-01	Да	ЛФ	124 тбр
013	1941-11-01	Да	ЛФ	7 иак ПВО
013	1941-11-01	Да	ЛФ	8 иад
013	1941-11-01	Да	ЛФ	39 иад
013	1941-11-01	Да	ЛФ	3 рез. авиагруппа
013	1941-11-01	Да	ЛФ	91 сад
013	1941-11-01	Да	ЛФ	116 раэ
013	1941-11-01	Да	ЛФ	42 каэ
013	1941-11-01	Да	ЛФ	50 каэ
013	1941-11-01	Да	ЛФ	456 осб
014	1941-11-01	Да	СЗФ
014	1941-11-01	Да	СЗФ	11 армия
014	1941-11-01	Да	СЗФ	11 армия	26 сд
014	1941-11-01	Да	СЗФ	11 армия	84 сд
014	1941-11-01	Да	СЗФ	11 армия	182 сд
014	1941-11-01	Да	СЗФ	11 армия	202 сд
014	1941-11-01	Да	СЗФ	11 армия	254 сд
014	1941-11-01	Да	СЗФ	11 армия	264 ап РВГК
014	1941-11-01	Да	СЗФ	11 армия	614 ап РВГК
014	1941-11-01	Да	СЗФ	11 армия	103 отб
014	1941-11-01	Да	СЗФ	11 армия	28 оиб
014	1941-11-01	Да	СЗФ	11 армия	38 оиб
015	1941-11-01	Да	СЗФ	27 армия
015	1941-11-01	Да	СЗФ	27 армия	23 сд
015	1941-11-01	Да	СЗФ	27 армия	33 сд
015	1941-11-01	Да	СЗФ	27 армия	613 ап РВГК
015	1941-11-01	Да	СЗФ	27 армия	28 тд
015	1941-11-01	Да	СЗФ	27 армия	210 осб
015	1941-11-01	Да	СЗФ	27 армия	491 осб
015	1941-11-01	Да	СЗФ	27 армия	492 осб
016	1941-11-01	Да	СЗФ	34 армия
016	1941-11-01	Да	СЗФ	34 армия	163 сд
016	1941-11-01	Да	СЗФ	34 армия	188 сд
016	1941-11-01	Да	СЗФ	34 армия	245 сд
016	1941-11-01	Да	СЗФ	34 армия	270 ап
016	1941-11-01	Да	СЗФ	34 армия	171 ап ПТО
016	1941-11-01	Да	СЗФ	34 армия	533 озад
016	1941-11-01	Да	СЗФ	34 армия	85 отб
016	1941-11-01	Да	СЗФ	34 армия	238 осб
016	1941-11-01	Да	СЗФ	34 армия	299 осб
016	1941-11-01	Да	СЗФ	34 армия	469 осб
017	1941-11-01	Да	СЗФ	Новгородская опер. группа
017	1941-11-01	Да	СЗФ	Новгородская опер. группа	180 сд
017	1941-11-01	Да	СЗФ	Новгородская опер. группа	305 сд
017	1941-11-01	Да	СЗФ	Новгородская опер. группа	448 ап РВГК
017	1941-11-01	Да	СЗФ	Новгородская опер. группа	3 тд
017	1941-11-01	Да	СЗФ	Новгородская опер. группа	25 оиб
017	1941-11-01	Да	СЗФ	Новгородская опер. группа	56 пмб
018	1941-11-01	Да	СЗФ	257 сд
018	1941-11-01	Да	СЗФ	793 ап
018	1941-11-01	Да	СЗФ	5 гв. мп
018	1941-11-01	Да	СЗФ	1 д
018	1941-11-01	Да	СЗФ	12 озад
018	1941-11-01	Да	СЗФ	29 озад
018	1941-11-01	Да	СЗФ	239 озад
018	1941-11-01	Да	СЗФ	242 озад
018	1941-11-01	Да	СЗФ	246 озад
018	1941-11-01	Да	СЗФ	248 озад
018	1941-11-01	Да	СЗФ	250 озад
018	1941-11-01	Да	СЗФ	34 мцп
018	1941-11-01	Да	СЗФ	4 сад
018	1941-11-01	Да	СЗФ	6 сад
018	1941-11-01	Да	СЗФ	7 сад
018	1941-11-01	Да	СЗФ	57 сад
018	1941-11-01	Да	СЗФ	21 отбаэ
018	1941-11-01	Да	СЗФ	50 миб
018	1941-11-01	Да	СЗФ	110 миб
018	1941-11-01	Да	СЗФ	134 миб
018	1941-11-01	Да	СЗФ	67 осб
018	1941-11-01	Да	СЗФ	490 осб
019	1941-11-01	Да	КФ
019	1941-11-01	Да	КФ	22 армия
019	1941-11-01	Да	КФ	22 армия	256 сд
019	1941-11-01	Да	КФ	22 армия	930 сп
019	1941-11-01	Да	КФ	22 армия	43 ап РВГК
019	1941-11-01	Да	КФ	22 армия	56 ап РВГК
019	1941-11-01	Да	КФ	22 армия	301 ап РВГК
019	1941-11-01	Да	КФ	22 армия	336 ап РВГК
019	1941-11-01	Да	КФ	22 армия	360 ап РВГК
019	1941-11-01	Да	КФ	22 армия	390 ап РВГК
019	1941-11-01	Да	КФ	22 армия	545 ап РВГК
019	1941-11-01	Да	КФ	22 армия	183 озад
019	1941-11-01	Да	КФ	22 армия	397 озад
019	1941-11-01	Да	КФ	22 армия	22 оиб
019	1941-11-01	Да	КФ	22 армия	39 оиб
019	1941-11-01	Да	КФ	22 армия	69 оиб
019	1941-11-01	Да	КФ	22 армия	115 миб
020	1941-11-01	Да	КФ	29 армия
020	1941-11-01	Да	КФ	29 армия	174 сд
020	1941-11-01	Да	КФ	29 армия	183 сд
020	1941-11-01	Да	КФ	29 армия	243 сд
020	1941-11-01	Да	КФ	29 армия	246 сд
020	1941-11-01	Да	КФ	29 армия	250 сд
020	1941-11-01	Да	КФ	29 армия	54 кд
020	1941-11-01	Да	КФ	29 армия	432 ап РВГК
020	1941-11-01	Да	КФ	29 армия	510 ап РВГК
020	1941-11-01	Да	КФ	29 армия	644 ап РВГК
020	1941-11-01	Да	КФ	29 армия	213 оад ПТО
020	1941-11-01	Да	КФ	29 армия	8 тбр
020	1941-11-01	Да	КФ	29 армия	71 оиб
020	1941-11-01	Да	КФ	29 армия	72 оиб
020	1941-11-01	Да	КФ	29 армия	267 оиб
021	1941-11-01	Да	КФ	30 армия
021	1941-11-01	Да	КФ	30 армия	108 тд
021	1941-11-01	Да	КФ	30 армия	108 ап
021	1941-11-01	Да	КФ	30 армия	871 ап ПТО
021	1941-11-01	Да	КФ	30 армия	1 д
021	1941-11-01	Да	КФ	30 армия	21 озад
021	1941-11-01	Да	КФ	30 армия	61 озад
021	1941-11-01	Да	КФ	30 армия	58 тд
021	1941-11-01	Да	КФ	30 армия	21 тбр
021	1941-11-01	Да	КФ	30 армия	11 мцп
021	1941-11-01	Да	КФ	30 армия	133 оиб
022	1941-11-01	Да	КФ	31 армия
022	1941-11-01	Да	КФ	31 армия	119 сд
022	1941-11-01	Да	КФ	31 армия	133 сд
022	1941-11-01	Да	КФ	31 армия	252 сд
022	1941-11-01	Да	КФ	31 армия	537 мсб
023	1941-11-01	Да	КФ	185 сд
023	1941-11-01	Да	КФ	257 сп
023	1941-11-01	Да	КФ	46 мцп
023	1941-11-01	Да	КФ	10 иап
023	1941-11-01	Да	КФ	193 иап
024	1941-11-01	Да	ЗФ
024	1941-11-01	Да	ЗФ	5 армия
024	1941-11-01	Да	ЗФ	5 армия	18 сд
024	1941-11-01	Да	ЗФ	5 армия	1310 сп
024	1941-11-01	Да	ЗФ	5 армия	552 пап
024	1941-11-01	Да	ЗФ	5 армия	554 пап
024	1941-11-01	Да	ЗФ	5 армия	572 пап
024	1941-11-01	Да	ЗФ	5 армия	995 ап РВГК
024	1941-11-01	Да	ЗФ	5 армия	509 ап ПТО
024	1941-11-01	Да	ЗФ	5 армия	703 ап ПТО
024	1941-11-01	Да	ЗФ	5 армия	766 ап ПТО
024	1941-11-01	Да	ЗФ	5 армия	9 гв. мп
024	1941-11-01	Да	ЗФ	5 армия	1 д
024	1941-11-01	Да	ЗФ	5 армия	5 огв. мд
024	1941-11-01	Да	ЗФ	5 армия	18 тбр
024	1941-11-01	Да	ЗФ	5 армия	19 тбр
024	1941-11-01	Да	ЗФ	5 армия	20 тбр
024	1941-11-01	Да	ЗФ	5 армия	22 тбр
024	1941-11-01	Да	ЗФ	5 армия	25 тбр
024	1941-11-01	Да	ЗФ	5 армия	27 отб
024	1941-11-01	Да	ЗФ	5 армия	129 миб
025	1941-11-01	Да	ЗФ	16 армия
025	1941-11-01	Да	ЗФ	16 армия	13 гв. мп
025	1941-11-01	Да	ЗФ	16 армия	1 д
025	1941-11-01	Да	ЗФ	16 армия	1 
025	1941-11-01	Да	ЗФ	16 армия	4 тбр
025	1941-11-01	Да	ЗФ	16 армия	27 тбр
025	1941-11-01	Да	ЗФ	16 армия	28 тбр
025	1941-11-01	Да	ЗФ	16 армия	42 миб
025	1941-11-01	Да	ЗФ	16 армия	243 осб
026	1941-11-01	Да	ЗФ	33 армия
026	1941-11-01	Да	ЗФ	33 армия	364 кап
026	1941-11-01	Да	ЗФ	33 армия	2 д
026	1941-11-01	Да	ЗФ	33 армия	7 гв. мп
026	1941-11-01	Да	ЗФ	33 армия	5 д
026	1941-11-01	Да	ЗФ	33 армия	13 гв. мп
026	1941-11-01	Да	ЗФ	33 армия	5 тбр
027	1941-11-01	Да	ЗФ	43 армия
027	1941-11-01	Да	ЗФ	43 армия	5 вдк
027	1941-11-01	Да	ЗФ	43 армия	10 вдбр
027	1941-11-01	Да	ЗФ	43 армия	201 вдбр
027	1941-11-01	Да	ЗФ	43 армия	45 огн. роты
027	1941-11-01	Да	ЗФ	43 армия	48 огн. роты
027	1941-11-01	Да	ЗФ	43 армия	320 пап
027	1941-11-01	Да	ЗФ	43 армия	364 ап РВГК
027	1941-11-01	Да	ЗФ	43 армия	403 ап РВГК
027	1941-11-01	Да	ЗФ	43 армия	517 ап РВГК
027	1941-11-01	Да	ЗФ	43 армия	646 ап РВГК
027	1941-11-01	Да	ЗФ	43 армия	998 ап РВГК
027	1941-11-01	Да	ЗФ	43 армия	395 ап ПТО
027	1941-11-01	Да	ЗФ	43 армия	452 ап ПТО
027	1941-11-01	Да	ЗФ	43 армия	610 ап ПТО
027	1941-11-01	Да	ЗФ	43 армия	868 ап ПТО
027	1941-11-01	Да	ЗФ	43 армия	869 ап ПТО
027	1941-11-01	Да	ЗФ	43 армия	275 оад
027	1941-11-01	Да	ЗФ	43 армия	2 огв. мд
027	1941-11-01	Да	ЗФ	43 армия	71 озад
027	1941-11-01	Да	ЗФ	43 армия	152 озад
027	1941-11-01	Да	ЗФ	43 армия	164 озад
027	1941-11-01	Да	ЗФ	43 армия	230 озад
027	1941-11-01	Да	ЗФ	43 армия	281 озад
027	1941-11-01	Да	ЗФ	43 армия	304 озад
027	1941-11-01	Да	ЗФ	43 армия	9 тбр
027	1941-11-01	Да	ЗФ	43 армия	17 тбр
027	1941-11-01	Да	ЗФ	43 армия	24 тбр
027	1941-11-01	Да	ЗФ	43 армия	12 сад
027	1941-11-01	Да	ЗФ	43 армия	9 пмб
027	1941-11-01	Да	ЗФ	43 армия	312 осб
028	1941-11-01	Да	ЗФ	49 армия
028	1941-11-01	Да	ЗФ	49 армия	5 гв.
028	1941-11-01	Да	ЗФ	49 армия	7 гв.
028	1941-11-01	Да	ЗФ	49 армия	194 сд
028	1941-11-01	Да	ЗФ	49 армия	238 сд
028	1941-11-01	Да	ЗФ	49 армия	440 ап
028	1941-11-01	Да	ЗФ	49 армия	570 ап РВГК
028	1941-11-01	Да	ЗФ	49 армия	979 ап РВГК
028	1941-11-01	Да	ЗФ	49 армия	551 ап ПТО
028	1941-11-01	Да	ЗФ	49 армия	598 ап ПТО
028	1941-11-01	Да	ЗФ	49 армия	992 ап ПТО
028	1941-11-01	Да	ЗФ	49 армия	4 огв. мд
028	1941-11-01	Да	ЗФ	49 армия	103 миб
029	1941-11-01	Да	ЗФ	19 сд
029	1941-11-01	Да	ЗФ	78 сд
029	1941-11-01	Да	ЗФ	108 сд
029	1941-11-01	Да	ЗФ	129 сд
029	1941-11-01	Да	ЗФ	173 сд
029	1941-11-01	Да	ЗФ	544 гап б/м
029	1941-11-01	Да	ЗФ	643 ап РВГК
029	1941-11-01	Да	ЗФ	121 ап ПТО
029	1941-11-01	Да	ЗФ	367 ап ПТО
029	1941-11-01	Да	ЗФ	533 ап ПТО
029	1941-11-01	Да	ЗФ	540 ап ПТО
029	1941-11-01	Да	ЗФ	15 гв. мп
029	1941-11-01	Да	ЗФ	121 озад
029	1941-11-01	Да	ЗФ	7 бригада ПВО
029	1941-11-01	Да	ЗФ	23 тбр
029	1941-11-01	Да	ЗФ	26 тбр
029	1941-11-01	Да	ЗФ	31 иад
029	1941-11-01	Да	ЗФ	38 сад
029	1941-11-01	Да	ЗФ	43 сад
029	1941-11-01	Да	ЗФ	46 сад
029	1941-11-01	Да	ЗФ	47 сад
029	1941-11-01	Да	ЗФ	77 сад
029	1941-11-01	Да	ЗФ	6 миб
029	1941-11-01	Да	ЗФ	111 миб
029	1941-11-01	Да	ЗФ	113 миб
029	1941-11-01	Да	ЗФ	133 миб
029	1941-11-01	Да	ЗФ	64 пмб
029	1941-11-01	Да	ЗФ	145 осб
029	1941-11-01	Да	ЗФ	291 осб
029	1941-11-01	Да	ЗФ	321 осб
030	1941-11-01	Да	БрФ
030	1941-11-01	Да	БрФ	3 армия
030	1941-11-01	Да	БрФ	3 армия	42 сд
030	1941-11-01	Да	БрФ	3 армия	17 гап
030	1941-11-01	Да	БрФ	3 армия	42 тбр
030	1941-11-01	Да	БрФ	3 армия	121 тбр
030	1941-11-01	Да	БрФ	3 армия	133 тбр
030	1941-11-01	Да	БрФ	3 армия	78 оиб
031	1941-11-01	Да	БрФ	13 армия
031	1941-11-01	Да	БрФ	13 армия	2 гв.
031	1941-11-01	Да	БрФ	13 армия	121 сд
031	1941-11-01	Да	БрФ	13 армия	132 сд
031	1941-11-01	Да	БрФ	13 армия	143 сд
031	1941-11-01	Да	БрФ	13 армия	155 сд
031	1941-11-01	Да	БрФ	13 армия	160 сд
031	1941-11-01	Да	БрФ	13 армия	307 сд
031	1941-11-01	Да	БрФ	13 армия	52 кд
031	1941-11-01	Да	БрФ	13 армия	207 ап РВГК
031	1941-11-01	Да	БрФ	13 армия	387 ап РВГК
031	1941-11-01	Да	БрФ	13 армия	462 ап РВГК
031	1941-11-01	Да	БрФ	13 армия	753 ап ПТО
031	1941-11-01	Да	БрФ	13 армия	141 тбр
031	1941-11-01	Да	БрФ	13 армия	150 тбр
031	1941-11-01	Да	БрФ	13 армия	27 оиб
031	1941-11-01	Да	БрФ	13 армия	275 оиб
032	1941-11-01	Да	БрФ	50 армия
032	1941-11-01	Да	БрФ	50 армия	279 сд
032	1941-11-01	Да	БрФ	50 армия	1005 сп
032	1941-11-01	Да	БрФ	50 армия	156 осп НКВД
032	1941-11-01	Да	БрФ	50 армия	151 ап РВГК
032	1941-11-01	Да	БрФ	50 армия	447 ап РВГК
032	1941-11-01	Да	БрФ	50 армия	702 ап ПТО
032	1941-11-01	Да	БрФ	50 армия	761 ап ПТО
032	1941-11-01	Да	БрФ	50 армия	4 озад
032	1941-11-01	Да	БрФ	50 армия	86 озад
032	1941-11-01	Да	БрФ	50 армия	168 озад
032	1941-11-01	Да	БрФ	50 армия	108 тд
032	1941-11-01	Да	БрФ	50 армия	32 тбр
032	1941-11-01	Да	БрФ	50 армия	5 осб
033	1941-11-01	Да	БрФ	148 сд
033	1941-11-01	Да	БрФ	455 ап ПТО
033	1941-11-01	Да	БрФ	689 ап ПТО
033	1941-11-01	Да	БрФ	46 озад
033	1941-11-01	Да	БрФ	311 озад
033	1941-11-01	Да	БрФ	386 озад
033	1941-11-01	Да	БрФ	60 иад
033	1941-11-01	Да	БрФ	101 иад
033	1941-11-01	Да	БрФ	61 сад
033	1941-11-01	Да	БрФ	6 рез. авиагруппа
033	1941-11-01	Да	БрФ	70 оиб
033	1941-11-01	Да	БрФ	511 осб
033	1941-11-01	Да	БрФ	513 осб
034	1941-11-01	Да	ЮЗФ
034	1941-11-01	Да	ЮЗФ	6 армия
034	1941-11-01	Да	ЮЗФ	6 армия	255 сд
034	1941-11-01	Да	ЮЗФ	6 армия	270 сд
034	1941-11-01	Да	ЮЗФ	6 армия	275 сд
034	1941-11-01	Да	ЮЗФ	6 армия	393 сд
034	1941-11-01	Да	ЮЗФ	6 армия	411 сд
034	1941-11-01	Да	ЮЗФ	6 армия	229 кап
034	1941-11-01	Да	ЮЗФ	6 армия	274 кап
034	1941-11-01	Да	ЮЗФ	6 армия	591 ап ПТО
034	1941-11-01	Да	ЮЗФ	6 армия	25 озад
034	1941-11-01	Да	ЮЗФ	6 армия	27 озад
034	1941-11-01	Да	ЮЗФ	6 армия	44 сад
034	1941-11-01	Да	ЮЗФ	6 армия	1 оиб
034	1941-11-01	Да	ЮЗФ	6 армия	2 оиб
034	1941-11-01	Да	ЮЗФ	6 армия	523 осб
034	1941-11-01	Да	ЮЗФ	6 армия	530 осб
035	1941-11-01	Да	ЮЗФ	21 армия
035	1941-11-01	Да	ЮЗФ	21 армия	1 гв
035	1941-11-01	Да	ЮЗФ	21 армия	295 сд
035	1941-11-01	Да	ЮЗФ	21 армия	297 сд
035	1941-11-01	Да	ЮЗФ	21 армия	445 ап РВГК
035	1941-11-01	Да	ЮЗФ	21 армия	21 озад
035	1941-11-01	Да	ЮЗФ	21 армия	29 озад
035	1941-11-01	Да	ЮЗФ	21 армия	1 тбр
035	1941-11-01	Да	ЮЗФ	21 армия	16 сад
035	1941-11-01	Да	ЮЗФ	21 армия	540 мсб
036	1941-11-01	Да	ЮЗФ	21 армия	81 сд
036	1941-11-01	Да	ЮЗФ	21 армия	226 сд
037	1941-11-01	Да	ЮЗФ	38 армия
037	1941-11-01	Да	ЮЗФ	38 армия	47 гсд
037	1941-11-01	Да	ЮЗФ	38 армия	199 сд
037	1941-11-01	Да	ЮЗФ	38 армия	216 сд
037	1941-11-01	Да	ЮЗФ	38 армия	300 сд
037	1941-11-01	Да	ЮЗФ	38 армия	304 сд
037	1941-11-01	Да	ЮЗФ	38 армия	555 пап РВГК
037	1941-11-01	Да	ЮЗФ	38 армия	594 пап РВГК
037	1941-11-01	Да	ЮЗФ	38 армия	4 гв. мп
037	1941-11-01	Да	ЮЗФ	38 армия	10 тбр
037	1941-11-01	Да	ЮЗФ	38 армия	56 оиб
037	1941-11-01	Да	ЮЗФ	38 армия	37 мпмб
038	1941-11-01	Да	ЮЗФ	40 армия
038	1941-11-01	Да	ЮЗФ	40 армия	135 сд
038	1941-11-01	Да	ЮЗФ	40 армия	791 сп
038	1941-11-01	Да	ЮЗФ	40 армия	295 сд 
038	1941-11-01	Да	ЮЗФ	40 армия	1042 сп
038	1941-11-01	Да	ЮЗФ	40 армия	3 вдк 
038	1941-11-01	Да	ЮЗФ	40 армия	5 вдбр
038	1941-11-01	Да	ЮЗФ	40 армия	6 вдбр
038	1941-11-01	Да	ЮЗФ	40 армия	212 вдбр
038	1941-11-01	Да	ЮЗФ	40 армия	21 ап РВГК
038	1941-11-01	Да	ЮЗФ	40 армия	738 ап ПТО
038	1941-11-01	Да	ЮЗФ	40 армия	760 ап ПТО
038	1941-11-01	Да	ЮЗФ	40 армия	332 озад
038	1941-11-01	Да	ЮЗФ	40 армия	576 озад
038	1941-11-01	Да	ЮЗФ	40 армия	63 сад
038	1941-11-01	Да	ЮЗФ	40 армия	286 осб
039	1941-11-01	Да	ЮЗФ	5 кк
039	1941-11-01	Да	ЮЗФ	3 кд
039	1941-11-01	Да	ЮЗФ	14 кд
039	1941-11-01	Да	ЮЗФ	26 кд
039	1941-11-01	Да	ЮЗФ	28 кд
039	1941-11-01	Да	ЮЗФ	49 кд
039	1941-11-01	Да	ЮЗФ	32 кд
039	1941-11-01	Да	ЮЗФ	43 кд
039	1941-11-01	Да	ЮЗФ	47 кд
039	1941-11-01	Да	ЮЗФ	602 пап РВГК
039	1941-11-01	Да	ЮЗФ	10 гап
039	1941-11-01	Да	ЮЗФ	87 сд
039	1941-11-01	Да	ЮЗФ	197 ап
039	1941-11-01	Да	ЮЗФ	338 ап ПТО
039	1941-11-01	Да	ЮЗФ	569 ап ПТО
039	1941-11-01	Да	ЮЗФ	582 ап ПТО
039	1941-11-01	Да	ЮЗФ	651 ап ПТО
039	1941-11-01	Да	ЮЗФ	754 ап ПТО
039	1941-11-01	Да	ЮЗФ	756 ап ПТО
039	1941-11-01	Да	ЮЗФ	764 ап ПТО
039	1941-11-01	Да	ЮЗФ	3 дивизии ПВО
039	1941-11-01	Да	ЮЗФ	4 дивизии ПВО
039	1941-11-01	Да	ЮЗФ	20 озад
039	1941-11-01	Да	ЮЗФ	31 озад
039	1941-11-01	Да	ЮЗФ	75 озад
039	1941-11-01	Да	ЮЗФ	85 озад
039	1941-11-01	Да	ЮЗФ	215 озад
039	1941-11-01	Да	ЮЗФ	243 озад
039	1941-11-01	Да	ЮЗФ	307 озад
039	1941-11-01	Да	ЮЗФ	505 озад
039	1941-11-01	Да	ЮЗФ	3 тбр
039	1941-11-01	Да	ЮЗФ	7 тбр
039	1941-11-01	Да	ЮЗФ	12 тбр
039	1941-11-01	Да	ЮЗФ	13 тбр
039	1941-11-01	Да	ЮЗФ	14 тбр
039	1941-11-01	Да	ЮЗФ	129 тбр
039	1941-11-01	Да	ЮЗФ	142 тбр
039	1941-11-01	Да	ЮЗФ	71 отб
039	1941-11-01	Да	ЮЗФ	132 отб
039	1941-11-01	Да	ЮЗФ	36 иад ПВО
039	1941-11-01	Да	ЮЗФ	19 сад
039	1941-11-01	Да	ЮЗФ	64 сад
039	1941-11-01	Да	ЮЗФ	75 сад
039	1941-11-01	Да	ЮЗФ	76 сад
039	1941-11-01	Да	ЮЗФ	316 рап
039	1941-11-01	Да	ЮЗФ	1 миб
039	1941-11-01	Да	ЮЗФ	10 пмб
