001	1943-11-01	ДА
001	1943-11-01	ДА	КарФ
001	1943-11-01	ДА	КарФ	14 армия
009	1943-11-01	ДА	ЛФ	42 армия	222 отп
009	1943-11-01	ДА	ЛФ	42 армия	260 отп
009	1943-11-01	ДА	ЛФ	42 армия	2 оабрб
009	1943-11-01	ДА	ЛФ	42 армия	54 оиб
009	1943-11-01	ДА	ЛФ	42 армия	585 оиб
010	1943-11-01	ДА	ЛФ	55 армия
010	1943-11-01	ДА	ЛФ	55 армия	13 сд
010	1943-11-01	ДА	ЛФ	55 армия	46 сд
010	1943-11-01	ДА	ЛФ	55 армия	224 сд
010	1943-11-01	ДА	ЛФ	55 армия	291 сд
010	1943-11-01	ДА	ЛФ	55 армия	376 сд
010	1943-11-01	ДА	ЛФ	55 армия	81 пабр
010	1943-11-01	ДА	ЛФ	55 армия	690 иптап
010	1943-11-01	ДА	ЛФ	55 армия	127 минп
010	1943-11-01	ДА	ЛФ	55 армия	134 минп
010	1943-11-01	ДА	ЛФ	55 армия	175 минп
010	1943-11-01	ДА	ЛФ	55 армия	567 минп
010	1943-11-01	ДА	ЛФ	55 армия	970 зенап
010	1943-11-01	ДА	ЛФ	55 армия	613 озадн
010	1943-11-01	ДА	ЛФ	55 армия	234 оиб
010	1943-11-01	ДА	ЛФ	55 армия	325 оиб
010	1943-11-01	ДА	ЛФ	55 армия	367 оиб
011	1943-11-01	ДА	ЛФ	67 армия
011	1943-11-01	ДА	ЛФ	67 армия	32 зенад
011	1943-11-01	ДА	ЛФ	67 армия	1377 зенап
011	1943-11-01	ДА	ЛФ	67 армия	1387 зенап
011	1943-11-01	ДА	ЛФ	67 армия	1393 зенап
011	1943-11-01	ДА	ЛФ	67 армия	1413 зенап
011	1943-11-01	ДА	ЛФ	67 армия	43 зенад 
011	1943-11-01	ДА	ЛФ	67 армия	464 зенап
011	1943-11-01	ДА	ЛФ	67 армия	635 зенап
011	1943-11-01	ДА	ЛФ	67 армия	1463 зенап
011	1943-11-01	ДА	ЛФ	67 армия	1464 зенап
011	1943-11-01	ДА	ЛФ	67 армия	73 озадн
011	1943-11-01	ДА	ЛФ	67 армия	108 озадн
011	1943-11-01	ДА	ЛФ	67 армия	98 отп
011	1943-11-01	ДА	ЛФ	67 армия	261 отп
011	1943-11-01	ДА	ЛФ	67 армия	53 оиб
011	1943-11-01	ДА	ЛФ	67 армия	447 оиб
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	43 ск
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	48 сд
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	98 сд
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	168 сд
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	48 морские сбр
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	71 морские сбр
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	338 опаб
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	1973 иптап
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	535 опадн БМ
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	184 минп
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	281 минп
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	803 зенап
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	116 озадн
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	204 отп
012	1943-11-01	ДА	ЛФ	Приморская оперативная группа	295 оиб
013	1943-11-01	ДА	ЛФ	13 воздушная армия
013	1943-11-01	ДА	ЛФ	13 воздушная армия	276 бад
013	1943-11-01	ДА	ЛФ	13 воздушная армия	275 иад
013	1943-11-01	ДА	ЛФ	13 воздушная армия	283 иап
014	1943-11-01	ДА	ЛФ	3 ак
014	1943-11-01	ДА	ЛФ	51 пабр
014	1943-11-01	ДА	ЛФ	14 гв.
014	1943-11-01	ДА	ЛФ	126 пап
014	1943-11-01	ДА	ЛФ	129 пап
014	1943-11-01	ДА	ЛФ	536 оиптдн
014	1943-11-01	ДА	ЛФ	2 гв. мбр
014	1943-11-01	ДА	ЛФ	5 гв. мбр
014	1943-11-01	ДА	ЛФ	6 гв. мбр
014	1943-11-01	ДА	ЛФ	30 гв. тбр
014	1943-11-01	ДА	ЛФ	39 оаэсб
014	1943-11-01	ДА	ЛФ	42 оаэсб
014	1943-11-01	ДА	ЛФ	2 ибр с/н
014	1943-11-01	ДА	ЛФ	5 пмп
014	1943-11-01	ДА	ЛФ	106 оиб
014	1943-11-01	ДА	ЛФ	21 пмб
014	1943-11-01	ДА	ЛФ	42 пмб
015	1943-11-01	ДА	ВолФ
015	1943-11-01	ДА	ВолФ	4 армия
015	1943-11-01	ДА	ВолФ	4 армия	20 гв. мп
015	1943-11-01	ДА	ВолФ	4 армия	211 гв. мдн
015	1943-11-01	ДА	ВолФ	4 армия	107 отб
015	1943-11-01	ДА	ВолФ	4 армия	48 одн брп
015	1943-11-01	ДА	ВолФ	4 армия	9 шисбр
015	1943-11-01	ДА	ВолФ	4 армия	38 пмб
016	1943-11-01	ДА	ВолФ	8 армия
016	1943-11-01	ДА	ВолФ	8 армия	41 зенад
016	1943-11-01	ДА	ВолФ	8 армия	245 зенап
016	1943-11-01	ДА	ВолФ	8 армия	634 зенап
016	1943-11-01	ДА	ВолФ	8 армия	177 озадн
016	1943-11-01	ДА	ВолФ	8 армия	33 гв.
016	1943-11-01	ДА	ВолФ	8 армия	35 гв.
016	1943-11-01	ДА	ВолФ	8 армия	50 гв.
016	1943-11-01	ДА	ВолФ	8 армия	502 отб
016	1943-11-01	ДА	ВолФ	8 армия	503 отб
016	1943-11-01	ДА	ВолФ	8 армия	32 оаэсб
016	1943-11-01	ДА	ВолФ	8 армия	44 оаэсб
016	1943-11-01	ДА	ВолФ	8 армия	2 гв. ибр с/н
016	1943-11-01	ДА	ВолФ	8 армия	112 оиб
017	1943-11-01	ДА	ВолФ	54 армия
017	1943-11-01	ДА	ВолФ	54 армия	7 ск
017	1943-11-01	ДА	ВолФ	54 армия	256 сд
017	1943-11-01	ДА	ВолФ	54 армия	382 сд
017	1943-11-01	ДА	ВолФ	54 армия	80 сд
017	1943-11-01	ДА	ВолФ	54 армия	177 сд
017	1943-11-01	ДА	ВолФ	54 армия	198 сд
017	1943-11-01	ДА	ВолФ	54 армия	281 сд
017	1943-11-01	ДА	ВолФ	54 армия	285 сд
017	1943-11-01	ДА	ВолФ	54 армия	311 сд
017	1943-11-01	ДА	ВолФ	54 армия	2 ад 
017	1943-11-01	ДА	ВолФ	54 армия	7 пабр
017	1943-11-01	ДА	ВолФ	54 армия	13 гв. пап
017	1943-11-01	ДА	ВолФ	54 армия	499 минп
017	1943-11-01	ДА	ВолФ	54 армия	244 зенад 
017	1943-11-01	ДА	ВолФ	54 армия	41 зенад 
017	1943-11-01	ДА	ВолФ	54 армия	463 зенап
017	1943-11-01	ДА	ВолФ	54 армия	15 озадн
017	1943-11-01	ДА	ВолФ	54 армия	7 гв. тбр
017	1943-11-01	ДА	ВолФ	54 армия	1434 сап
017	1943-11-01	ДА	ВолФ	54 армия	48 оабрб
017	1943-11-01	ДА	ВолФ	54 армия	2 гв.
017	1943-11-01	ДА	ВолФ	54 армия	539 оиб
018	1943-11-01	ДА	ВолФ	59 армия
018	1943-11-01	ДА	ВолФ	59 армия	6 ск
018	1943-11-01	ДА	ВолФ	59 армия	239 сд
018	1943-11-01	ДА	ВолФ	59 армия	310 сд
018	1943-11-01	ДА	ВолФ	59 армия	14 ск 
018	1943-11-01	ДА	ВолФ	59 армия	65 сд
018	1943-11-01	ДА	ВолФ	59 армия	191 сд
018	1943-11-01	ДА	ВолФ	59 армия	378 сд
018	1943-11-01	ДА	ВолФ	59 армия	225 сд
018	1943-11-01	ДА	ВолФ	59 армия	229 сд
018	1943-11-01	ДА	ВолФ	59 армия	377 сд
018	1943-11-01	ДА	ВолФ	59 армия	150 УР
018	1943-11-01	ДА	ВолФ	59 армия	2 ад 
018	1943-11-01	ДА	ВолФ	59 армия	10 гв. габр
018	1943-11-01	ДА	ВолФ	59 армия	121 габр БМ
018	1943-11-01	ДА	ВолФ	59 армия	367 пап
018	1943-11-01	ДА	ВолФ	59 армия	448 пап
018	1943-11-01	ДА	ВолФ	59 армия	505 минп
018	1943-11-01	ДА	ВолФ	59 армия	506 минп
018	1943-11-01	ДА	ВолФ	59 армия	12 гв. мбр
018	1943-11-01	ДА	ВолФ	59 армия	319 гв. мп
018	1943-11-01	ДА	ВолФ	59 армия	707 зенап
018	1943-11-01	ДА	ВолФ	59 армия	737 зенап
018	1943-11-01	ДА	ВолФ	59 армия	1465 зенап
018	1943-11-01	ДА	ВолФ	59 армия	1466 зенап
018	1943-11-01	ДА	ВолФ	59 армия	168 озадн
018	1943-11-01	ДА	ВолФ	59 армия	213 озадн
018	1943-11-01	ДА	ВолФ	59 армия	461 озадн
018	1943-11-01	ДА	ВолФ	59 армия	16 тбр
018	1943-11-01	ДА	ВолФ	59 армия	29 тбр
018	1943-11-01	ДА	ВолФ	59 армия	25 отп
018	1943-11-01	ДА	ВолФ	59 армия	500 отб
018	1943-11-01	ДА	ВолФ	59 армия	1 исбр
018	1943-11-01	ДА	ВолФ	59 армия	135 оиб
018	1943-11-01	ДА	ВолФ	59 армия	888 оиб
018	1943-11-01	ДА	ВолФ	59 армия	36 пмб
018	1943-11-01	ДА	ВолФ	59 армия	55 пмб
019	1943-11-01	ДА	ВолФ	14 воздушная армия
019	1943-11-01	ДА	ВолФ	14 воздушная армия	1606 зенап
019	1943-11-01	ДА	ВолФ	14 воздушная армия	1607 зенап
019	1943-11-01	ДА	ВолФ	14 воздушная армия	280 бад
019	1943-11-01	ДА	ВолФ	14 воздушная армия	269 иад
019	1943-11-01	ДА	ВолФ	14 воздушная армия	386 лбап
019	1943-11-01	ДА	ВолФ	14 воздушная армия	8 раэ
019	1943-11-01	ДА	ВолФ	14 воздушная армия	59 краэ
020	1943-11-01	ДА	ВолФ	315 оадн БМ
020	1943-11-01	ДА	ВолФ	122 тбр
020	1943-11-01	ДА	ВолФ	40 оиб
021	1943-11-01	ДА	СЗФ
021	1943-11-01	ДА	СЗФ	1 ударная армия
021	1943-11-01	ДА	СЗФ	1 ударная армия	90 ск
021	1943-11-01	ДА	СЗФ	1 ударная армия	171 сд
021	1943-11-01	ДА	СЗФ	1 ударная армия	282 сд
021	1943-11-01	ДА	СЗФ	1 ударная армия	391 сд
021	1943-11-01	ДА	СЗФ	1 ударная армия	701 пап
021	1943-11-01	ДА	СЗФ	1 ударная армия	1235 пап
021	1943-11-01	ДА	СЗФ	1 ударная армия	1186 иптап
021	1943-11-01	ДА	СЗФ	1 ударная армия	268 минп
021	1943-11-01	ДА	СЗФ	1 ударная армия	274 минп
021	1943-11-01	ДА	СЗФ	1 ударная армия	1473 зенап
021	1943-11-01	ДА	СЗФ	1 ударная армия	37 отп
021	1943-11-01	ДА	СЗФ	1 ударная армия	2 оиб
021	1943-11-01	ДА	СЗФ	1 ударная армия	28 оиб
021	1943-11-01	ДА	СЗФ	1 ударная армия	222 оиб
022	1943-11-01	ДА	СЗФ	34 армия
022	1943-11-01	ДА	СЗФ	34 армия	96 ск
022	1943-11-01	ДА	СЗФ	34 армия	37 сд
022	1943-11-01	ДА	СЗФ	34 армия	150 сд
022	1943-11-01	ДА	СЗФ	34 армия	370 сд
022	1943-11-01	ДА	СЗФ	34 армия	26 сд
022	1943-11-01	ДА	СЗФ	34 армия	182 сд
022	1943-11-01	ДА	СЗФ	34 армия	27 ад 
022	1943-11-01	ДА	СЗФ	34 армия	78 лабр
022	1943-11-01	ДА	СЗФ	34 армия	74 габр
022	1943-11-01	ДА	СЗФ	34 армия	151 пап
022	1943-11-01	ДА	СЗФ	34 армия	641 иптап
022	1943-11-01	ДА	СЗФ	34 армия	482 минп
022	1943-11-01	ДА	СЗФ	34 армия	22 гв. мп
022	1943-11-01	ДА	СЗФ	34 армия	26 гв. мп
022	1943-11-01	ДА	СЗФ	34 армия	27 гв. мп
022	1943-11-01	ДА	СЗФ	34 армия	70 гв. мп
022	1943-11-01	ДА	СЗФ	34 армия	1585 зенап
022	1943-11-01	ДА	СЗФ	34 армия	1586 зенап
022	1943-11-01	ДА	СЗФ	34 армия	1591 зенап
022	1943-11-01	ДА	СЗФ	34 армия	1592 зенап
022	1943-11-01	ДА	СЗФ	34 армия	63 гв. озадн
022	1943-11-01	ДА	СЗФ	34 армия	64 гв. озадн
022	1943-11-01	ДА	СЗФ	34 армия	65 отп
022	1943-11-01	ДА	СЗФ	34 армия	239 отп
022	1943-11-01	ДА	СЗФ	34 армия	249 отп
022	1943-11-01	ДА	СЗФ	34 армия	35 одн брп
022	1943-11-01	ДА	СЗФ	34 армия	1391 оиб
022	1943-11-01	ДА	СЗФ	34 армия	58 пмб
022	1943-11-01	ДА	СЗФ	34 армия	86 пмб
023	1943-11-01	ДА	СЗФ	6 воздушная армия
023	1943-11-01	ДА	СЗФ	6 воздушная армия	1596 зенап
023	1943-11-01	ДА	СЗФ	6 воздушная армия	1597 зенап
023	1943-11-01	ДА	СЗФ	6 воздушная армия	1608 зенап
023	1943-11-01	ДА	СЗФ	6 воздушная армия	3 гв. шад
023	1943-11-01	ДА	СЗФ	6 воздушная армия	242 нбад
023	1943-11-01	ДА	СЗФ	6 воздушная армия	72 рап
023	1943-11-01	ДА	СЗФ	6 воздушная армия	699 трап
024	1943-11-01	ДА	СЗФ	12 гв. ск
024	1943-11-01	ДА	СЗФ	7 гв. сд
024	1943-11-01	ДА	СЗФ	14 гв. ск 
024	1943-11-01	ДА	СЗФ	23 гв. сд
024	1943-11-01	ДА	СЗФ	53 гв. сд
024	1943-11-01	ДА	СЗФ	19 гв. пабр
024	1943-11-01	ДА	СЗФ	11 гв. кап
024	1943-11-01	ДА	СЗФ	37 гв. кап
024	1943-11-01	ДА	СЗФ	42 зенад 
024	1943-11-01	ДА	СЗФ	620 зенап
024	1943-11-01	ДА	СЗФ	709 зенап
024	1943-11-01	ДА	СЗФ	714 зенап
024	1943-11-01	ДА	СЗФ	729 зенап
024	1943-11-01	ДА	СЗФ	44 зенад 
024	1943-11-01	ДА	СЗФ	508 зенап
024	1943-11-01	ДА	СЗФ	708 зенап
024	1943-11-01	ДА	СЗФ	710 зенап
024	1943-11-01	ДА	СЗФ	1274 зенап
024	1943-11-01	ДА	СЗФ	242 озадн
024	1943-11-01	ДА	СЗФ	467 озадн
024	1943-11-01	ДА	СЗФ	3 гв.
024	1943-11-01	ДА	СЗФ	38 отп
024	1943-11-01	ДА	СЗФ	227 отп
024	1943-11-01	ДА	СЗФ	11 оаэсб
024	1943-11-01	ДА	СЗФ	13 исбр
024	1943-11-01	ДА	СЗФ	41 исбр
024	1943-11-01	ДА	СЗФ	223 оиб
024	1943-11-01	ДА	СЗФ	238 оиб
025	1943-11-01	ДА	2 ПбФ
025	1943-11-01	ДА	2 ПбФ	3 ударная армия
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	79 ск
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	146 сд
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	326 сд
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	93 ск 
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	165 сд
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	379 сд
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	46 гв.
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	185 сд
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	100 сбр
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	455 пап
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	1190 пап
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	163 гв. иптап
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	550 минп
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	1622 зенап
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	34 гв.
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	118 тбр
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	57 одн брп
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	62 одн брп
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	225 оиб
025	1943-11-01	ДА	2 ПбФ	3 ударная армия	289 оиб
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	22 гв. ск
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	67 гв. сд
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	71 гв. сд
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	90 гв. сд
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	23 гв. ск 
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	51 гв.
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	52 гв.
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	496 иптап
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	1240 иптап
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	1487 зенап
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	205 оиб
026	1943-11-01	ДА	2 ПбФ	6 гвардейская армия	540 оиб
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	8 гв. ск
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	5 гв. сд
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	26 гв. сд
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	83 гв. сд
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	16 гв. ск 
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	1 гв.
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	11 гв.
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	31 гв.
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	36 гв. ск 
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	16 гв.
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	18 гв.
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	84 гв.
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	5 УР
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	403 пап
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	523 пап
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	537 пап
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	1093 пап
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	1165 пап
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	545 минп
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	1267 зенап
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	1276 зенап
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	1279 зенап
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	1483 зенап
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	10 гв. тбр
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	29 гв. тбр
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	1453 сап
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	6 гв.
027	1943-11-01	ДА	2 ПбФ	11 гвардейская армия	243 оиб
028	1943-11-01	ДА	2 ПбФ	20 армия
028	1943-11-01	ДА	2 ПбФ	20 армия	5 пап
028	1943-11-01	ДА	2 ПбФ	20 армия	648 иптап
028	1943-11-01	ДА	2 ПбФ	20 армия	302 оиб
029	1943-11-01	ДА	2 ПбФ	22 армия
029	1943-11-01	ДА	2 ПбФ	22 армия	44 ск
029	1943-11-01	ДА	2 ПбФ	22 армия	33 сд
029	1943-11-01	ДА	2 ПбФ	22 армия	319 сд
029	1943-11-01	ДА	2 ПбФ	22 армия	43 гв.
029	1943-11-01	ДА	2 ПбФ	22 армия	119 гв.
029	1943-11-01	ДА	2 ПбФ	22 армия	245 сд
029	1943-11-01	ДА	2 ПбФ	22 армия	118 УР
029	1943-11-01	ДА	2 ПбФ	22 армия	395 гап
029	1943-11-01	ДА	2 ПбФ	22 армия	561 минп
029	1943-11-01	ДА	2 ПбФ	22 армия	397 озадн
029	1943-11-01	ДА	2 ПбФ	22 армия	92 тбр
029	1943-11-01	ДА	2 ПбФ	22 армия	221 отп
029	1943-11-01	ДА	2 ПбФ	22 армия	352 оиб
030	1943-11-01	ДА	2 ПбФ	15 воздушная армия
030	1943-11-01	ДА	2 ПбФ	15 воздушная армия	1 гв. иак
030	1943-11-01	ДА	2 ПбФ	15 воздушная армия	3 гв. иад
030	1943-11-01	ДА	2 ПбФ	15 воздушная армия	4 гв. иад
030	1943-11-01	ДА	2 ПбФ	15 воздушная армия	3 шак 
