001	1942-12-01	ДА
001	1942-12-01	ДА	КарФ
001	1942-12-01	ДА	КарФ	14 армия
029	1942-12-01	ДА	КФ	3 ударная армия	225 оиб
029	1942-12-01	ДА	КФ	3 ударная армия	289 оиб
029	1942-12-01	ДА	КФ	3 ударная армия	293 оиб
030	1942-12-01	ДА	КФ	4 ударная армия
030	1942-12-01	ДА	КФ	4 ударная армия	47 сд
030	1942-12-01	ДА	КФ	4 ударная армия	332 сд
030	1942-12-01	ДА	КФ	4 ударная армия	334 сд
030	1942-12-01	ДА	КФ	4 ударная армия	358 сд
030	1942-12-01	ДА	КФ	4 ударная армия	360 сд
030	1942-12-01	ДА	КФ	4 ударная армия	26 оибр
030	1942-12-01	ДА	КФ	4 ударная армия	488 аап
030	1942-12-01	ДА	КФ	4 ударная армия	759 иптап
030	1942-12-01	ДА	КФ	4 ударная армия	765 иптап
030	1942-12-01	ДА	КФ	4 ударная армия	17 гв. мп
030	1942-12-01	ДА	КФ	4 ударная армия	78 тбр
030	1942-12-01	ДА	КФ	4 ударная армия	236 тбр
030	1942-12-01	ДА	КФ	4 ударная армия	290 оиб
030	1942-12-01	ДА	КФ	4 ударная армия	348 оиб
031	1942-12-01	ДА	КФ	22 армия
031	1942-12-01	ДА	КФ	22 армия	3 мк
031	1942-12-01	ДА	КФ	22 армия	1 мбр
031	1942-12-01	ДА	КФ	22 армия	3 мбр
031	1942-12-01	ДА	КФ	22 армия	10 мбр
031	1942-12-01	ДА	КФ	22 армия	49 тбр
031	1942-12-01	ДА	КФ	22 армия	62 одн бронепоездов
031	1942-12-01	ДА	КФ	22 армия	20 оиб
031	1942-12-01	ДА	КФ	22 армия	249 оиб
031	1942-12-01	ДА	КФ	22 армия	251 оиб
032	1942-12-01	ДА	КФ	39 армия
032	1942-12-01	ДА	КФ	39 армия	135 сд
032	1942-12-01	ДА	КФ	39 армия	158 сд
032	1942-12-01	ДА	КФ	39 армия	178 сд
032	1942-12-01	ДА	КФ	39 армия	1862 сд
032	1942-12-01	ДА	КФ	39 армия	348 сд
032	1942-12-01	ДА	КФ	39 армия	373 сд
032	1942-12-01	ДА	КФ	39 армия	101 сбр
