001	1942-06-01	ДА
001	1942-06-01	ДА	КарФ
001	1942-06-01	ДА	КарФ	14 армия
009	1942-06-01	ДА	ЛФ Лгв	Невская оперативная группа	6 ап ПТО
009	1942-06-01	ДА	ЛФ Лгв	Невская оперативная группа	7 ап ПТО
009	1942-06-01	ДА	ЛФ Лгв	Невская оперативная группа	48 отб
009	1942-06-01	ДА	ЛФ Лгв	Невская оперативная группа	86 отб
009	1942-06-01	ДА	ЛФ Лгв	Невская оперативная группа	53 оиб
010	1942-06-01	ДА	ЛФ Лгв	Приморская оперативная группа
010	1942-06-01	ДА	ЛФ Лгв	Приморская оперативная группа	48 сд
010	1942-06-01	ДА	ЛФ Лгв	Приморская оперативная группа	168 сд
010	1942-06-01	ДА	ЛФ Лгв	Приморская оперативная группа	5 бр. морской пехоты
010	1942-06-01	ДА	ЛФ Лгв	Приморская оперативная группа	519 гап
010	1942-06-01	ДА	ЛФ Лгв	Приморская оперативная группа	39 озадн
010	1942-06-01	ДА	ЛФ Лгв	Приморская оперативная группа	103 озадн
010	1942-06-01	ДА	ЛФ Лгв	Приморская оперативная группа	287 отб
010	1942-06-01	ДА	ЛФ Лгв	Приморская оперативная группа	295 оиб
011	1942-06-01	ДА	ЛФ Лгв	55 осп
011	1942-06-01	ДА	ЛФ Лгв	56 осп
011	1942-06-01	ДА	ЛФ Лгв	260 осп
011	1942-06-01	ДА	ЛФ Лгв	38 гв. мп
011	1942-06-01	ДА	ЛФ Лгв	1 тбр
011	1942-06-01	ДА	ЛФ Лгв	152 тбр
011	1942-06-01	ДА	ЛФ Лгв	44 бап
011	1942-06-01	ДА	ЛФ Лгв	286 иап
011	1942-06-01	ДА	ЛФ Лгв	50 каэ
011	1942-06-01	ДА	ЛФ Лгв	2 сбр
011	1942-06-01	ДА	ЛФ Лгв	8 пмб
011	1942-06-01	ДА	ЛФ Лгв	12 пмб
011	1942-06-01	ДА	ЛФ Лгв	14 пмб
011	1942-06-01	ДА	ЛФ Лгв	18 пмб
011	1942-06-01	ДА	ЛФ Лгв	21 пмб
011	1942-06-01	ДА	ЛФ Лгв	41 пмб
011	1942-06-01	ДА	ЛФ Лгв	42 пмб
012	1942-06-01	ДА	Лф Вгв
012	1942-06-01	ДА	Лф Вгв	2 ударная армия
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	19 гв.
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	92 сд
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	259 сд
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	267 сд
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	327 сд
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	382 сд
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	23 сбр
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	25 сбр
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	53 сбр
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	57 сбр
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	59 сбр
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	18 аап
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	442 аап
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	31 гв. мп
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	306 озадн
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	166 отб
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	313 шап
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	844 трап
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	1234 осб
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	1708 осб
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	1741 осб
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	1746 осб
012	1942-06-01	ДА	Лф Вгв	2 ударная армия	1770 осб
013	1942-06-01	ДА	Лф Вгв	4 армия
013	1942-06-01	ДА	Лф Вгв	4 армия	8 гв. аап
013	1942-06-01	ДА	Лф Вгв	4 армия	3 д
013	1942-06-01	ДА	Лф Вгв	4 армия	1196 гап
013	1942-06-01	ДА	Лф Вгв	4 армия	2 д
013	1942-06-01	ДА	Лф Вгв	4 армия	24 гв. мп
013	1942-06-01	ДА	Лф Вгв	4 армия	185 тбр
013	1942-06-01	ДА	Лф Вгв	4 армия	195 тбр
013	1942-06-01	ДА	Лф Вгв	4 армия	32 одн бронепоездов
013	1942-06-01	ДА	Лф Вгв	4 армия	667 лбап
013	1942-06-01	ДА	Лф Вгв	4 армия	689 лбап
013	1942-06-01	ДА	Лф Вгв	4 армия	248 оиб
013	1942-06-01	ДА	Лф Вгв	4 армия	159 пмб
014	1942-06-01	ДА	Лф Вгв	8 армия
014	1942-06-01	ДА	Лф Вгв	8 армия	128 сд
014	1942-06-01	ДА	Лф Вгв	8 армия	265 сд
014	1942-06-01	ДА	Лф Вгв	8 армия	286 сд
014	1942-06-01	ДА	Лф Вгв	8 армия	71 гв. аап
014	1942-06-01	ДА	Лф Вгв	8 армия	884 ап ПТО
014	1942-06-01	ДА	Лф Вгв	8 армия	107 отб
014	1942-06-01	ДА	Лф Вгв	8 армия	124 автобронебатальоны
014	1942-06-01	ДА	Лф Вгв	8 армия	154 иап
014	1942-06-01	ДА	Лф Вгв	8 армия	159 иап
014	1942-06-01	ДА	Лф Вгв	8 армия	196 иап
014	1942-06-01	ДА	Лф Вгв	8 армия	12 оиб
014	1942-06-01	ДА	Лф Вгв	8 армия	112 оиб
015	1942-06-01	ДА	Лф Вгв	52 армия
015	1942-06-01	ДА	Лф Вгв	52 армия	65 сд
015	1942-06-01	ДА	Лф Вгв	52 армия	225 сд
015	1942-06-01	ДА	Лф Вгв	52 армия	305 сд
015	1942-06-01	ДА	Лф Вгв	52 армия	448 аап
015	1942-06-01	ДА	Лф Вгв	52 армия	561 аап
015	1942-06-01	ДА	Лф Вгв	52 армия	430 гап б/м
015	1942-06-01	ДА	Лф Вгв	52 армия	1196 гап б/м
015	1942-06-01	ДА	Лф Вгв	52 армия	30 гв. мп
015	1942-06-01	ДА	Лф Вгв	52 армия	193 отб
015	1942-06-01	ДА	Лф Вгв	52 армия	2 гв.
015	1942-06-01	ДА	Лф Вгв	52 армия	662 лбап
015	1942-06-01	ДА	Лф Вгв	52 армия	4 оиб
015	1942-06-01	ДА	Лф Вгв	52 армия	770 оиб
016	1942-06-01	ДА	Лф Вгв	54 армия
016	1942-06-01	ДА	Лф Вгв	54 армия	4 гв. ск
016	1942-06-01	ДА	Лф Вгв	54 армия	3 гв. сд
016	1942-06-01	ДА	Лф Вгв	54 армия	33 сбр
016	1942-06-01	ДА	Лф Вгв	54 армия	137 сбр
016	1942-06-01	ДА	Лф Вгв	54 армия	140 сбр
016	1942-06-01	ДА	Лф Вгв	54 армия	11 сд
016	1942-06-01	ДА	Лф Вгв	54 армия	80 сд
016	1942-06-01	ДА	Лф Вгв	54 армия	115 сд
016	1942-06-01	ДА	Лф Вгв	54 армия	177 сд
016	1942-06-01	ДА	Лф Вгв	54 армия	198 сд
016	1942-06-01	ДА	Лф Вгв	54 армия	281 сд
016	1942-06-01	ДА	Лф Вгв	54 армия	285 сд
016	1942-06-01	ДА	Лф Вгв	54 армия	294 сд
016	1942-06-01	ДА	Лф Вгв	54 армия	311 сд
016	1942-06-01	ДА	Лф Вгв	54 армия	13 гв.
016	1942-06-01	ДА	Лф Вгв	54 армия	24 аап
016	1942-06-01	ДА	Лф Вгв	54 армия	3 д
016	1942-06-01	ДА	Лф Вгв	54 армия	29 гв. мп
016	1942-06-01	ДА	Лф Вгв	54 армия	115 огв. мдн
016	1942-06-01	ДА	Лф Вгв	54 армия	16 тбр
016	1942-06-01	ДА	Лф Вгв	54 армия	98 тбр
016	1942-06-01	ДА	Лф Вгв	54 армия	122 тбр
016	1942-06-01	ДА	Лф Вгв	54 армия	124 тбр
016	1942-06-01	ДА	Лф Вгв	54 армия	18 бап
016	1942-06-01	ДА	Лф Вгв	54 армия	691 лбап
016	1942-06-01	ДА	Лф Вгв	54 армия	5 оиб
016	1942-06-01	ДА	Лф Вгв	54 армия	109 оиб
016	1942-06-01	ДА	Лф Вгв	54 армия	136 оиб
016	1942-06-01	ДА	Лф Вгв	54 армия	262 оиб
017	1942-06-01	ДА	Лф Вгв	59 армия
017	1942-06-01	ДА	Лф Вгв	59 армия	31 гв. мп
017	1942-06-01	ДА	Лф Вгв	59 армия	6 д
017	1942-06-01	ДА	Лф Вгв	59 армия	216 озадн
017	1942-06-01	ДА	Лф Вгв	59 армия	7 гв.
017	1942-06-01	ДА	Лф Вгв	59 армия	48 одн бронепоездов
017	1942-06-01	ДА	Лф Вгв	59 армия	658 лбап
017	1942-06-01	ДА	Лф Вгв	59 армия	660 лбап
017	1942-06-01	ДА	Лф Вгв	59 армия	3 оиб
017	1942-06-01	ДА	Лф Вгв	59 армия	771 оиб
017	1942-06-01	ДА	Лф Вгв	59 армия	1247 осб
018	1942-06-01	ДА	Лф Вгв	6 гв. ск
018	1942-06-01	ДА	Лф Вгв	4 гв. сд
018	1942-06-01	ДА	Лф Вгв	21 гв. сд
018	1942-06-01	ДА	Лф Вгв	13 кк 
018	1942-06-01	ДА	Лф Вгв	25 кд
018	1942-06-01	ДА	Лф Вгв	80 кд
018	1942-06-01	ДА	Лф Вгв	87 кд
018	1942-06-01	ДА	Лф Вгв	378 сд
018	1942-06-01	ДА	Лф Вгв	42 гв. кап
018	1942-06-01	ДА	Лф Вгв	15 
018	1942-06-01	ДА	Лф Вгв	100 
018	1942-06-01	ДА	Лф Вгв	101 озадн
018	1942-06-01	ДА	Лф Вгв	461 озадн
018	1942-06-01	ДА	Лф Вгв	23 одн бронепоездов
018	1942-06-01	ДА	Лф Вгв	50 одн бронепоездов
018	1942-06-01	ДА	Лф Вгв	2 рез. авиагруппа 
018	1942-06-01	ДА	Лф Вгв	3 гв.
018	1942-06-01	ДА	Лф Вгв	10 ббап
018	1942-06-01	ДА	Лф Вгв	522 иап
018	1942-06-01	ДА	Лф Вгв	3 сбр
018	1942-06-01	ДА	Лф Вгв	1249 осб
018	1942-06-01	ДА	Лф Вгв	1769 осб
018	1942-06-01	ДА	Лф Вгв	34 пмб
018	1942-06-01	ДА	Лф Вгв	36 пмб
018	1942-06-01	ДА	Лф Вгв	38 пмб
018	1942-06-01	ДА	Лф Вгв	55 пмб
019	1942-06-01	ДА	СЗФ
019	1942-06-01	ДА	СЗФ	1 ударная армия
019	1942-06-01	ДА	СЗФ	1 ударная армия	27 гв. мп
019	1942-06-01	ДА	СЗФ	1 ударная армия	230 д
019	1942-06-01	ДА	СЗФ	1 ударная армия	149 отб
019	1942-06-01	ДА	СЗФ	1 ударная армия	744 иап
019	1942-06-01	ДА	СЗФ	1 ударная армия	2 оиб
019	1942-06-01	ДА	СЗФ	1 ударная армия	381 оиб
019	1942-06-01	ДА	СЗФ	1 ударная армия	1277 осб
019	1942-06-01	ДА	СЗФ	1 ударная армия	1706 осб
020	1942-06-01	ДА	СЗФ	11 армия
020	1942-06-01	ДА	СЗФ	11 армия	26 сд
020	1942-06-01	ДА	СЗФ	11 армия	55 сд
020	1942-06-01	ДА	СЗФ	11 армия	200 сд
020	1942-06-01	ДА	СЗФ	11 армия	202 сд
020	1942-06-01	ДА	СЗФ	11 армия	282 сд
020	1942-06-01	ДА	СЗФ	11 армия	370 сд
020	1942-06-01	ДА	СЗФ	11 армия	116 сбр
020	1942-06-01	ДА	СЗФ	11 армия	126 сбр
020	1942-06-01	ДА	СЗФ	11 армия	127 сбр
020	1942-06-01	ДА	СЗФ	11 армия	133 сбр
020	1942-06-01	ДА	СЗФ	11 армия	144 сбр
020	1942-06-01	ДА	СЗФ	11 армия	145 сбр
020	1942-06-01	ДА	СЗФ	11 армия	151 сбр
020	1942-06-01	ДА	СЗФ	11 армия	157 сбр
020	1942-06-01	ДА	СЗФ	11 армия	161 сбр
020	1942-06-01	ДА	СЗФ	11 армия	264 аап
020	1942-06-01	ДА	СЗФ	11 армия	305 гап
020	1942-06-01	ДА	СЗФ	11 армия	382 гап
020	1942-06-01	ДА	СЗФ	11 армия	841 пап
020	1942-06-01	ДА	СЗФ	11 армия	105 минп
020	1942-06-01	ДА	СЗФ	11 армия	116 минп
020	1942-06-01	ДА	СЗФ	11 армия	121 минп
020	1942-06-01	ДА	СЗФ	11 армия	39 гв. мп
020	1942-06-01	ДА	СЗФ	11 армия	69 тбр
020	1942-06-01	ДА	СЗФ	11 армия	161 отб
020	1942-06-01	ДА	СЗФ	11 армия	238 отб
020	1942-06-01	ДА	СЗФ	11 армия	470 отб
020	1942-06-01	ДА	СЗФ	11 армия	471 отб
020	1942-06-01	ДА	СЗФ	11 армия	482 отб
020	1942-06-01	ДА	СЗФ	11 армия	21 гв.
020	1942-06-01	ДА	СЗФ	11 армия	38 оиб
020	1942-06-01	ДА	СЗФ	11 армия	202 оиб
020	1942-06-01	ДА	СЗФ	11 армия	1391 оиб
020	1942-06-01	ДА	СЗФ	11 армия	101 пмб
021	1942-06-01	ДА	СЗФ	27 армия
021	1942-06-01	ДА	СЗФ	27 армия	84 сд
021	1942-06-01	ДА	СЗФ	27 армия	182 сд
021	1942-06-01	ДА	СЗФ	27 армия	188 сд
021	1942-06-01	ДА	СЗФ	27 армия	254 сд
021	1942-06-01	ДА	СЗФ	27 армия	384 сд
021	1942-06-01	ДА	СЗФ	27 армия	62 морские сбр
021	1942-06-01	ДА	СЗФ	27 армия	84 морские сбр
021	1942-06-01	ДА	СЗФ	27 армия	11 гв. аап
021	1942-06-01	ДА	СЗФ	27 армия	719 лап
021	1942-06-01	ДА	СЗФ	27 армия	759 лап
021	1942-06-01	ДА	СЗФ	27 армия	167 минп
021	1942-06-01	ДА	СЗФ	27 армия	46 огв. мдн
021	1942-06-01	ДА	СЗФ	27 армия	85 отб
021	1942-06-01	ДА	СЗФ	27 армия	483 отб
021	1942-06-01	ДА	СЗФ	27 армия	15 оиб
021	1942-06-01	ДА	СЗФ	27 армия	25 оиб
021	1942-06-01	ДА	СЗФ	27 армия	54 пмб
022	1942-06-01	ДА	СЗФ	34 армия
022	1942-06-01	ДА	СЗФ	34 армия	26 сд
022	1942-06-01	ДА	СЗФ	34 армия	87 сп
022	1942-06-01	ДА	СЗФ	34 армия	387 аап
022	1942-06-01	ДА	СЗФ	34 армия	515 гап б/м
022	1942-06-01	ДА	СЗФ	34 армия	1200 гап б/м
022	1942-06-01	ДА	СЗФ	34 армия	592 лап
022	1942-06-01	ДА	СЗФ	34 армия	698 лап
022	1942-06-01	ДА	СЗФ	34 армия	115 минп
022	1942-06-01	ДА	СЗФ	34 армия	33 тбр
022	1942-06-01	ДА	СЗФ	34 армия	60 тбр
022	1942-06-01	ДА	СЗФ	34 армия	402 иап
022	1942-06-01	ДА	СЗФ	34 армия	642 лбап
022	1942-06-01	ДА	СЗФ	34 армия	661 лбап
022	1942-06-01	ДА	СЗФ	34 армия	677 лбап
022	1942-06-01	ДА	СЗФ	34 армия	238 оиб
022	1942-06-01	ДА	СЗФ	34 армия	1317 осб
022	1942-06-01	ДА	СЗФ	34 армия	1330 осб
022	1942-06-01	ДА	СЗФ	34 армия	1701 осб
023	1942-06-01	ДА	СЗФ	53 армия
023	1942-06-01	ДА	СЗФ	53 армия	22 гв.
023	1942-06-01	ДА	СЗФ	53 армия	130 сд
023	1942-06-01	ДА	СЗФ	53 армия	166 сд
023	1942-06-01	ДА	СЗФ	53 армия	235 сд
023	1942-06-01	ДА	СЗФ	53 армия	241 сд
023	1942-06-01	ДА	СЗФ	53 армия	250 сд
023	1942-06-01	ДА	СЗФ	53 армия	86 сбр
023	1942-06-01	ДА	СЗФ	53 армия	151 пап
023	1942-06-01	ДА	СЗФ	53 армия	110 минп
023	1942-06-01	ДА	СЗФ	53 армия	111 минп
023	1942-06-01	ДА	СЗФ	53 армия	177 тбр
023	1942-06-01	ДА	СЗФ	53 армия	411 отб
023	1942-06-01	ДА	СЗФ	53 армия	649 ббап
023	1942-06-01	ДА	СЗФ	53 армия	17 оиб
023	1942-06-01	ДА	СЗФ	53 армия	1259 осб
023	1942-06-01	ДА	СЗФ	53 армия	1343 осб
024	1942-06-01	ДА	СЗФ	1 гв. ск
024	1942-06-01	ДА	СЗФ	7 гв.
024	1942-06-01	ДА	СЗФ	14 сбр
024	1942-06-01	ДА	СЗФ	37 сбр
024	1942-06-01	ДА	СЗФ	42 сбр
024	1942-06-01	ДА	СЗФ	45 сбр
024	1942-06-01	ДА	СЗФ	322 опаб
024	1942-06-01	ДА	СЗФ	365 опаб
024	1942-06-01	ДА	СЗФ	366 опаб
024	1942-06-01	ДА	СЗФ	37 гв. кап
024	1942-06-01	ДА	СЗФ	589 лап
024	1942-06-01	ДА	СЗФ	16 огв. мдн
024	1942-06-01	ДА	СЗФ	239 озадн
024	1942-06-01	ДА	СЗФ	246 озадн
024	1942-06-01	ДА	СЗФ	250 озадн
024	1942-06-01	ДА	СЗФ	443 озадн
024	1942-06-01	ДА	СЗФ	444 озадн
024	1942-06-01	ДА	СЗФ	445 озадн
024	1942-06-01	ДА	СЗФ	467 озадн
024	1942-06-01	ДА	СЗФ	468 озадн
024	1942-06-01	ДА	СЗФ	83 тбр
024	1942-06-01	ДА	СЗФ	55 бап
024	1942-06-01	ДА	СЗФ	58 бап
024	1942-06-01	ДА	СЗФ	514 бап
024	1942-06-01	ДА	СЗФ	624 бап
024	1942-06-01	ДА	СЗФ	321 раэ
024	1942-06-01	ДА	СЗФ	517 иап
024	1942-06-01	ДА	СЗФ	674 лбап
024	1942-06-01	ДА	СЗФ	35 сбр
024	1942-06-01	ДА	СЗФ	28 оиб
024	1942-06-01	ДА	СЗФ	50 оиб
024	1942-06-01	ДА	СЗФ	67 оиб
024	1942-06-01	ДА	СЗФ	134 оиб
024	1942-06-01	ДА	СЗФ	102 пмб
024	1942-06-01	ДА	СЗФ	1743 осб
024	1942-06-01	ДА	СЗФ	1745 осб
024	1942-06-01	ДА	СЗФ	1764 осб
025	1942-06-01	ДА	КФ
025	1942-06-01	ДА	КФ	3 ударная армия
025	1942-06-01	ДА	КФ	3 ударная армия	24 сд
025	1942-06-01	ДА	КФ	3 ударная армия	28 сд
025	1942-06-01	ДА	КФ	3 ударная армия	33 сд
025	1942-06-01	ДА	КФ	3 ударная армия	117 сд
025	1942-06-01	ДА	КФ	3 ударная армия	257 сд
025	1942-06-01	ДА	КФ	3 ударная армия	54 сбр
025	1942-06-01	ДА	КФ	3 ударная армия	65 олыжб
025	1942-06-01	ДА	КФ	3 ударная армия	157 олыжб
025	1942-06-01	ДА	КФ	3 ударная армия	159 олыжб
025	1942-06-01	ДА	КФ	3 ударная армия	226 олыжб
025	1942-06-01	ДА	КФ	3 ударная армия	227 олыжб
025	1942-06-01	ДА	КФ	3 ударная армия	228 олыжб
025	1942-06-01	ДА	КФ	3 ударная армия	613 аап
025	1942-06-01	ДА	КФ	3 ударная армия	699 лап
025	1942-06-01	ДА	КФ	3 ударная армия	43 огв. мдн
025	1942-06-01	ДА	КФ	3 ударная армия	106 огв. мдн
025	1942-06-01	ДА	КФ	3 ударная армия	107 огв. мдн
025	1942-06-01	ДА	КФ	3 ударная армия	205 огв. мдн
025	1942-06-01	ДА	КФ	3 ударная армия	104 тбр
025	1942-06-01	ДА	КФ	3 ударная армия	184 тбр
025	1942-06-01	ДА	КФ	3 ударная армия	170 отб
025	1942-06-01	ДА	КФ	3 ударная армия	299 осб
025	1942-06-01	ДА	КФ	3 ударная армия	469 осб
025	1942-06-01	ДА	КФ	3 ударная армия	690 осб
025	1942-06-01	ДА	КФ	3 ударная армия	1296 осб
025	1942-06-01	ДА	КФ	3 ударная армия	1334 осб
026	1942-06-01	ДА	КФ	4 ударная армия
026	1942-06-01	ДА	КФ	4 ударная армия	145 сд
026	1942-06-01	ДА	КФ	4 ударная армия	332 сд
026	1942-06-01	ДА	КФ	4 ударная армия	334 сд
026	1942-06-01	ДА	КФ	4 ударная армия	358 сд
026	1942-06-01	ДА	КФ	4 ударная армия	360 сд
026	1942-06-01	ДА	КФ	4 ударная армия	62 олыжб
026	1942-06-01	ДА	КФ	4 ударная армия	140 олыжб
026	1942-06-01	ДА	КФ	4 ударная армия	158 олыжб
026	1942-06-01	ДА	КФ	4 ударная армия	231 олыжб
026	1942-06-01	ДА	КФ	4 ударная армия	270 аап
026	1942-06-01	ДА	КФ	4 ударная армия	421 аап
026	1942-06-01	ДА	КФ	4 ударная армия	408 минп
026	1942-06-01	ДА	КФ	4 ударная армия	78 тбр
026	1942-06-01	ДА	КФ	4 ударная армия	171 отб
026	1942-06-01	ДА	КФ	4 ударная армия	158 омцб
026	1942-06-01	ДА	КФ	4 ударная армия	210 оиб
026	1942-06-01	ДА	КФ	4 ударная армия	1276 осб
026	1942-06-01	ДА	КФ	4 ударная армия	1308 осб
