001	1941-10-01	Да
001	1941-10-01	Да	КарФ
001	1941-10-01	Да	КарФ	14 армия
010	1941-10-01	Да	ЛФ	Невская опер. группа	21 пмб
011	1941-10-01	Да	ЛФ	111 сд
011	1941-10-01	Да	ЛФ	177 сд
011	1941-10-01	Да	ЛФ	235 сд
011	1941-10-01	Да	ЛФ	3 сбр
011	1941-10-01	Да	ЛФ	8 сбр
011	1941-10-01	Да	ЛФ	9 сбр
011	1941-10-01	Да	ЛФ	10 сбр
011	1941-10-01	Да	ЛФ	11 сбр
011	1941-10-01	Да	ЛФ	108 гап РВГК
011	1941-10-01	Да	ЛФ	541 гап РВГК
011	1941-10-01	Да	ЛФ	24 ап ПТО
011	1941-10-01	Да	ЛФ	2 корпус ПВО
011	1941-10-01	Да	ЛФ	123 тбр
011	1941-10-01	Да	ЛФ	124 тбр
011	1941-10-01	Да	ЛФ	7 иак ПВО 
011	1941-10-01	Да	ЛФ	8 иад
011	1941-10-01	Да	ЛФ	39 иад
011	1941-10-01	Да	ЛФ	175 шап
011	1941-10-01	Да	ЛФ	19 каэ
011	1941-10-01	Да	ЛФ	42 каэ
011	1941-10-01	Да	ЛФ	50 каэ
011	1941-10-01	Да	ЛФ	101 каэ
011	1941-10-01	Да	ЛФ	90 бад
011	1941-10-01	Да	ЛФ	92 иад
011	1941-10-01	Да	ЛФ	53 оиб
011	1941-10-01	Да	ЛФ	54 оиб
011	1941-10-01	Да	ЛФ	41 пмб
011	1941-10-01	Да	ЛФ	42 пмб
012	1941-10-01	Да	СЗФ
012	1941-10-01	Да	СЗФ	11 армия
012	1941-10-01	Да	СЗФ	11 армия	26 сд
012	1941-10-01	Да	СЗФ	11 армия	84 сд
012	1941-10-01	Да	СЗФ	11 армия	182 сд
012	1941-10-01	Да	СЗФ	11 армия	202 сд
012	1941-10-01	Да	СЗФ	11 армия	254 сд
012	1941-10-01	Да	СЗФ	11 армия	614 кап
012	1941-10-01	Да	СЗФ	11 армия	23 озад
012	1941-10-01	Да	СЗФ	11 армия	8 тбр
012	1941-10-01	Да	СЗФ	11 армия	57 сад
012	1941-10-01	Да	СЗФ	11 армия	28 оиб
012	1941-10-01	Да	СЗФ	11 армия	38 оиб
013	1941-10-01	Да	СЗФ	27 армия
013	1941-10-01	Да	СЗФ	27 армия	4 сд
013	1941-10-01	Да	СЗФ	27 армия	1291 сп
013	1941-10-01	Да	СЗФ	27 армия	613 кап
013	1941-10-01	Да	СЗФ	27 армия	28 тд
013	1941-10-01	Да	СЗФ	27 армия	4 сад
013	1941-10-01	Да	СЗФ	27 армия	110 миб
013	1941-10-01	Да	СЗФ	27 армия	134 миб
013	1941-10-01	Да	СЗФ	27 армия	160 осб
013	1941-10-01	Да	СЗФ	27 армия	188 осб
013	1941-10-01	Да	СЗФ	27 армия	491 осб
014	1941-10-01	Да	СЗФ	34 армия
014	1941-10-01	Да	СЗФ	34 армия	163 сд
014	1941-10-01	Да	СЗФ	34 армия	188 сд
014	1941-10-01	Да	СЗФ	34 армия	245 сд
014	1941-10-01	Да	СЗФ	34 армия	257 сд
014	1941-10-01	Да	СЗФ	34 армия	259 сд
014	1941-10-01	Да	СЗФ	34 армия	262 сд
014	1941-10-01	Да	СЗФ	34 армия	270 кап
014	1941-10-01	Да	СЗФ	34 армия	19 озад
014	1941-10-01	Да	СЗФ	34 армия	46 мцп
014	1941-10-01	Да	СЗФ	34 армия	103 отб
014	1941-10-01	Да	СЗФ	34 армия	108 отб
014	1941-10-01	Да	СЗФ	34 армия	7 сад
014	1941-10-01	Да	СЗФ	34 армия	238 осб
014	1941-10-01	Да	СЗФ	34 армия	299 осб
014	1941-10-01	Да	СЗФ	34 армия	469 осб
015	1941-10-01	Да	СЗФ	Новгородская опер. группа
015	1941-10-01	Да	СЗФ	Новгородская опер. группа	180 сд
015	1941-10-01	Да	СЗФ	Новгородская опер. группа	185 сд
015	1941-10-01	Да	СЗФ	Новгородская опер. группа	305 сд
015	1941-10-01	Да	СЗФ	Новгородская опер. группа	264 кап
015	1941-10-01	Да	СЗФ	Новгородская опер. группа	448 кап
015	1941-10-01	Да	СЗФ	Новгородская опер. группа	8 озад
015	1941-10-01	Да	СЗФ	Новгородская опер. группа	242 озад
015	1941-10-01	Да	СЗФ	Новгородская опер. группа	3 тд
015	1941-10-01	Да	СЗФ	Новгородская опер. группа	25 оиб
015	1941-10-01	Да	СЗФ	Новгородская опер. группа	55 пмб
015	1941-10-01	Да	СЗФ	Новгородская опер. группа	56 пмб
016	1941-10-01	Да	СЗФ	25 кд
016	1941-10-01	Да	СЗФ	46 кд
016	1941-10-01	Да	СЗФ	54 кд
016	1941-10-01	Да	СЗФ	10 арт. бригада ПТО
016	1941-10-01	Да	СЗФ	759 ап ПТО
016	1941-10-01	Да	СЗФ	11 озад
016	1941-10-01	Да	СЗФ	29 озад
016	1941-10-01	Да	СЗФ	239 озад
016	1941-10-01	Да	СЗФ	246 озад
016	1941-10-01	Да	СЗФ	250 озад
016	1941-10-01	Да	СЗФ	125 тбр
016	1941-10-01	Да	СЗФ	110 112а
016	1941-10-01	Да	СЗФ	116 отб
016	1941-10-01	Да	СЗФ	6 сад
016	1941-10-01	Да	СЗФ	57 пмб
016	1941-10-01	Да	СЗФ	492 осб
016	1941-10-01	Да	СЗФ	494 осб
017	1941-10-01	Да	ЗФ
017	1941-10-01	Да	ЗФ	16 армия
017	1941-10-01	Да	ЗФ	16 армия	10 гв. мп
017	1941-10-01	Да	ЗФ	16 армия	1 д
017	1941-10-01	Да	ЗФ	16 армия	127 тбр
017	1941-10-01	Да	ЗФ	16 армия	42 миб
017	1941-10-01	Да	ЗФ	16 армия	133 миб
017	1941-10-01	Да	ЗФ	16 армия	290 осб
018	1941-10-01	Да	ЗФ	19 армия
018	1941-10-01	Да	ЗФ	19 армия	302 гап
018	1941-10-01	Да	ЗФ	19 армия	4 д
018	1941-10-01	Да	ЗФ	19 армия	318 озад
018	1941-10-01	Да	ЗФ	19 армия	111 миб
018	1941-10-01	Да	ЗФ	19 армия	321 осб
018	1941-10-01	Да	ЗФ	19 армия	498 осб
019	1941-10-01	Да	ЗФ	20 армия
019	1941-10-01	Да	ЗФ	20 армия	73 сд
019	1941-10-01	Да	ЗФ	20 армия	129 сд
019	1941-10-01	Да	ЗФ	20 армия	144 сд
019	1941-10-01	Да	ЗФ	20 армия	229 сд
019	1941-10-01	Да	ЗФ	20 армия	126 кап
019	1941-10-01	Да	ЗФ	20 армия	302 гап 
019	1941-10-01	Да	ЗФ	20 армия	112 озад
019	1941-10-01	Да	ЗФ	20 армия	123 озад
019	1941-10-01	Да	ЗФ	20 армия	185 озад
019	1941-10-01	Да	ЗФ	20 армия	455 озад
019	1941-10-01	Да	ЗФ	20 армия	129 миб
019	1941-10-01	Да	ЗФ	20 армия	226 миб
019	1941-10-01	Да	ЗФ	20 армия	229 миб
019	1941-10-01	Да	ЗФ	20 армия	288 осб
020	1941-10-01	Да	ЗФ	22 армия
020	1941-10-01	Да	ЗФ	22 армия	126 сд
020	1941-10-01	Да	ЗФ	22 армия	133 сд
020	1941-10-01	Да	ЗФ	22 армия	174 сд
020	1941-10-01	Да	ЗФ	22 армия	179 сд
020	1941-10-01	Да	ЗФ	22 армия	186 сд
020	1941-10-01	Да	ЗФ	22 армия	256 сд
020	1941-10-01	Да	ЗФ	22 армия	56 кап
020	1941-10-01	Да	ЗФ	22 армия	390 кап
020	1941-10-01	Да	ЗФ	22 армия	545 кап
020	1941-10-01	Да	ЗФ	22 армия	360 гап РВГК
020	1941-10-01	Да	ЗФ	22 армия	183 озад
020	1941-10-01	Да	ЗФ	22 армия	397 озад
020	1941-10-01	Да	ЗФ	22 армия	113 миб
020	1941-10-01	Да	ЗФ	22 армия	114 миб
020	1941-10-01	Да	ЗФ	22 армия	115 миб
020	1941-10-01	Да	ЗФ	22 армия	39 оиб
020	1941-10-01	Да	ЗФ	22 армия	251 оиб
021	1941-10-01	Да	ЗФ	29 армия
021	1941-10-01	Да	ЗФ	29 армия	178 сд
021	1941-10-01	Да	ЗФ	29 армия	243 сд
021	1941-10-01	Да	ЗФ	29 армия	246 сд
021	1941-10-01	Да	ЗФ	29 армия	252 сд
021	1941-10-01	Да	ЗФ	29 армия	644 кап
021	1941-10-01	Да	ЗФ	29 армия	213 оад ПТО
021	1941-10-01	Да	ЗФ	29 армия	71 оиб
021	1941-10-01	Да	ЗФ	29 армия	72 оиб
021	1941-10-01	Да	ЗФ	29 армия	267 оиб
022	1941-10-01	Да	ЗФ	30 армия
022	1941-10-01	Да	ЗФ	30 армия	162 сд
022	1941-10-01	Да	ЗФ	30 армия	242 сд
022	1941-10-01	Да	ЗФ	30 армия	250 сд
022	1941-10-01	Да	ЗФ	30 армия	251 сд
022	1941-10-01	Да	ЗФ	30 армия	392 кап
022	1941-10-01	Да	ЗФ	30 армия	542 кап
022	1941-10-01	Да	ЗФ	30 армия	12 оминб
022	1941-10-01	Да	ЗФ	30 армия	122 оиб
022	1941-10-01	Да	ЗФ	30 армия	263 осб
022	1941-10-01	Да	ЗФ	30 армия	499 осб
023	1941-10-01	Да	ЗФ	5 гв.
023	1941-10-01	Да	ЗФ	152 сд
023	1941-10-01	Да	ЗФ	45 кд
023	1941-10-01	Да	ЗФ	50 кд
023	1941-10-01	Да	ЗФ	53 кд
023	1941-10-01	Да	ЗФ	62 УР
023	1941-10-01	Да	ЗФ	68 УР
023	1941-10-01	Да	ЗФ	29 кап
023	1941-10-01	Да	ЗФ	467 кап
023	1941-10-01	Да	ЗФ	10 гв. мп
023	1941-10-01	Да	ЗФ	11 гв. мп
023	1941-10-01	Да	ЗФ	7 бригада ПВО
023	1941-10-01	Да	ЗФ	111 озад
023	1941-10-01	Да	ЗФ	164 озад
023	1941-10-01	Да	ЗФ	221 озад
023	1941-10-01	Да	ЗФ	101 мсд
023	1941-10-01	Да	ЗФ	107 мсд
023	1941-10-01	Да	ЗФ	128 тбр
023	1941-10-01	Да	ЗФ	143 тбр
023	1941-10-01	Да	ЗФ	9 мцп
023	1941-10-01	Да	ЗФ	23 бад
023	1941-10-01	Да	ЗФ	43 сад
023	1941-10-01	Да	ЗФ	46 сад
023	1941-10-01	Да	ЗФ	47 сад
023	1941-10-01	Да	ЗФ	61 пмб
023	1941-10-01	Да	ЗФ	62 пмб
023	1941-10-01	Да	ЗФ	64 пмб
024	1941-10-01	Да	РФ
024	1941-10-01	Да	РФ	24 армия
024	1941-10-01	Да	РФ	24 армия	19 сд
024	1941-10-01	Да	РФ	24 армия	103 сд
024	1941-10-01	Да	РФ	24 армия	106 сд
024	1941-10-01	Да	РФ	24 армия	139 сд
024	1941-10-01	Да	РФ	24 армия	170 сд
024	1941-10-01	Да	РФ	24 армия	309 сд
024	1941-10-01	Да	РФ	24 армия	275 кап
024	1941-10-01	Да	РФ	24 армия	573 пап
024	1941-10-01	Да	РФ	24 армия	105 гап РВГК
024	1941-10-01	Да	РФ	24 армия	544 гап РВГК
024	1941-10-01	Да	РФ	24 армия	880 ап ПТО
024	1941-10-01	Да	РФ	24 армия	24 оминб
024	1941-10-01	Да	РФ	24 армия	144 тбр
024	1941-10-01	Да	РФ	24 армия	146 тбр
024	1941-10-01	Да	РФ	24 армия	38 сад
024	1941-10-01	Да	РФ	24 армия	163 иап
024	1941-10-01	Да	РФ	24 армия	37 оиб
024	1941-10-01	Да	РФ	24 армия	88 оиб
024	1941-10-01	Да	РФ	24 армия	56 мпмб
025	1941-10-01	Да	РФ	31 армия
025	1941-10-01	Да	РФ	31 армия	5 сд
025	1941-10-01	Да	РФ	31 армия	110 сд
025	1941-10-01	Да	РФ	31 армия	119 сд
025	1941-10-01	Да	РФ	31 армия	247 сд
025	1941-10-01	Да	РФ	31 армия	249 сд
025	1941-10-01	Да	РФ	31 армия	297 опаб
025	1941-10-01	Да	РФ	31 армия	43 кап
025	1941-10-01	Да	РФ	31 армия	336 кап
025	1941-10-01	Да	РФ	31 армия	873 ап ПТО
025	1941-10-01	Да	РФ	31 армия	282 батарея морских орудий 
025	1941-10-01	Да	РФ	31 армия	537 мсб
026	1941-10-01	Да	РФ	32 армия
026	1941-10-01	Да	РФ	32 армия	2 сд
026	1941-10-01	Да	РФ	32 армия	8 сд
026	1941-10-01	Да	РФ	32 армия	29 сд
026	1941-10-01	Да	РФ	32 армия	140 сд
026	1941-10-01	Да	РФ	32 армия	685 кап
026	1941-10-01	Да	РФ	32 армия	877 ап ПТО
026	1941-10-01	Да	РФ	32 армия	36 озад
027	1941-10-01	Да	РФ	33 армия
027	1941-10-01	Да	РФ	33 армия	17 сд
027	1941-10-01	Да	РФ	33 армия	18 сд
027	1941-10-01	Да	РФ	33 армия	60 сд
027	1941-10-01	Да	РФ	33 армия	113 сд
027	1941-10-01	Да	РФ	33 армия	173 сд
027	1941-10-01	Да	РФ	33 армия	876 ап ПТО
027	1941-10-01	Да	РФ	33 армия	878 ап ПТО
028	1941-10-01	Да	РФ	43 армия
028	1941-10-01	Да	РФ	43 армия	53 сд
028	1941-10-01	Да	РФ	43 армия	149 сд
028	1941-10-01	Да	РФ	43 армия	211 сд
028	1941-10-01	Да	РФ	43 армия	222 сд
028	1941-10-01	Да	РФ	43 армия	364 кап
028	1941-10-01	Да	РФ	43 армия	646 кап
028	1941-10-01	Да	РФ	43 армия	18 ап ПТО
028	1941-10-01	Да	РФ	43 армия	758 ап ПТО
028	1941-10-01	Да	РФ	43 армия	875 ап ПТО
028	1941-10-01	Да	РФ	43 армия	71 озад
028	1941-10-01	Да	РФ	43 армия	230 озад
028	1941-10-01	Да	РФ	43 армия	304 озад
028	1941-10-01	Да	РФ	43 армия	145 тбр
028	1941-10-01	Да	РФ	43 армия	148 тбр
028	1941-10-01	Да	РФ	43 армия	10 сад
028	1941-10-01	Да	РФ	43 армия	12 сад
028	1941-10-01	Да	РФ	43 армия	9 пмб
028	1941-10-01	Да	РФ	43 армия	312 осб
029	1941-10-01	Да	РФ	49 армия
029	1941-10-01	Да	РФ	49 армия	194 сд
029	1941-10-01	Да	РФ	49 армия	220 сд
029	1941-10-01	Да	РФ	49 армия	248 сд
029	1941-10-01	Да	РФ	49 армия	303 сд
029	1941-10-01	Да	РФ	49 армия	31 кд
029	1941-10-01	Да	РФ	49 армия	396 кап
029	1941-10-01	Да	РФ	49 армия	246 осб
030	1941-10-01	Да	РФ	488 кап
030	1941-10-01	Да	РФ	109 гап
030	1941-10-01	Да	РФ	147 тбр
030	1941-10-01	Да	РФ	6 миб
031	1941-10-01	Да	БрФ
031	1941-10-01	Да	БрФ	3 армия
031	1941-10-01	Да	БрФ	3 армия	278 сд
031	1941-10-01	Да	БрФ	3 армия	855 сп
031	1941-10-01	Да	БрФ	3 армия	420 кап
031	1941-10-01	Да	БрФ	3 армия	645 кап
031	1941-10-01	Да	БрФ	3 армия	512 осб
032	1941-10-01	Да	БрФ	13 армия
032	1941-10-01	Да	БрФ	13 армия	6 сд
032	1941-10-01	Да	БрФ	13 армия	121 сд
032	1941-10-01	Да	БрФ	13 армия	132 сд
032	1941-10-01	Да	БрФ	13 армия	143 сд
032	1941-10-01	Да	БрФ	13 армия	155 сд
032	1941-10-01	Да	БрФ	13 армия	298 сд
032	1941-10-01	Да	БрФ	13 армия	307 сд
032	1941-10-01	Да	БрФ	13 армия	207 кап
032	1941-10-01	Да	БрФ	13 армия	462 кап
032	1941-10-01	Да	БрФ	13 армия	387 гап РВГК
032	1941-10-01	Да	БрФ	13 армия	141 тбр
032	1941-10-01	Да	БрФ	13 армия	11 сад
032	1941-10-01	Да	БрФ	13 армия	60 сад
032	1941-10-01	Да	БрФ	13 армия	61 сад
032	1941-10-01	Да	БрФ	13 армия	275 оиб
033	1941-10-01	Да	БрФ	50 армия
033	1941-10-01	Да	БрФ	50 армия	217 сд
033	1941-10-01	Да	БрФ	50 армия	258 сд
033	1941-10-01	Да	БрФ	50 армия	260 сд
033	1941-10-01	Да	БрФ	50 армия	278 сд
033	1941-10-01	Да	БрФ	50 армия	279 сд
033	1941-10-01	Да	БрФ	50 армия	290 сд
033	1941-10-01	Да	БрФ	50 армия	299 сд
033	1941-10-01	Да	БрФ	50 армия	151 кап
033	1941-10-01	Да	БрФ	50 армия	643 кап
033	1941-10-01	Да	БрФ	50 армия	86 озад
033	1941-10-01	Да	БрФ	50 армия	108 тд
033	1941-10-01	Да	БрФ	50 армия	5 осб
034	1941-10-01	Да	БрФ	Опер. группа генерала Ермакова
034	1941-10-01	Да	БрФ	Опер. группа генерала Ермакова	2 гв.
034	1941-10-01	Да	БрФ	Опер. группа генерала Ермакова	283 сд
034	1941-10-01	Да	БрФ	Опер. группа генерала Ермакова	52 кд
034	1941-10-01	Да	БрФ	Опер. группа генерала Ермакова	455 кап
034	1941-10-01	Да	БрФ	Опер. группа генерала Ермакова	1 гв. мп
034	1941-10-01	Да	БрФ	Опер. группа генерала Ермакова	6 гв. мп
034	1941-10-01	Да	БрФ	Опер. группа генерала Ермакова	121 тбр
034	1941-10-01	Да	БрФ	Опер. группа генерала Ермакова	150 тбр
035	1941-10-01	Да	БрФ	7 гв.
035	1941-10-01	Да	БрФ	287 сд
035	1941-10-01	Да	БрФ	445 кап
035	1941-10-01	Да	БрФ	447 кап
035	1941-10-01	Да	БрФ	472 гап
035	1941-10-01	Да	БрФ	4 озад
035	1941-10-01	Да	БрФ	16 озад
035	1941-10-01	Да	БрФ	46 озад
035	1941-10-01	Да	БрФ	311 озад
035	1941-10-01	Да	БрФ	386 озад
035	1941-10-01	Да	БрФ	42 тбр
035	1941-10-01	Да	БрФ	115 отб
035	1941-10-01	Да	БрФ	24 бап
035	1941-10-01	Да	БрФ	70 оиб
035	1941-10-01	Да	БрФ	78 оиб
036	1941-10-01	Да	ЮЗФ
036	1941-10-01	Да	ЮЗФ	6 армия
036	1941-10-01	Да	ЮЗФ	6 армия	255 сд
036	1941-10-01	Да	ЮЗФ	6 армия	270 сд
036	1941-10-01	Да	ЮЗФ	6 армия	275 сд
036	1941-10-01	Да	ЮЗФ	6 армия	28 кд
036	1941-10-01	Да	ЮЗФ	6 армия	274 кап
036	1941-10-01	Да	ЮЗФ	6 армия	14 озад
036	1941-10-01	Да	ЮЗФ	6 армия	27 озад
036	1941-10-01	Да	ЮЗФ	6 армия	504 озад
036	1941-10-01	Да	ЮЗФ	6 армия	12 тбр
036	1941-10-01	Да	ЮЗФ	6 армия	13 тбр
036	1941-10-01	Да	ЮЗФ	6 армия	1 оиб
036	1941-10-01	Да	ЮЗФ	6 армия	2 оиб
036	1941-10-01	Да	ЮЗФ	6 армия	523 осб
037	1941-10-01	Да	ЮЗФ	21 армия
037	1941-10-01	Да	ЮЗФ	21 армия	2 кк
037	1941-10-01	Да	ЮЗФ	21 армия	5 кд
037	1941-10-01	Да	ЮЗФ	21 армия	9 кд
037	1941-10-01	Да	ЮЗФ	21 армия	32 кд
037	1941-10-01	Да	ЮЗФ	21 армия	43 кд
037	1941-10-01	Да	ЮЗФ	21 армия	47 кд
037	1941-10-01	Да	ЮЗФ	21 армия	21 озад
037	1941-10-01	Да	ЮЗФ	21 армия	29 озад
037	1941-10-01	Да	ЮЗФ	21 армия	158 озад
037	1941-10-01	Да	ЮЗФ	21 армия	1 тбр
037	1941-10-01	Да	ЮЗФ	21 армия	129 тбр
038	1941-10-01	Да	ЮЗФ	38 армия
038	1941-10-01	Да	ЮЗФ	38 армия	47 гсд
038	1941-10-01	Да	ЮЗФ	38 армия	76 гсд
038	1941-10-01	Да	ЮЗФ	38 армия	199 сд
038	1941-10-01	Да	ЮЗФ	38 армия	300 сд
038	1941-10-01	Да	ЮЗФ	38 армия	304 сд
038	1941-10-01	Да	ЮЗФ	38 армия	555 пап РВГК
038	1941-10-01	Да	ЮЗФ	38 армия	594 пап РВГК
038	1941-10-01	Да	ЮЗФ	38 армия	558 ап ПТО
038	1941-10-01	Да	ЮЗФ	38 армия	569 ап ПТО
038	1941-10-01	Да	ЮЗФ	38 армия	756 ап ПТО
038	1941-10-01	Да	ЮЗФ	38 армия	764 ап ПТО
038	1941-10-01	Да	ЮЗФ	38 армия	47 тд
038	1941-10-01	Да	ЮЗФ	38 армия	10 тбр
038	1941-10-01	Да	ЮЗФ	38 армия	14 тбр
038	1941-10-01	Да	ЮЗФ	38 армия	132 тбр
038	1941-10-01	Да	ЮЗФ	38 армия	1 отд. д
038	1941-10-01	Да	ЮЗФ	38 армия	56 оиб
038	1941-10-01	Да	ЮЗФ	38 армия	37 пмб
039	1941-10-01	Да	ЮЗФ	40 армия
039	1941-10-01	Да	ЮЗФ	40 армия	245 сд
039	1941-10-01	Да	ЮЗФ	40 армия	1042 сп
039	1941-10-01	Да	ЮЗФ	40 армия	3 вдк 
039	1941-10-01	Да	ЮЗФ	40 армия	5 вдбр
039	1941-10-01	Да	ЮЗФ	40 армия	6 вдбр
039	1941-10-01	Да	ЮЗФ	40 армия	212 вдбр
039	1941-10-01	Да	ЮЗФ	40 армия	5 арт. бригада ПТО
039	1941-10-01	Да	ЮЗФ	40 армия	595 ап ПТО
039	1941-10-01	Да	ЮЗФ	40 армия	738 ап ПТО
039	1941-10-01	Да	ЮЗФ	40 армия	760 ап ПТО
039	1941-10-01	Да	ЮЗФ	40 армия	205 озад
039	1941-10-01	Да	ЮЗФ	40 армия	332 озад
039	1941-10-01	Да	ЮЗФ	40 армия	576 озад
039	1941-10-01	Да	ЮЗФ	40 армия	5 тбр
039	1941-10-01	Да	ЮЗФ	40 армия	14 оиб
040	1941-10-01	Да	ЮЗФ	2 вдк
040	1941-10-01	Да	ЮЗФ	2 вдбр
040	1941-10-01	Да	ЮЗФ	3 вдбр
040	1941-10-01	Да	ЮЗФ	4 вдбр
040	1941-10-01	Да	ЮЗФ	5 кк 
040	1941-10-01	Да	ЮЗФ	3 кд
040	1941-10-01	Да	ЮЗФ	14 кд
040	1941-10-01	Да	ЮЗФ	34 кд
040	1941-10-01	Да	ЮЗФ	34 мсбр
040	1941-10-01	Да	ЮЗФ	229 кап
