001	1944-11-01	ДА
001	1944-11-01	ДА	КарФ
001	1944-11-01	ДА	КарФ	7 армия
002	1944-11-01	ДА	КарФ	14 армия	905 горн. кап
002	1944-11-01	ДА	КарФ	14 армия	633 кпап
002	1944-11-01	ДА	КарФ	14 армия	1066 кпап
002	1944-11-01	ДА	КарФ	14 армия	1942 кпап
002	1944-11-01	ДА	КарФ	14 армия	471 пап
002	1944-11-01	ДА	КарФ	14 армия	1236 пап
002	1944-11-01	ДА	КарФ	14 армия	1237 пап
002	1944-11-01	ДА	КарФ	14 армия	354 отпадн
002	1944-11-01	ДА	КарФ	14 армия	173 минп
002	1944-11-01	ДА	КарФ	14 армия	275 минп
002	1944-11-01	ДА	КарФ	14 армия	297 минп
002	1944-11-01	ДА	КарФ	14 армия	482 минп
002	1944-11-01	ДА	КарФ	14 армия	535 минп
002	1944-11-01	ДА	КарФ	14 армия	619 минп
002	1944-11-01	ДА	КарФ	14 армия	620 минп
002	1944-11-01	ДА	КарФ	14 армия	25 гв. мбр
002	1944-11-01	ДА	КарФ	14 армия	41 гв. мп
002	1944-11-01	ДА	КарФ	14 армия	44 гв. мп
002	1944-11-01	ДА	КарФ	14 армия	64 гв. мп
002	1944-11-01	ДА	КарФ	14 армия	1407 зенап
002	1944-11-01	ДА	КарФ	14 армия	1411 зенап
002	1944-11-01	ДА	КарФ	14 армия	1415 зенап
002	1944-11-01	ДА	КарФ	14 армия	1527 зенап
002	1944-11-01	ДА	КарФ	14 армия	325 озадн
002	1944-11-01	ДА	КарФ	14 армия	487 озадн
002	1944-11-01	ДА	КарФ	14 армия	7 гв. тбр
002	1944-11-01	ДА	КарФ	14 армия	89 отп
002	1944-11-01	ДА	КарФ	14 армия	378 гв. тсап
002	1944-11-01	ДА	КарФ	14 армия	284 омб 
002	1944-11-01	ДА	КарФ	14 армия	1 мибр
002	1944-11-01	ДА	КарФ	14 армия	20 шисбр
002	1944-11-01	ДА	КарФ	14 армия	31 оиб
002	1944-11-01	ДА	КарФ	14 армия	97 пмб
003	1944-11-01	ДА	КарФ	19 армия
003	1944-11-01	ДА	КарФ	19 армия	134 ск
003	1944-11-01	ДА	КарФ	19 армия	122 сд
003	1944-11-01	ДА	КарФ	19 армия	341 сд
003	1944-11-01	ДА	КарФ	19 армия	1216 кап
003	1944-11-01	ДА	КарФ	19 армия	268 минп
003	1944-11-01	ДА	КарФ	19 армия	59 гв. мп
003	1944-11-01	ДА	КарФ	19 армия	305 гв. мп
003	1944-11-01	ДА	КарФ	19 армия	48 озадн
003	1944-11-01	ДА	КарФ	19 армия	208 озадн
003	1944-11-01	ДА	КарФ	19 армия	261 озадн
003	1944-11-01	ДА	КарФ	19 армия	38 гв. тбр
003	1944-11-01	ДА	КарФ	19 армия	279 оиб
003	1944-11-01	ДА	КарФ	19 армия	193 орро
004	1944-11-01	ДА	КарФ	26 армия
004	1944-11-01	ДА	КарФ	26 армия	132 ск
004	1944-11-01	ДА	КарФ	26 армия	27 сд
004	1944-11-01	ДА	КарФ	26 армия	54 сд
004	1944-11-01	ДА	КарФ	26 армия	205 сд
004	1944-11-01	ДА	КарФ	26 армия	441 иптап
004	1944-11-01	ДА	КарФ	26 армия	52 гв. мп
004	1944-11-01	ДА	КарФ	26 армия	369 озадн
004	1944-11-01	ДА	КарФ	26 армия	91 отп
004	1944-11-01	ДА	КарФ	26 армия	170 оиб
004	1944-11-01	ДА	КарФ	26 армия	195 орро
005	1944-11-01	ДА	КарФ	32 армия
005	1944-11-01	ДА	КарФ	32 армия	135 ск
005	1944-11-01	ДА	КарФ	32 армия	176 сд
005	1944-11-01	ДА	КарФ	32 армия	289 сд
005	1944-11-01	ДА	КарФ	32 армия	313 сд
005	1944-11-01	ДА	КарФ	32 армия	621 минп
005	1944-11-01	ДА	КарФ	32 армия	275 зенап
005	1944-11-01	ДА	КарФ	32 армия	446 озадн
005	1944-11-01	ДА	КарФ	32 армия	29 тбр
005	1944-11-01	ДА	КарФ	32 армия	261 оиб
005	1944-11-01	ДА	КарФ	32 армия	6 ооб
005	1944-11-01	ДА	КарФ	32 армия	196 орро
006	1944-11-01	ДА	КарФ	7 воздушная армия
006	1944-11-01	ДА	КарФ	7 воздушная армия	1006 зенап
006	1944-11-01	ДА	КарФ	7 воздушная армия	1598 зенап
006	1944-11-01	ДА	КарФ	7 воздушная армия	1599 зенап
006	1944-11-01	ДА	КарФ	7 воздушная армия	1 гв.
006	1944-11-01	ДА	КарФ	7 воздушная армия	260 сад
006	1944-11-01	ДА	КарФ	7 воздушная армия	261 сад
006	1944-11-01	ДА	КарФ	7 воздушная армия	324 иад
006	1944-11-01	ДА	КарФ	7 воздушная армия	716 бап
006	1944-11-01	ДА	КарФ	7 воздушная армия	204 крап
006	1944-11-01	ДА	КарФ	7 воздушная армия	119 раэ
006	1944-11-01	ДА	КарФ	7 воздушная армия	81 санап
006	1944-11-01	ДА	КарФ	7 воздушная армия	5 ап ГВФ
007	1944-11-01	ДА	КарФ	30 лыжбр
007	1944-11-01	ДА	КарФ	32 лыжбр
007	1944-11-01	ДА	КарФ	268 озадн
007	1944-11-01	ДА	КарФ	298 озадн
007	1944-11-01	ДА	КарФ	7 одн брп
007	1944-11-01	ДА	КарФ	27 одн брп
007	1944-11-01	ДА	КарФ	47 одн брп
007	1944-11-01	ДА	КарФ	40 оиб
007	1944-11-01	ДА	КарФ	733 оиб
008	1944-11-01	ДА	ЛФ
008	1944-11-01	ДА	ЛФ	8 армия
008	1944-11-01	ДА	ЛФ	8 армия	30 гв. ск
008	1944-11-01	ДА	ЛФ	8 армия	45 гв. сд
008	1944-11-01	ДА	ЛФ	8 армия	63 гв. сд
008	1944-11-01	ДА	ЛФ	8 армия	64 гв. сд
008	1944-11-01	ДА	ЛФ	8 армия	8 ск 
008	1944-11-01	ДА	ЛФ	8 армия	7 сд
008	1944-11-01	ДА	ЛФ	8 армия	249 сд
008	1944-11-01	ДА	ЛФ	8 армия	109 ск 
008	1944-11-01	ДА	ЛФ	8 армия	109 сд
008	1944-11-01	ДА	ЛФ	8 армия	131 сд
008	1944-11-01	ДА	ЛФ	8 армия	79 УР
008	1944-11-01	ДА	ЛФ	8 армия	51 пабр
008	1944-11-01	ДА	ЛФ	8 армия	161 пабр
008	1944-11-01	ДА	ЛФ	8 армия	28 кпап
008	1944-11-01	ДА	ЛФ	8 армия	1157 кпап
008	1944-11-01	ДА	ЛФ	8 армия	260 пап
008	1944-11-01	ДА	ЛФ	8 армия	184 минп
008	1944-11-01	ДА	ЛФ	8 армия	499 минп
008	1944-11-01	ДА	ЛФ	8 армия	505 минп
008	1944-11-01	ДА	ЛФ	8 армия	7 зенад 
008	1944-11-01	ДА	ЛФ	8 армия	465 зенап
008	1944-11-01	ДА	ЛФ	8 армия	474 зенап
008	1944-11-01	ДА	ЛФ	8 армия	602 зенап
008	1944-11-01	ДА	ЛФ	8 армия	632 зенап
008	1944-11-01	ДА	ЛФ	8 армия	108 озадн
008	1944-11-01	ДА	ЛФ	8 армия	116 озадн
008	1944-11-01	ДА	ЛФ	8 армия	27 отп
008	1944-11-01	ДА	ЛФ	8 армия	45 отп
008	1944-11-01	ДА	ЛФ	8 армия	952 сап
008	1944-11-01	ДА	ЛФ	8 армия	1198 сап
008	1944-11-01	ДА	ЛФ	8 армия	1 исбр
008	1944-11-01	ДА	ЛФ	8 армия	175 орро
009	1944-11-01	ДА	ЛФ	23 армия
009	1944-11-01	ДА	ЛФ	23 армия	6 ск
009	1944-11-01	ДА	ЛФ	23 армия	327 сд
009	1944-11-01	ДА	ЛФ	23 армия	382 сд
009	1944-11-01	ДА	ЛФ	23 армия	115 ск 
009	1944-11-01	ДА	ЛФ	23 армия	10 сд
009	1944-11-01	ДА	ЛФ	23 армия	92 сд
009	1944-11-01	ДА	ЛФ	23 армия	224 сд
009	1944-11-01	ДА	ЛФ	23 армия	47 гв. пабр
009	1944-11-01	ДА	ЛФ	23 армия	336 пап
009	1944-11-01	ДА	ЛФ	23 армия	175 минп
009	1944-11-01	ДА	ЛФ	23 армия	534 минп
009	1944-11-01	ДА	ЛФ	23 армия	567 минп
009	1944-11-01	ДА	ЛФ	23 армия	1469 зенап
009	1944-11-01	ДА	ЛФ	23 армия	168 озадн
009	1944-11-01	ДА	ЛФ	23 армия	618 озадн
009	1944-11-01	ДА	ЛФ	23 армия	222 отп
009	1944-11-01	ДА	ЛФ	23 армия	49 оабрб
009	1944-11-01	ДА	ЛФ	23 армия	4 обрп
009	1944-11-01	ДА	ЛФ	23 армия	20 исбр
010	1944-11-01	ДА	ЛФ	59 армия
010	1944-11-01	ДА	ЛФ	59 армия	43 ск
010	1944-11-01	ДА	ЛФ	59 армия	135 сд
010	1944-11-01	ДА	ЛФ	59 армия	177 сд
010	1944-11-01	ДА	ЛФ	59 армия	286 сд
010	1944-11-01	ДА	ЛФ	59 армия	97 ск 
010	1944-11-01	ДА	ЛФ	59 армия	80 сд
010	1944-11-01	ДА	ЛФ	59 армия	178 сд
010	1944-11-01	ДА	ЛФ	59 армия	314 сд
010	1944-11-01	ДА	ЛФ	59 армия	16 УР
010	1944-11-01	ДА	ЛФ	59 армия	127 пабр
010	1944-11-01	ДА	ЛФ	59 армия	8 гв. пап
010	1944-11-01	ДА	ЛФ	59 армия	127 минп
010	1944-11-01	ДА	ЛФ	59 армия	276 минп
010	1944-11-01	ДА	ЛФ	59 армия	506 минп
010	1944-11-01	ДА	ЛФ	59 армия	1470 зенап
010	1944-11-01	ДА	ЛФ	59 армия	260 гв. отп
010	1944-11-01	ДА	ЛФ	59 армия	14 одн брп
010	1944-11-01	ДА	ЛФ	59 армия	22 исбр
010	1944-11-01	ДА	ЛФ	59 армия	92 пмб
011	1944-11-01	ДА	ЛФ	67 армия
011	1944-11-01	ДА	ЛФ	67 армия	111 ск
011	1944-11-01	ДА	ЛФ	67 армия	189 сд
011	1944-11-01	ДА	ЛФ	67 армия	196 сд
011	1944-11-01	ДА	ЛФ	67 армия	122 ск 
011	1944-11-01	ДА	ЛФ	67 армия	56 сд
011	1944-11-01	ДА	ЛФ	67 армия	85 сд
011	1944-11-01	ДА	ЛФ	67 армия	201 сд
011	1944-11-01	ДА	ЛФ	67 армия	130 ск 
011	1944-11-01	ДА	ЛФ	67 армия	43 гв.
011	1944-11-01	ДА	ЛФ	67 армия	14 УР
011	1944-11-01	ДА	ЛФ	67 армия	7 пабр
011	1944-11-01	ДА	ЛФ	67 армия	8 кпап
011	1944-11-01	ДА	ЛФ	67 армия	1486 пап
011	1944-11-01	ДА	ЛФ	67 армия	52 гв. опадн БМ
011	1944-11-01	ДА	ЛФ	67 армия	533 минп
011	1944-11-01	ДА	ЛФ	67 армия	618 минп
011	1944-11-01	ДА	ЛФ	67 армия	40 гв. мп
011	1944-11-01	ДА	ЛФ	67 армия	244 зенап
011	1944-11-01	ДА	ЛФ	67 армия	245 зенап
011	1944-11-01	ДА	ЛФ	67 армия	463 зенап
011	1944-11-01	ДА	ЛФ	67 армия	634 зенап
011	1944-11-01	ДА	ЛФ	67 армия	45 зенад 
011	1944-11-01	ДА	ЛФ	67 армия	707 зенап
011	1944-11-01	ДА	ЛФ	67 армия	737 зенап
011	1944-11-01	ДА	ЛФ	67 армия	1465 зенап
011	1944-11-01	ДА	ЛФ	67 армия	1466 зенап
011	1944-11-01	ДА	ЛФ	67 армия	72 озадн
011	1944-11-01	ДА	ЛФ	67 армия	33 гв.
011	1944-11-01	ДА	ЛФ	67 армия	511 отп
011	1944-11-01	ДА	ЛФ	67 армия	371 гв.
011	1944-11-01	ДА	ЛФ	67 армия	372 гв.
011	1944-11-01	ДА	ЛФ	67 армия	938 сап
011	1944-11-01	ДА	ЛФ	67 армия	1038 сап
011	1944-11-01	ДА	ЛФ	67 армия	23 исбр
012	1944-11-01	ДА	ЛФ	13 воздушная армия
012	1944-11-01	ДА	ЛФ	13 воздушная армия	1583 зенап
012	1944-11-01	ДА	ЛФ	13 воздушная армия	1674 зенап
012	1944-11-01	ДА	ЛФ	13 воздушная армия	281 шад
012	1944-11-01	ДА	ЛФ	13 воздушная армия	13 рап
012	1944-11-01	ДА	ЛФ	13 воздушная армия	836 бап
012	1944-11-01	ДА	ЛФ	13 воздушная армия	199 оапс
013	1944-11-01	ДА	ЛФ	1 гв. мд
013	1944-11-01	ДА	ЛФ	3 гв. мбр
013	1944-11-01	ДА	ЛФ	19 гв. мбр
013	1944-11-01	ДА	ЛФ	2 гв. мбр
013	1944-11-01	ДА	ЛФ	5 гв. мбр
013	1944-11-01	ДА	ЛФ	38 гв. мп
013	1944-11-01	ДА	ЛФ	318 гв. мп
013	1944-11-01	ДА	ЛФ	319 гв. мп
013	1944-11-01	ДА	ЛФ	321 гв. мп
013	1944-11-01	ДА	ЛФ	322 гв. мп
013	1944-11-01	ДА	ЛФ	8 овпдаан
013	1944-11-01	ДА	ЛФ	1377 зенап
013	1944-11-01	ДА	ЛФ	1387 зенап
013	1944-11-01	ДА	ЛФ	1393 зенап
013	1944-11-01	ДА	ЛФ	1413 зенап
013	1944-11-01	ДА	ЛФ	43 зенад 
013	1944-11-01	ДА	ЛФ	464 зенап
013	1944-11-01	ДА	ЛФ	635 зенап
013	1944-11-01	ДА	ЛФ	1463 зенап
013	1944-11-01	ДА	ЛФ	1464 зенап
013	1944-11-01	ДА	ЛФ	11 гв.
013	1944-11-01	ДА	ЛФ	92 озадн
013	1944-11-01	ДА	ЛФ	432 озадн
013	1944-11-01	ДА	ЛФ	30 гв.
013	1944-11-01	ДА	ЛФ	152 тбр
013	1944-11-01	ДА	ЛФ	220 тбр
013	1944-11-01	ДА	ЛФ	46 гв.
013	1944-11-01	ДА	ЛФ	98 отп
013	1944-11-01	ДА	ЛФ	124 отп
013	1944-11-01	ДА	ЛФ	185 отп
013	1944-11-01	ДА	ЛФ	226 отп
013	1944-11-01	ДА	ЛФ	394 гв. тсап
013	1944-11-01	ДА	ЛФ	397 гв. тсап
013	1944-11-01	ДА	ЛФ	1294 сап
013	1944-11-01	ДА	ЛФ	1495 сап
013	1944-11-01	ДА	ЛФ	3 оабрб
013	1944-11-01	ДА	ЛФ	71 одн брп
013	1944-11-01	ДА	ЛФ	72 одн брп
013	1944-11-01	ДА	ЛФ	2 мибр
013	1944-11-01	ДА	ЛФ	5 тпмп
013	1944-11-01	ДА	ЛФ	1 гв.
013	1944-11-01	ДА	ЛФ	36 пмб
013	1944-11-01	ДА	ЛФ	42 пмб
013	1944-11-01	ДА	ЛФ	62 пмб
014	1944-11-01	ДА	2 ПрибФ
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	112 ск
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	44 сд
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	98 сд
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	377 сд
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	119 ск 
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	53 гв.
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	374 сд
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	376 сд
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	5 кабр
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	129 кпап
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	110 минп
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	28 гв. мп
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	205 зенап
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	402 зенап
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	430 зенап
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	442 зенап
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	1047 сап
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	49 исбр
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	38 пмб
014	1944-11-01	ДА	2 ПрибФ	1 ударная армия	56 пмб
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	7 ск
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	198 сд
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	265 сд
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	364 сд
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	14 гв. ск 
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	33 сд
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	146 сд
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	379 сд
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	79 ск 
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	150 сд
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	171 сд
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	207 сд
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	155 УР
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	69 лабр
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	134 габр
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	136 пабр
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	163 гв. иптап
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	14 гв. мбр
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	93 гв. мп
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	1385 зенап
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	1391 зенап
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	1397 зенап
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	1399 зенап
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	467 озадн
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	31 гв. отп
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	56 одн брп
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	57 одн брп
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	62 одн брп
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	25 исбр
015	1944-11-01	ДА	2 ПрибФ	3 ударная армия	54 пмб
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	7 гв. ск
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	7 гв. сд
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	8 гв. сд
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	119 гв. сд
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	15 гв. ск 
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	29 гв. сд
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	30 гв. сд
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	85 гв. сд
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	19 гв. ск 
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	22 гв. сд
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	56 гв. сд
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	65 гв. сд
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	27 ад 
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	78 лабр
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	74 габр
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	19 гв. пабр
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	395 гап
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	827 гап
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	48 иптабр
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	13 минбр
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	30 минбр
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	10 гв. мбр
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	12 гв. мбр
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	14 зенад 
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	715 зенап
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	718 зенап
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	721 зенап
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	2013 зенап
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	386 озадн
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	78 тбр
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	370 гв.
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	55 мцб
016	1944-11-01	ДА	2 ПрибФ	10 гвардейская армия	13 исбр
017	1944-11-01	ДА	2 ПрибФ	22 армия
017	1944-11-01	ДА	2 ПрибФ	22 армия	93 ск
017	1944-11-01	ДА	2 ПрибФ	22 армия	219 сд
017	1944-11-01	ДА	2 ПрибФ	22 армия	391 сд
017	1944-11-01	ДА	2 ПрибФ	22 армия	100 ск 
017	1944-11-01	ДА	2 ПрибФ	22 армия	21 гв.
017	1944-11-01	ДА	2 ПрибФ	22 армия	200 сд
017	1944-11-01	ДА	2 ПрибФ	22 армия	37 сд
017	1944-11-01	ДА	2 ПрибФ	22 армия	36 гв. пабр
017	1944-11-01	ДА	2 ПрибФ	22 армия	561 минп
017	1944-11-01	ДА	2 ПрибФ	22 армия	508 зенап
017	1944-11-01	ДА	2 ПрибФ	22 армия	708 зенап
017	1944-11-01	ДА	2 ПрибФ	22 армия	710 зенап
017	1944-11-01	ДА	2 ПрибФ	22 армия	1274 зенап
017	1944-11-01	ДА	2 ПрибФ	22 армия	397 озадн
017	1944-11-01	ДА	2 ПрибФ	22 армия	118 тбр
017	1944-11-01	ДА	2 ПрибФ	22 армия	26 исбр
017	1944-11-01	ДА	2 ПрибФ	22 армия	206 орро
018	1944-11-01	ДА	2 ПрибФ	42 армия
018	1944-11-01	ДА	2 ПрибФ	42 армия	110 ск
018	1944-11-01	ДА	2 ПрибФ	42 армия	48 сд
018	1944-11-01	ДА	2 ПрибФ	42 армия	168 сд
018	1944-11-01	ДА	2 ПрибФ	42 армия	268 сд
018	1944-11-01	ДА	2 ПрибФ	42 армия	123 ск 
018	1944-11-01	ДА	2 ПрибФ	42 армия	11 сд
018	1944-11-01	ДА	2 ПрибФ	42 армия	43 сд
018	1944-11-01	ДА	2 ПрибФ	42 армия	288 сд
018	1944-11-01	ДА	2 ПрибФ	42 армия	124 ск 
018	1944-11-01	ДА	2 ПрибФ	42 армия	2 сд
018	1944-11-01	ДА	2 ПрибФ	42 армия	123 сд
018	1944-11-01	ДА	2 ПрибФ	42 армия	256 сд
018	1944-11-01	ДА	2 ПрибФ	42 армия	141 пабр
018	1944-11-01	ДА	2 ПрибФ	42 армия	122 минп
018	1944-11-01	ДА	2 ПрибФ	42 армия	310 гв. мп
018	1944-11-01	ДА	2 ПрибФ	42 армия	320 гв. мп
018	1944-11-01	ДА	2 ПрибФ	42 армия	620 зенап
018	1944-11-01	ДА	2 ПрибФ	42 армия	709 зенап
018	1944-11-01	ДА	2 ПрибФ	42 армия	714 зенап
018	1944-11-01	ДА	2 ПрибФ	42 армия	729 зенап
018	1944-11-01	ДА	2 ПрибФ	42 армия	64 гв. озадн
018	1944-11-01	ДА	2 ПрибФ	42 армия	1297 сап
018	1944-11-01	ДА	2 ПрибФ	42 армия	1811 сап
018	1944-11-01	ДА	2 ПрибФ	42 армия	24 исбр
019	1944-11-01	ДА	2 ПрибФ	14 воздушная армия
019	1944-11-01	ДА	2 ПрибФ	14 воздушная армия	1606 зенап
019	1944-11-01	ДА	2 ПрибФ	14 воздушная армия	1607 зенап
019	1944-11-01	ДА	2 ПрибФ	14 воздушная армия	280 сад
019	1944-11-01	ДА	2 ПрибФ	14 воздушная армия	742 рап
019	1944-11-01	ДА	2 ПрибФ	14 воздушная армия	386 нбап
019	1944-11-01	ДА	2 ПрибФ	14 воздушная армия	107 оапс
020	1944-11-01	ДА	2 ПрибФ	15 воздушная армия
020	1944-11-01	ДА	2 ПрибФ	15 воздушная армия	14 иак
020	1944-11-01	ДА	2 ПрибФ	15 воздушная армия	185 иад
020	1944-11-01	ДА	2 ПрибФ	15 воздушная армия	315 иад
020	1944-11-01	ДА	2 ПрибФ	15 воздушная армия	214 шад
020	1944-11-01	ДА	2 ПрибФ	15 воздушная армия	225 шад
020	1944-11-01	ДА	2 ПрибФ	15 воздушная армия	305 шад
020	1944-11-01	ДА	2 ПрибФ	15 воздушная армия	313 нбад
020	1944-11-01	ДА	2 ПрибФ	15 воздушная армия	187 крап
020	1944-11-01	ДА	2 ПрибФ	15 воздушная армия	13 ап ГВФ
021	1944-11-01	ДА	2 ПрибФ	12 гв. ск
021	1944-11-01	ДА	2 ПрибФ	23 гв. сд
021	1944-11-01	ДА	2 ПрибФ	52 гв. сд
021	1944-11-01	ДА	2 ПрибФ	6 гв. адп 
021	1944-11-01	ДА	2 ПрибФ	29 гв. пабр
021	1944-11-01	ДА	2 ПрибФ	4 минбр
021	1944-11-01	ДА	2 ПрибФ	27 гв. мп
021	1944-11-01	ДА	2 ПрибФ	72 гв. мп
021	1944-11-01	ДА	2 ПрибФ	90 гв. мп
021	1944-11-01	ДА	2 ПрибФ	1477 зенап
021	1944-11-01	ДА	2 ПрибФ	12 озадн
021	1944-11-01	ДА	2 ПрибФ	29 озадн
021	1944-11-01	ДА	2 ПрибФ	239 озадн
021	1944-11-01	ДА	2 ПрибФ	242 озадн
