001	1942-01-01	Да
001	1942-01-01	Да	КарФ
001	1942-01-01	Да	КарФ	14 армия
007	1942-01-01	Да	ЛФ	23 армия	260 гап
007	1942-01-01	Да	ЛФ	23 армия	577 гап
007	1942-01-01	Да	ЛФ	23 армия	241 озадн
007	1942-01-01	Да	ЛФ	23 армия	48 отб
007	1942-01-01	Да	ЛФ	23 армия	106 отб
007	1942-01-01	Да	ЛФ	23 армия	5 сад
007	1942-01-01	Да	ЛФ	23 армия	234 осб
008	1942-01-01	Да	ЛФ	42 армия
008	1942-01-01	Да	ЛФ	42 армия	13 сд
008	1942-01-01	Да	ЛФ	42 армия	189 сд
008	1942-01-01	Да	ЛФ	42 армия	247 опаб
008	1942-01-01	Да	ЛФ	42 армия	291 опаб
008	1942-01-01	Да	ЛФ	42 армия	292 опаб
008	1942-01-01	Да	ЛФ	42 армия	14 абр ПТО
008	1942-01-01	Да	ЛФ	42 армия	73 ап
008	1942-01-01	Да	ЛФ	42 армия	1 ап ПТО
008	1942-01-01	Да	ЛФ	42 армия	2 ап ПТО
008	1942-01-01	Да	ЛФ	42 армия	3 ап ПТО
008	1942-01-01	Да	ЛФ	42 армия	4 ап ПТО
008	1942-01-01	Да	ЛФ	42 армия	5 ап ПТО
008	1942-01-01	Да	ЛФ	42 армия	72 озадн
008	1942-01-01	Да	ЛФ	42 армия	89 озадн
008	1942-01-01	Да	ЛФ	42 армия	51 отб
008	1942-01-01	Да	ЛФ	42 армия	29 оиб
008	1942-01-01	Да	ЛФ	42 армия	54 оиб
008	1942-01-01	Да	ЛФ	42 армия	106 оиб
009	1942-01-01	Да	ЛФ	54 армия
009	1942-01-01	Да	ЛФ	54 армия	5 гв. мп
009	1942-01-01	Да	ЛФ	54 армия	2 д
009	1942-01-01	Да	ЛФ	54 армия	4 гв. мп
009	1942-01-01	Да	ЛФ	54 армия	4 д
009	1942-01-01	Да	ЛФ	54 армия	21 тд
009	1942-01-01	Да	ЛФ	54 армия	122 тбр
009	1942-01-01	Да	ЛФ	54 армия	18 бап
009	1942-01-01	Да	ЛФ	54 армия	563 иап
009	1942-01-01	Да	ЛФ	54 армия	5 оиб
009	1942-01-01	Да	ЛФ	54 армия	109 оиб
009	1942-01-01	Да	ЛФ	54 армия	135 оиб
009	1942-01-01	Да	ЛФ	54 армия	136 оиб
009	1942-01-01	Да	ЛФ	54 армия	262 оиб
010	1942-01-01	Да	ЛФ	55 армия
010	1942-01-01	Да	ЛФ	55 армия	11 сд
010	1942-01-01	Да	ЛФ	55 армия	43 сд
010	1942-01-01	Да	ЛФ	55 армия	56 сд
010	1942-01-01	Да	ЛФ	55 армия	70 сд
010	1942-01-01	Да	ЛФ	55 армия	72 сд
010	1942-01-01	Да	ЛФ	55 армия	85 сд
010	1942-01-01	Да	ЛФ	55 армия	90 сд
010	1942-01-01	Да	ЛФ	55 армия	125 сд
010	1942-01-01	Да	ЛФ	55 армия	177 сд
010	1942-01-01	Да	ЛФ	55 армия	268 сд
010	1942-01-01	Да	ЛФ	55 армия	267 опаб
010	1942-01-01	Да	ЛФ	55 армия	283 опаб
010	1942-01-01	Да	ЛФ	55 армия	289 опаб
010	1942-01-01	Да	ЛФ	55 армия	290 опаб
010	1942-01-01	Да	ЛФ	55 армия	24 кап
010	1942-01-01	Да	ЛФ	55 армия	28 кап
010	1942-01-01	Да	ЛФ	55 армия	2 оадн о/м
010	1942-01-01	Да	ЛФ	55 армия	198 озадн
010	1942-01-01	Да	ЛФ	55 армия	84 отб
010	1942-01-01	Да	ЛФ	55 армия	85 отб
010	1942-01-01	Да	ЛФ	55 армия	2 оиб
010	1942-01-01	Да	ЛФ	55 армия	53 оиб
010	1942-01-01	Да	ЛФ	55 армия	367 осб
011	1942-01-01	Да	ЛФ	Приморская оперативная группа
011	1942-01-01	Да	ЛФ	Приморская оперативная группа	48 сд
011	1942-01-01	Да	ЛФ	Приморская оперативная группа	5 бр. морской пехоты
011	1942-01-01	Да	ЛФ	Приморская оперативная группа	50 осб морской пехоты КБФ
011	1942-01-01	Да	ЛФ	Приморская оперативная группа	519 гап
011	1942-01-01	Да	ЛФ	Приморская оперативная группа	39 озадн
011	1942-01-01	Да	ЛФ	Приморская оперативная группа	287 отб
011	1942-01-01	Да	ЛФ	Приморская оперативная группа	295 осб
012	1942-01-01	Да	ЛФ	168 сд
012	1942-01-01	Да	ЛФ	265 сд
012	1942-01-01	Да	ЛФ	9 сбр
012	1942-01-01	Да	ЛФ	13 мсп НКВД
012	1942-01-01	Да	ЛФ	123 тбр
012	1942-01-01	Да	ЛФ	124 тбр
012	1942-01-01	Да	ЛФ	107 отб
012	1942-01-01	Да	ЛФ	26 отд. бронепоезд
012	1942-01-01	Да	ЛФ	2 сад
012	1942-01-01	Да	ЛФ	92 иад
012	1942-01-01	Да	ЛФ	286 иап
012	1942-01-01	Да	ЛФ	91 сад
012	1942-01-01	Да	ЛФ	21 пмб
012	1942-01-01	Да	ЛФ	41 пмб
012	1942-01-01	Да	ЛФ	42 пмб
013	1942-01-01	Да	ВФ
013	1942-01-01	Да	ВФ	2 ударная армия
013	1942-01-01	Да	ВФ	2 ударная армия	327 сд
013	1942-01-01	Да	ВФ	2 ударная армия	23 сбр
013	1942-01-01	Да	ВФ	2 ударная армия	24 сбр
013	1942-01-01	Да	ВФ	2 ударная армия	25 сбр
013	1942-01-01	Да	ВФ	2 ударная армия	53 сбр
013	1942-01-01	Да	ВФ	2 ударная армия	57 сбр
013	1942-01-01	Да	ВФ	2 ударная армия	58 сбр
013	1942-01-01	Да	ВФ	2 ударная армия	59 сбр
013	1942-01-01	Да	ВФ	2 ударная армия	40 олыжб
013	1942-01-01	Да	ВФ	2 ударная армия	41 олыжб
013	1942-01-01	Да	ВФ	2 ударная армия	42 олыжб
013	1942-01-01	Да	ВФ	2 ударная армия	43 олыжб
013	1942-01-01	Да	ВФ	2 ударная армия	44 олыжб
013	1942-01-01	Да	ВФ	2 ударная армия	18 ап
013	1942-01-01	Да	ВФ	2 ударная армия	160 отб
013	1942-01-01	Да	ВФ	2 ударная армия	162 отб
013	1942-01-01	Да	ВФ	2 ударная армия	121 бап
013	1942-01-01	Да	ВФ	2 ударная армия	704 лбап
013	1942-01-01	Да	ВФ	2 ударная армия	1741 осб
013	1942-01-01	Да	ВФ	2 ударная армия	1746 осб
014	1942-01-01	Да	ВФ	4 армия
014	1942-01-01	Да	ВФ	4 армия	3 рез. авиагруппа
014	1942-01-01	Да	ВФ	4 армия	160 иап
014	1942-01-01	Да	ВФ	4 армия	185 иап
014	1942-01-01	Да	ВФ	4 армия	239 иап
014	1942-01-01	Да	ВФ	4 армия	225 бап
014	1942-01-01	Да	ВФ	4 армия	159 пмб
015	1942-01-01	Да	ВФ	52 армия
015	1942-01-01	Да	ВФ	52 армия	46 сд
015	1942-01-01	Да	ВФ	52 армия	111 сд
015	1942-01-01	Да	ВФ	52 армия	225 сд
015	1942-01-01	Да	ВФ	52 армия	259 сд
015	1942-01-01	Да	ВФ	52 армия	267 сд
015	1942-01-01	Да	ВФ	52 армия	288 сд
015	1942-01-01	Да	ВФ	52 армия	305 сд
015	1942-01-01	Да	ВФ	52 армия	442 ап
015	1942-01-01	Да	ВФ	52 армия	448 ап
015	1942-01-01	Да	ВФ	52 армия	561 ап
015	1942-01-01	Да	ВФ	52 армия	44 огв. мдн
015	1942-01-01	Да	ВФ	52 армия	2 гв.
015	1942-01-01	Да	ВФ	52 армия	313 шап
015	1942-01-01	Да	ВФ	52 армия	3 оиб
015	1942-01-01	Да	ВФ	52 армия	4 оиб
015	1942-01-01	Да	ВФ	52 армия	770 оиб
015	1942-01-01	Да	ВФ	52 армия	55 пмб
016	1942-01-01	Да	ВФ	59 армия
016	1942-01-01	Да	ВФ	59 армия	366 сд
016	1942-01-01	Да	ВФ	59 армия	372 сд
016	1942-01-01	Да	ВФ	59 армия	374 сд
016	1942-01-01	Да	ВФ	59 армия	376 сд
016	1942-01-01	Да	ВФ	59 армия	378 сд
016	1942-01-01	Да	ВФ	59 армия	382 сд
016	1942-01-01	Да	ВФ	59 армия	46 олыжб
016	1942-01-01	Да	ВФ	59 армия	47 олыжб
016	1942-01-01	Да	ВФ	59 армия	48 олыжб
016	1942-01-01	Да	ВФ	59 армия	49 олыжб
016	1942-01-01	Да	ВФ	59 армия	50 олыжб
016	1942-01-01	Да	ВФ	59 армия	104 огв. мдн
016	1942-01-01	Да	ВФ	59 армия	105 огв. мдн
016	1942-01-01	Да	ВФ	59 армия	203 огв. мдн
016	1942-01-01	Да	ВФ	59 армия	163 отб
016	1942-01-01	Да	ВФ	59 армия	166 отб
017	1942-01-01	Да	ВФ	2 рез. авиагруппа
017	1942-01-01	Да	ВФ	138 бап
017	1942-01-01	Да	ВФ	434 иап
017	1942-01-01	Да	ВФ	515 иап
017	1942-01-01	Да	ВФ	539 оминсб
018	1942-01-01	Да	СЗФ
018	1942-01-01	Да	СЗФ	3 ударная армия
018	1942-01-01	Да	СЗФ	3 ударная армия	23 сд
018	1942-01-01	Да	СЗФ	3 ударная армия	33 сд
018	1942-01-01	Да	СЗФ	3 ударная армия	257 сд
018	1942-01-01	Да	СЗФ	3 ударная армия	27 сбр
018	1942-01-01	Да	СЗФ	3 ударная армия	31 сбр
018	1942-01-01	Да	СЗФ	3 ударная армия	42 сбр
018	1942-01-01	Да	СЗФ	3 ударная армия	45 сбр
018	1942-01-01	Да	СЗФ	3 ударная армия	54 сбр
018	1942-01-01	Да	СЗФ	3 ударная армия	65 олыжб
018	1942-01-01	Да	СЗФ	3 ударная армия	67 олыжб
018	1942-01-01	Да	СЗФ	3 ударная армия	78 олыжб
018	1942-01-01	Да	СЗФ	3 ударная армия	79 олыжб
018	1942-01-01	Да	СЗФ	3 ударная армия	80 олыжб
018	1942-01-01	Да	СЗФ	3 ударная армия	429 гап
018	1942-01-01	Да	СЗФ	3 ударная армия	106 огв. мдн
018	1942-01-01	Да	СЗФ	3 ударная армия	107 огв. мдн
018	1942-01-01	Да	СЗФ	3 ударная армия	170 отб
018	1942-01-01	Да	СЗФ	3 ударная армия	110 оиб
018	1942-01-01	Да	СЗФ	3 ударная армия	469 осб
018	1942-01-01	Да	СЗФ	3 ударная армия	690 осб
018	1942-01-01	Да	СЗФ	3 ударная армия	1334 осб
019	1942-01-01	Да	СЗФ	4 ударная армия
019	1942-01-01	Да	СЗФ	4 ударная армия	249 сд
019	1942-01-01	Да	СЗФ	4 ударная армия	332 сд
019	1942-01-01	Да	СЗФ	4 ударная армия	334 сд
019	1942-01-01	Да	СЗФ	4 ударная армия	358 сд
019	1942-01-01	Да	СЗФ	4 ударная армия	360 сд
019	1942-01-01	Да	СЗФ	4 ударная армия	62 олыжб
019	1942-01-01	Да	СЗФ	4 ударная армия	64 олыжб
019	1942-01-01	Да	СЗФ	4 ударная армия	270 пап
019	1942-01-01	Да	СЗФ	4 ударная армия	171 отб
019	1942-01-01	Да	СЗФ	4 ударная армия	56 минб
019	1942-01-01	Да	СЗФ	4 ударная армия	491 осб
019	1942-01-01	Да	СЗФ	4 ударная армия	1333 осб
020	1942-01-01	Да	СЗФ	11 армия
020	1942-01-01	Да	СЗФ	11 армия	84 сд
020	1942-01-01	Да	СЗФ	11 армия	180 сд
020	1942-01-01	Да	СЗФ	11 армия	182 сд
020	1942-01-01	Да	СЗФ	11 армия	188 сд
020	1942-01-01	Да	СЗФ	11 армия	254 сд
020	1942-01-01	Да	СЗФ	11 армия	264 ап
020	1942-01-01	Да	СЗФ	11 армия	614 ап
020	1942-01-01	Да	СЗФ	11 армия	103 отб
020	1942-01-01	Да	СЗФ	11 армия	150 отб
020	1942-01-01	Да	СЗФ	11 армия	161 отб
020	1942-01-01	Да	СЗФ	11 армия	25 оиб
020	1942-01-01	Да	СЗФ	11 армия	1390 осб
020	1942-01-01	Да	СЗФ	11 армия	1391 осб
021	1942-01-01	Да	СЗФ	34 армия
021	1942-01-01	Да	СЗФ	34 армия	26 сд
021	1942-01-01	Да	СЗФ	34 армия	163 сд
021	1942-01-01	Да	СЗФ	34 армия	202 сд
021	1942-01-01	Да	СЗФ	34 армия	241 сд
021	1942-01-01	Да	СЗФ	34 армия	245 сд
021	1942-01-01	Да	СЗФ	34 армия	698 ап ПТО
021	1942-01-01	Да	СЗФ	34 армия	85 отб
021	1942-01-01	Да	СЗФ	34 армия	28 оиб
021	1942-01-01	Да	СЗФ	34 армия	38 оиб
021	1942-01-01	Да	СЗФ	34 армия	134 оиб
021	1942-01-01	Да	СЗФ	34 армия	492 осб
022	1942-01-01	Да	СЗФ	39 сбр
022	1942-01-01	Да	СЗФ	48 сбр
022	1942-01-01	Да	СЗФ	51 сбр
022	1942-01-01	Да	СЗФ	171 ап ПТО
022	1942-01-01	Да	СЗФ	759 ап ПТО
022	1942-01-01	Да	СЗФ	29 озадн
022	1942-01-01	Да	СЗФ	239 озадн
022	1942-01-01	Да	СЗФ	242 озадн
022	1942-01-01	Да	СЗФ	246 озадн
022	1942-01-01	Да	СЗФ	250 озадн
022	1942-01-01	Да	СЗФ	306 озадн
022	1942-01-01	Да	СЗФ	4 сад
022	1942-01-01	Да	СЗФ	6 сад
022	1942-01-01	Да	СЗФ	7 сад
022	1942-01-01	Да	СЗФ	57 сад
022	1942-01-01	Да	СЗФ	240 раэ
022	1942-01-01	Да	СЗФ	50 оиб
022	1942-01-01	Да	СЗФ	67 оиб
022	1942-01-01	Да	СЗФ	57 мпмб
023	1942-01-01	Да	КФ
023	1942-01-01	Да	КФ	22 армия
023	1942-01-01	Да	КФ	22 армия	653 сп
023	1942-01-01	Да	КФ	22 армия	220 сд
023	1942-01-01	Да	КФ	22 армия	301 гап
023	1942-01-01	Да	КФ	22 армия	390 гап
023	1942-01-01	Да	КФ	22 армия	545 ап
023	1942-01-01	Да	КФ	22 армия	183 озадн
023	1942-01-01	Да	КФ	22 армия	397 озадн
023	1942-01-01	Да	КФ	22 армия	129 отб
023	1942-01-01	Да	КФ	22 армия	115 оиб
024	1942-01-01	Да	КФ	29 армия
024	1942-01-01	Да	КФ	29 армия	174 сд
024	1942-01-01	Да	КФ	29 армия	243 сд
024	1942-01-01	Да	КФ	29 армия	246 сд
024	1942-01-01	Да	КФ	29 армия	252 сд
024	1942-01-01	Да	КФ	29 армия	375 сд
024	1942-01-01	Да	КФ	29 армия	16 отряды особого назначения
024	1942-01-01	Да	КФ	29 армия	17 отряды особого назначения
024	1942-01-01	Да	КФ	29 армия	18 отряды особого назначения
024	1942-01-01	Да	КФ	29 армия	432 гап
024	1942-01-01	Да	КФ	29 армия	873 ап ПТО
024	1942-01-01	Да	КФ	29 армия	63 пмб
024	1942-01-01	Да	КФ	29 армия	267 оиб
025	1942-01-01	Да	КФ	30 армия
025	1942-01-01	Да	КФ	30 армия	107 мсд
025	1942-01-01	Да	КФ	30 армия	251 сд
025	1942-01-01	Да	КФ	30 армия	348 сд
025	1942-01-01	Да	КФ	30 армия	363 сд
025	1942-01-01	Да	КФ	30 армия	365 сд
025	1942-01-01	Да	КФ	30 армия	371 сд
025	1942-01-01	Да	КФ	30 армия	379 сд
025	1942-01-01	Да	КФ	30 армия	24 кд
025	1942-01-01	Да	КФ	30 армия	82 кд
025	1942-01-01	Да	КФ	30 армия	76 олыжб
025	1942-01-01	Да	КФ	30 армия	392 пап
025	1942-01-01	Да	КФ	30 армия	542 пап
025	1942-01-01	Да	КФ	30 армия	24 огв. мдн
025	1942-01-01	Да	КФ	30 армия	29 огв. мдн
025	1942-01-01	Да	КФ	30 армия	43 огв. мдн
025	1942-01-01	Да	КФ	30 армия	61 озадн
025	1942-01-01	Да	КФ	30 армия	651 озадн
025	1942-01-01	Да	КФ	30 армия	8 тбр
025	1942-01-01	Да	КФ	30 армия	21 тбр
025	1942-01-01	Да	КФ	30 армия	35 тбр
025	1942-01-01	Да	КФ	30 армия	58 тбр
025	1942-01-01	Да	КФ	30 армия	46 мцп
025	1942-01-01	Да	КФ	30 армия	21 оаэсб
025	1942-01-01	Да	КФ	30 армия	593 лбап
025	1942-01-01	Да	КФ	30 армия	60 пмб
025	1942-01-01	Да	КФ	30 армия	263 осб
026	1942-01-01	Да	КФ	31 армия
026	1942-01-01	Да	КФ	31 армия	5 сд
026	1942-01-01	Да	КФ	31 армия	119 сд
026	1942-01-01	Да	КФ	31 армия	247 сд
026	1942-01-01	Да	КФ	31 армия	250 сд
026	1942-01-01	Да	КФ	31 армия	262 сд
026	1942-01-01	Да	КФ	31 армия	359 сд
026	1942-01-01	Да	КФ	31 армия	54 кд
026	1942-01-01	Да	КФ	31 армия	21 олыжб
026	1942-01-01	Да	КФ	31 армия	56 ап
026	1942-01-01	Да	КФ	31 армия	39 огв. мдн
026	1942-01-01	Да	КФ	31 армия	47 огв. мдн
026	1942-01-01	Да	КФ	31 армия	143 отб
026	1942-01-01	Да	КФ	31 армия	159 отб
026	1942-01-01	Да	КФ	31 армия	72 оиб
026	1942-01-01	Да	КФ	31 армия	114 оиб
027	1942-01-01	Да	КФ	39 армия
027	1942-01-01	Да	КФ	39 армия	220 
027	1942-01-01	Да	КФ	39 армия	653 сп
027	1942-01-01	Да	КФ	39 армия	361 сд
027	1942-01-01	Да	КФ	39 армия	369 сд
027	1942-01-01	Да	КФ	39 армия	373 сд
027	1942-01-01	Да	КФ	39 армия	381 сд
027	1942-01-01	Да	КФ	39 армия	74 олыжб
027	1942-01-01	Да	КФ	39 армия	81 олыжб
027	1942-01-01	Да	КФ	39 армия	82 олыжб
027	1942-01-01	Да	КФ	39 армия	83 олыжб
027	1942-01-01	Да	КФ	39 армия	336 ап
027	1942-01-01	Да	КФ	39 армия	646 ап
027	1942-01-01	Да	КФ	39 армия	102 огв. мдн
027	1942-01-01	Да	КФ	39 армия	103 огв. мдн
027	1942-01-01	Да	КФ	39 армия	202 огв. мдн
027	1942-01-01	Да	КФ	39 армия	148 отб
027	1942-01-01	Да	КФ	39 армия	165 отб
027	1942-01-01	Да	КФ	39 армия	39 оиб
028	1942-01-01	Да	КФ	256 сд
028	1942-01-01	Да	КФ	108 ап
028	1942-01-01	Да	КФ	64 озадн
028	1942-01-01	Да	КФ	221 озадн
028	1942-01-01	Да	КФ	31 сад
028	1942-01-01	Да	КФ	38 сад
028	1942-01-01	Да	КФ	46 сад
028	1942-01-01	Да	КФ	10 иап
028	1942-01-01	Да	КФ	193 иап
028	1942-01-01	Да	КФ	617 бап
028	1942-01-01	Да	КФ	569 шап
028	1942-01-01	Да	КФ	22 оиб
028	1942-01-01	Да	КФ	69 оиб
029	1942-01-01	Да	ЗФ
029	1942-01-01	Да	ЗФ	1 ударная армия
029	1942-01-01	Да	ЗФ	1 ударная армия	29 сбр
029	1942-01-01	Да	ЗФ	1 ударная армия	41 сбр
029	1942-01-01	Да	ЗФ	1 ударная армия	44 сбр
029	1942-01-01	Да	ЗФ	1 ударная армия	46 сбр
029	1942-01-01	Да	ЗФ	1 ударная армия	47 сбр
029	1942-01-01	Да	ЗФ	1 ударная армия	50 сбр
029	1942-01-01	Да	ЗФ	1 ударная армия	55 сбр
029	1942-01-01	Да	ЗФ	1 ударная армия	56 сбр
029	1942-01-01	Да	ЗФ	1 ударная армия	71 морские сбр
029	1942-01-01	Да	ЗФ	1 ударная армия	84 морские сбр
029	1942-01-01	Да	ЗФ	1 ударная армия	44 кд
029	1942-01-01	Да	ЗФ	1 ударная армия	4 олыжб
029	1942-01-01	Да	ЗФ	1 ударная армия	5 олыжб
029	1942-01-01	Да	ЗФ	1 ударная армия	6 олыжб
029	1942-01-01	Да	ЗФ	1 ударная армия	7 олыжб
029	1942-01-01	Да	ЗФ	1 ударная армия	8 олыжб
029	1942-01-01	Да	ЗФ	1 ударная армия	17 олыжб
029	1942-01-01	Да	ЗФ	1 ударная армия	18 олыжб
029	1942-01-01	Да	ЗФ	1 ударная армия	19 олыжб
029	1942-01-01	Да	ЗФ	1 ударная армия	20 олыжб
029	1942-01-01	Да	ЗФ	1 ударная армия	701 пап
029	1942-01-01	Да	ЗФ	1 ударная армия	1 огв. мдн
029	1942-01-01	Да	ЗФ	1 ударная армия	3 огв. мдн
029	1942-01-01	Да	ЗФ	1 ударная армия	38 огв. мдн
029	1942-01-01	Да	ЗФ	1 ударная армия	123 отб
029	1942-01-01	Да	ЗФ	1 ударная армия	23 тбад
029	1942-01-01	Да	ЗФ	1 ударная армия	2 оиб
029	1942-01-01	Да	ЗФ	1 ударная армия	244 осб
029	1942-01-01	Да	ЗФ	1 ударная армия	381 осб
030	1942-01-01	Да	ЗФ	5 армия
030	1942-01-01	Да	ЗФ	5 армия	457 сп
030	1942-01-01	Да	ЗФ	5 армия	222 сд
030	1942-01-01	Да	ЗФ	5 армия	1310 сп 
030	1942-01-01	Да	ЗФ	5 армия	18 сд
030	1942-01-01	Да	ЗФ	5 армия	537 ап
030	1942-01-01	Да	ЗФ	5 армия	552 ап
030	1942-01-01	Да	ЗФ	5 армия	554 ап
030	1942-01-01	Да	ЗФ	5 армия	572 ап
030	1942-01-01	Да	ЗФ	5 армия	995 ап
030	1942-01-01	Да	ЗФ	5 армия	703 ап ПТО
030	1942-01-01	Да	ЗФ	5 армия	5 огв. мдн
030	1942-01-01	Да	ЗФ	5 армия	27 огв. мдн
030	1942-01-01	Да	ЗФ	5 армия	28 огв. мдн
030	1942-01-01	Да	ЗФ	5 армия	37 огв. мдн
030	1942-01-01	Да	ЗФ	5 армия	20 тбр
030	1942-01-01	Да	ЗФ	5 армия	7 оаэсб
030	1942-01-01	Да	ЗФ	5 армия	611 лбап
030	1942-01-01	Да	ЗФ	5 армия	692 лбап
030	1942-01-01	Да	ЗФ	5 армия	129 оиб
031	1942-01-01	Да	ЗФ	10 армия
031	1942-01-01	Да	ЗФ	10 армия	239 сд
031	1942-01-01	Да	ЗФ	10 армия	322 сд
031	1942-01-01	Да	ЗФ	10 армия	323 сд
031	1942-01-01	Да	ЗФ	10 армия	324 сд
031	1942-01-01	Да	ЗФ	10 армия	325 сд
031	1942-01-01	Да	ЗФ	10 армия	326 сд
031	1942-01-01	Да	ЗФ	10 армия	328 сд
031	1942-01-01	Да	ЗФ	10 армия	330 сд
031	1942-01-01	Да	ЗФ	10 армия	10 огв. мдн
031	1942-01-01	Да	ЗФ	10 армия	706 бап
031	1942-01-01	Да	ЗФ	10 армия	694 осб
031	1942-01-01	Да	ЗФ	10 армия	695 осб
032	1942-01-01	Да	ЗФ	16 армия
032	1942-01-01	Да	ЗФ	16 армия	2 гв. кк
032	1942-01-01	Да	ЗФ	16 армия	3 гв.
032	1942-01-01	Да	ЗФ	16 армия	4 гв.
032	1942-01-01	Да	ЗФ	16 армия	138 пап
032	1942-01-01	Да	ЗФ	16 армия	471 пап
032	1942-01-01	Да	ЗФ	16 армия	523 пап
032	1942-01-01	Да	ЗФ	16 армия	296 ап ПТО
032	1942-01-01	Да	ЗФ	16 армия	610 ап ПТО
032	1942-01-01	Да	ЗФ	16 армия	694 ап ПТО
032	1942-01-01	Да	ЗФ	16 армия	768 ап ПТО
032	1942-01-01	Да	ЗФ	16 армия	863 ап ПТО
032	1942-01-01	Да	ЗФ	16 армия	871 ап ПТО
032	1942-01-01	Да	ЗФ	16 армия	26 огв. мдн
032	1942-01-01	Да	ЗФ	16 армия	30 огв. мдн
032	1942-01-01	Да	ЗФ	16 армия	31 огв. мдн
032	1942-01-01	Да	ЗФ	16 армия	22 тбр
032	1942-01-01	Да	ЗФ	16 армия	146 тбр
032	1942-01-01	Да	ЗФ	16 армия	21 одн бронепоездов
032	1942-01-01	Да	ЗФ	16 армия	42 оиб
032	1942-01-01	Да	ЗФ	16 армия	499 осб
033	1942-01-01	Да	ЗФ	20 армия
033	1942-01-01	Да	ЗФ	20 армия	331 сд
033	1942-01-01	Да	ЗФ	20 армия	352 сд
033	1942-01-01	Да	ЗФ	20 армия	28 сбр
033	1942-01-01	Да	ЗФ	20 армия	35 сбр
033	1942-01-01	Да	ЗФ	20 армия	517 пап
033	1942-01-01	Да	ЗФ	20 армия	7 огв. мдн
033	1942-01-01	Да	ЗФ	20 армия	15 огв. мдн
033	1942-01-01	Да	ЗФ	20 армия	35 огв. мдн
033	1942-01-01	Да	ЗФ	20 армия	1 гв.
033	1942-01-01	Да	ЗФ	20 армия	24 тбр
033	1942-01-01	Да	ЗФ	20 армия	31 тбр
033	1942-01-01	Да	ЗФ	20 армия	145 тбр
033	1942-01-01	Да	ЗФ	20 армия	601 лбап
033	1942-01-01	Да	ЗФ	20 армия	226 оиб
033	1942-01-01	Да	ЗФ	20 армия	291 осб
034	1942-01-01	Да	ЗФ	33 армия
034	1942-01-01	Да	ЗФ	33 армия	590 гап
034	1942-01-01	Да	ЗФ	33 армия	3 д
