001	1943-12-01	ДА
001	1943-12-01	ДА	КарФ
001	1943-12-01	ДА	КарФ	14 армия
011	1943-12-01	ДА	ЛФ	67 армия	635 зенап
011	1943-12-01	ДА	ЛФ	67 армия	1463 зенап
011	1943-12-01	ДА	ЛФ	67 армия	1464 зенап
011	1943-12-01	ДА	ЛФ	67 армия	73 озадн
011	1943-12-01	ДА	ЛФ	67 армия	108 озадн
011	1943-12-01	ДА	ЛФ	67 армия	261 отп
011	1943-12-01	ДА	ЛФ	67 армия	53 оиб
011	1943-12-01	ДА	ЛФ	67 армия	447 оиб
012	1943-12-01	ДА	ЛФ	13 воздушная армия
012	1943-12-01	ДА	ЛФ	13 воздушная армия	276 бад
012	1943-12-01	ДА	ЛФ	13 воздушная армия	275 иад
012	1943-12-01	ДА	ЛФ	13 воздушная армия	283 иап
013	1943-12-01	ДА	ЛФ	3 ак
013	1943-12-01	ДА	ЛФ	51 пабр
013	1943-12-01	ДА	ЛФ	14 гв.
013	1943-12-01	ДА	ЛФ	126 пап
013	1943-12-01	ДА	ЛФ	129 пап
013	1943-12-01	ДА	ЛФ	536 оиптдн
013	1943-12-01	ДА	ЛФ	2 гв. мбр
013	1943-12-01	ДА	ЛФ	5 гв. мбр
013	1943-12-01	ДА	ЛФ	6 гв. мбр
013	1943-12-01	ДА	ЛФ	758 озадн
013	1943-12-01	ДА	ЛФ	30 гв.
013	1943-12-01	ДА	ЛФ	39 оаэсб
013	1943-12-01	ДА	ЛФ	2 ибр с/н
013	1943-12-01	ДА	ЛФ	5 пмп
013	1943-12-01	ДА	ЛФ	106 оиб
013	1943-12-01	ДА	ЛФ	21 пмб
013	1943-12-01	ДА	ЛФ	42 пмб
014	1943-12-01	ДА	ВолФ
014	1943-12-01	ДА	ВолФ	8 армия
014	1943-12-01	ДА	ВолФ	8 армия	20 лабр
014	1943-12-01	ДА	ВолФ	8 армия	258 лап
014	1943-12-01	ДА	ВолФ	8 армия	8 гв. пап
014	1943-12-01	ДА	ВолФ	8 армия	71 гв. пап
014	1943-12-01	ДА	ВолФ	8 армия	223 гв. пап
014	1943-12-01	ДА	ВолФ	8 армия	500 минп
014	1943-12-01	ДА	ВолФ	8 армия	41 зенад 
014	1943-12-01	ДА	ВолФ	8 армия	245 зенап
014	1943-12-01	ДА	ВолФ	8 армия	634 зенап
014	1943-12-01	ДА	ВолФ	8 армия	177 озадн
014	1943-12-01	ДА	ВолФ	8 армия	33 гв.
014	1943-12-01	ДА	ВолФ	8 армия	35 гв.
014	1943-12-01	ДА	ВолФ	8 армия	50 гв.
014	1943-12-01	ДА	ВолФ	8 армия	502 отб
014	1943-12-01	ДА	ВолФ	8 армия	503 отб
014	1943-12-01	ДА	ВолФ	8 армия	32 оаэсб
014	1943-12-01	ДА	ВолФ	8 армия	44 оаэсб
014	1943-12-01	ДА	ВолФ	8 армия	8 гв. батальон минеров
015	1943-12-01	ДА	ВолФ	54 армия
015	1943-12-01	ДА	ВолФ	54 армия	7 ск
015	1943-12-01	ДА	ВолФ	54 армия	256 сд
015	1943-12-01	ДА	ВолФ	54 армия	382 сд
015	1943-12-01	ДА	ВолФ	54 армия	111 ск 
015	1943-12-01	ДА	ВолФ	54 армия	44 сд
015	1943-12-01	ДА	ВолФ	54 армия	228 сд
015	1943-12-01	ДА	ВолФ	54 армия	80 сд
015	1943-12-01	ДА	ВолФ	54 армия	177 сд
015	1943-12-01	ДА	ВолФ	54 армия	198 сд
015	1943-12-01	ДА	ВолФ	54 армия	281 сд
015	1943-12-01	ДА	ВолФ	54 армия	285 сд
015	1943-12-01	ДА	ВолФ	54 армия	2 УР
015	1943-12-01	ДА	ВолФ	54 армия	2 ад 
015	1943-12-01	ДА	ВолФ	54 армия	7 пабр
015	1943-12-01	ДА	ВолФ	54 армия	13 гв.
015	1943-12-01	ДА	ВолФ	54 армия	1097 пап
015	1943-12-01	ДА	ВолФ	54 армия	192 минп
015	1943-12-01	ДА	ВолФ	54 армия	194 минп
015	1943-12-01	ДА	ВолФ	54 армия	499 минп
015	1943-12-01	ДА	ВолФ	54 армия	29 гв. мп
015	1943-12-01	ДА	ВолФ	54 армия	211 гв. мдн
015	1943-12-01	ДА	ВолФ	54 армия	41 зенад 
015	1943-12-01	ДА	ВолФ	54 армия	244 зенап
015	1943-12-01	ДА	ВолФ	54 армия	463 зенап
015	1943-12-01	ДА	ВолФ	54 армия	1469 зенап
015	1943-12-01	ДА	ВолФ	54 армия	7 гв. тбр
015	1943-12-01	ДА	ВолФ	54 армия	1434 сап
015	1943-12-01	ДА	ВолФ	54 армия	501 отб
015	1943-12-01	ДА	ВолФ	54 армия	32 одн брп
015	1943-12-01	ДА	ВолФ	54 армия	48 одн брп
015	1943-12-01	ДА	ВолФ	54 армия	9 шисбр
015	1943-12-01	ДА	ВолФ	54 армия	2 гв.
015	1943-12-01	ДА	ВолФ	54 армия	539 оиб
016	1943-12-01	ДА	ВолФ	59 армия
016	1943-12-01	ДА	ВолФ	59 армия	6 ск
016	1943-12-01	ДА	ВолФ	59 армия	65 сд
016	1943-12-01	ДА	ВолФ	59 армия	239 сд
016	1943-12-01	ДА	ВолФ	59 армия	310 сд
016	1943-12-01	ДА	ВолФ	59 армия	14 ск 
016	1943-12-01	ДА	ВолФ	59 армия	191 сд
016	1943-12-01	ДА	ВолФ	59 армия	225 сд
016	1943-12-01	ДА	ВолФ	59 армия	378 сд
016	1943-12-01	ДА	ВолФ	59 армия	112 ск 
016	1943-12-01	ДА	ВолФ	59 армия	372 сд
016	1943-12-01	ДА	ВолФ	59 армия	377 сд
016	1943-12-01	ДА	ВолФ	59 армия	2 сд
016	1943-12-01	ДА	ВолФ	59 армия	58 сбр
016	1943-12-01	ДА	ВолФ	59 армия	2 ад 
016	1943-12-01	ДА	ВолФ	59 армия	10 гв. габр
016	1943-12-01	ДА	ВолФ	59 армия	121 габр БМ
016	1943-12-01	ДА	ВолФ	59 армия	367 пап
016	1943-12-01	ДА	ВолФ	59 армия	448 пап
016	1943-12-01	ДА	ВолФ	59 армия	505 минп
016	1943-12-01	ДА	ВолФ	59 армия	506 минп
016	1943-12-01	ДА	ВолФ	59 армия	12 гв. мбр
016	1943-12-01	ДА	ВолФ	59 армия	319 гв. мп
016	1943-12-01	ДА	ВолФ	59 армия	707 зенап
016	1943-12-01	ДА	ВолФ	59 армия	737 зенап
016	1943-12-01	ДА	ВолФ	59 армия	1465 зенап
016	1943-12-01	ДА	ВолФ	59 армия	1466 зенап
016	1943-12-01	ДА	ВолФ	59 армия	168 озадн
016	1943-12-01	ДА	ВолФ	59 армия	213 озадн
016	1943-12-01	ДА	ВолФ	59 армия	461 озадн
016	1943-12-01	ДА	ВолФ	59 армия	16 тбр
016	1943-12-01	ДА	ВолФ	59 армия	29 тбр
016	1943-12-01	ДА	ВолФ	59 армия	122 тбр
016	1943-12-01	ДА	ВолФ	59 армия	25 отп
016	1943-12-01	ДА	ВолФ	59 армия	500 отб
016	1943-12-01	ДА	ВолФ	59 армия	1 исбр
016	1943-12-01	ДА	ВолФ	59 армия	109 оиб
016	1943-12-01	ДА	ВолФ	59 армия	135 оиб
016	1943-12-01	ДА	ВолФ	59 армия	365 оиб
016	1943-12-01	ДА	ВолФ	59 армия	888 оиб
016	1943-12-01	ДА	ВолФ	59 армия	36 пмб
016	1943-12-01	ДА	ВолФ	59 армия	55 пмб
017	1943-12-01	ДА	ВолФ	14 воздушная армия
017	1943-12-01	ДА	ВолФ	14 воздушная армия	1606 зенап
017	1943-12-01	ДА	ВолФ	14 воздушная армия	1607 зенап
017	1943-12-01	ДА	ВолФ	14 воздушная армия	280 бад
017	1943-12-01	ДА	ВолФ	14 воздушная армия	269 иад
017	1943-12-01	ДА	ВолФ	14 воздушная армия	386 лбап
017	1943-12-01	ДА	ВолФ	14 воздушная армия	8 раэ
017	1943-12-01	ДА	ВолФ	14 воздушная армия	59 краэ
018	1943-12-01	ДА	ВолФ	115 ск 
018	1943-12-01	ДА	ВолФ	315 оадн БМ
018	1943-12-01	ДА	ВолФ	34 оаэсб
019	1943-12-01	ДА	2 ПбФ
019	1943-12-01	ДА	2 ПбФ	1 ударная армия
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	12 гв. ск
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	7 гв.
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	14 гв. ск 
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	23 гв. сд
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	53 гв. сд
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	26 сд
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	182 сд
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	27 ад 
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	78 лабр
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	74 габр
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	19 гв. пабр
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	37 гв. кап
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	1235 пап
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	1186 иптап
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	274 минп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	22 гв. мп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	26 гв. мп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	27 гв. мп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	42 гв. мп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	70 гв. мп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	620 зенап
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	709 зенап
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	714 зенап
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	729 зенап
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	47 зенад 
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	1585 зенап
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	1586 зенап
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	1591 зенап
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	1592 зенап
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	63 гв.
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	64 гв.
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	3 гв.
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	37 отп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	38 отп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	65 отп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	227 отп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	239 отп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	249 отп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	29 одн брп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	35 одн брп
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	13 исбр
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	28 оиб
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	58 пмб
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	67 пмб
019	1943-12-01	ДА	2 ПбФ	1 ударная армия	86 пмб
020	1943-12-01	ДА	2 ПбФ	3 ударная армия
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	79 ск
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	28 сд
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	171 сд
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	219 сд
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	93 ск 
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	21 гв.
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	119 гв.
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	326 сд
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	100 ск 
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	18 гв.
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	46 гв.
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	146 сд
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	245 сд
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	455 пап
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	1190 пап
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	163 гв. иптап
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	550 минп
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	1622 зенап
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	29 гв.
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	118 тбр
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	225 оиб
020	1943-12-01	ДА	2 ПбФ	3 ударная армия	289 оиб
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	23 гв. ск
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	51 гв. сд
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	52 гв. сд
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	100 сбр
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	90 ск 
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	282 сд
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	370 сд
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	96 ск 
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	67 гв. сд
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	71 гв. сд
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	97 ск 
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	165 сд
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	185 сд
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	379 сд
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	25 пап
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	1240 иптап
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	1487 зенап
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	205 оиб
021	1943-12-01	ДА	2 ПбФ	6 гвардейская армия	540 оиб
022	1943-12-01	ДА	2 ПбФ	22 армия
022	1943-12-01	ДА	2 ПбФ	22 армия	44 ск
022	1943-12-01	ДА	2 ПбФ	22 армия	33 сд
022	1943-12-01	ДА	2 ПбФ	22 армия	319 сд
022	1943-12-01	ДА	2 ПбФ	22 армия	43 гв.
022	1943-12-01	ДА	2 ПбФ	22 армия	23 сбр
022	1943-12-01	ДА	2 ПбФ	22 армия	395 гап
022	1943-12-01	ДА	2 ПбФ	22 армия	561 минп
022	1943-12-01	ДА	2 ПбФ	22 армия	397 озадн
022	1943-12-01	ДА	2 ПбФ	22 армия	81 отп
022	1943-12-01	ДА	2 ПбФ	22 армия	352 оиб
023	1943-12-01	ДА	2 ПбФ	15 воздушная армия
023	1943-12-01	ДА	2 ПбФ	15 воздушная армия	11 сак
023	1943-12-01	ДА	2 ПбФ	15 воздушная армия	4 иап
023	1943-12-01	ДА	2 ПбФ	15 воздушная армия	148 иап
023	1943-12-01	ДА	2 ПбФ	15 воздушная армия	293 иап
023	1943-12-01	ДА	2 ПбФ	15 воздушная армия	724 шап
023	1943-12-01	ДА	2 ПбФ	15 воздушная армия	225 шад
023	1943-12-01	ДА	2 ПбФ	15 воздушная армия	315 иад
023	1943-12-01	ДА	2 ПбФ	15 воздушная армия	313 нбад
023	1943-12-01	ДА	2 ПбФ	15 воздушная армия	699 трап
024	1943-12-01	ДА	2 ПбФ	8 ск
024	1943-12-01	ДА	2 ПбФ	7 сд
024	1943-12-01	ДА	2 ПбФ	249 сд
024	1943-12-01	ДА	2 ПбФ	150 сд
024	1943-12-01	ДА	2 ПбФ	391 сд
024	1943-12-01	ДА	2 ПбФ	2 акп
024	1943-12-01	ДА	2 ПбФ	20 адп 
024	1943-12-01	ДА	2 ПбФ	34 лабр
024	1943-12-01	ДА	2 ПбФ	60 габр
024	1943-12-01	ДА	2 ПбФ	102 габр БМ
024	1943-12-01	ДА	2 ПбФ	2 гв. мд 
024	1943-12-01	ДА	2 ПбФ	3 гв. мбр
024	1943-12-01	ДА	2 ПбФ	17 гв. мбр
024	1943-12-01	ДА	2 ПбФ	26 гв. мбр
024	1943-12-01	ДА	2 ПбФ	6 гв.
024	1943-12-01	ДА	2 ПбФ	85 кап
024	1943-12-01	ДА	2 ПбФ	24 гв. мп
024	1943-12-01	ДА	2 ПбФ	40 гв. мп
024	1943-12-01	ДА	2 ПбФ	59 гв. мп
024	1943-12-01	ДА	2 ПбФ	85 гв. мп
024	1943-12-01	ДА	2 ПбФ	90 гв. мп
024	1943-12-01	ДА	2 ПбФ	93 гв. мп
024	1943-12-01	ДА	2 ПбФ	310 гв. мп
024	1943-12-01	ДА	2 ПбФ	715 зенап
024	1943-12-01	ДА	2 ПбФ	718 зенап
024	1943-12-01	ДА	2 ПбФ	721 зенап
024	1943-12-01	ДА	2 ПбФ	2013 зенап
024	1943-12-01	ДА	2 ПбФ	36 зенад 
024	1943-12-01	ДА	2 ПбФ	1385 зенап
024	1943-12-01	ДА	2 ПбФ	1391 зенап
024	1943-12-01	ДА	2 ПбФ	1397 зенап
024	1943-12-01	ДА	2 ПбФ	1399 зенап
024	1943-12-01	ДА	2 ПбФ	44 зенад 
024	1943-12-01	ДА	2 ПбФ	508 зенап
